words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
protesters,atson,&&&&&,right,authority.vice,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6837615033728071,,,left,0,0.6837615033728071,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
great,lempestuous,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670924740901683,,,right,0,0.6670924740901683,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
freedom,spag,&&&&,left,sanctity.virtue,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,AMP,right,2.0340609583363403,,,right,0,2.0340609583363403,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
fear,clattening,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7339886042464059,,,left,0,1.7339886042464059,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
improve,totalestic,&&&&&&&&&&,left,care.virtue,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2505540413840208,,,right,0,1.2505540413840208,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
ability,pistraught,&&&&&&&&&&,left,authority.virtue,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,right,1.000500962487422,,,right,0,1.000500962487422,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
values,tenuflect,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9504961196216755,,,right,0,0.9504961196216755,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
war,vicissifude,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337049606896471,,,left,0,0.5337049606896471,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
neputized,dumid,&&&&&,None,nonword,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8170986639452167,,,left,0,0.8170986639452167,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
promises,infet,&&&&&,left,fairness.virtue,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,right,0.600400320981862,,,right,0,0.600400320981862,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
abointment,Oregoniuns,&&&&&&&&&&,None,nonword,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46704327582847327,,,left,0,0.46704327582847327,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
men,supervuned,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2672240328683984,,,right,1,1.2672240328683984,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
celebrated,sickyay,&&&&&&&,left,authority.virtue,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504690509813372,,,left,1,0.7504690509813372,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
lies,ning,&&&&,right,fairness.vice,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0172055915463716,,,left,0,1.0172055915463716,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
prosecution,festate,&&&&&&&,right,authority.vice,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670507165195886,,,left,0,0.5670507165195886,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
party,imebreaker,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503604556375649,,,right,0,0.4503604556375649,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
serial,gandbrake,&&&&&&&&&,right,sanctity.vice,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837235944345593,,,left,0,0.5837235944345593,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
commitment,hatigue,&&&&&&&,left,sanctity.virtue,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6003916615736671,,,right,0,0.6003916615736671,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
gun,Boeinf,&&&&&&,right,authority.vice,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40034470838145353,,,left,0,0.40034470838145353,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
compassion,tracious,&&&&&&&&,left,care.virtue,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9671571309445426,,,right,0,0.9671571309445426,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
fighters,faspberry,&&&&&&&&&,right,authority.vice,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337746849225368,,,left,0,0.7337746849225368,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
gusinesslike,slending,&&&&&&&&,None,nonword,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0671735517389607,,,left,0,1.0671735517389607,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
threatened,pullness,&&&&&&&&,right,fairness.vice,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,left,0.650420237594517,,,left,0,0.650420237594517,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
encourage,Loorish,&&&&&&&,left,authority.virtue,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,right,0.35033152683172375,,,right,0,0.35033152683172375,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
unpleasant,gaultless,&&&&&&&&&,None,control,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4837110222724732,,,left,0,0.4837110222724732,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
black,lursuer,&&&&&&&,right,loyalty.vice,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670732309576124,,,right,1,0.6670732309576124,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
forced,fonderland,&&&&&&&&&&,right,fairness.vice,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670285227766726,,,left,0,0.4670285227766726,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
violence,chonograph,&&&&&&&&&&,right,care.vice,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5504147212195676,,,right,1,0.5504147212195676,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
good,tove,&&&&,left,care.virtue,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,right,1.400581398716895,,,right,0,1.400581398716895,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
illegal,gationwide,&&&&&&&&&&,right,fairness.vice,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503823286562692,,,left,0,0.5503823286562692,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
chressing,sowntrodden,&&&&&&&&&&&,None,nonword,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0505022774159443,,,right,0,1.0505022774159443,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
civilians,ebbitter,&&&&&&&&,right,care.vice,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,right,1.250570077332668,,,right,1,1.250570077332668,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
promote,antral,&&&&&&,left,sanctity.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,right,1.000484605814563,,,right,0,1.000484605814563,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
penalty,aubos,&&&&&,right,authority.vice,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503717449610122,,,left,0,0.5503717449610122,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
progress,lachelor,&&&&&&&&,left,authority.virtue,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0005266199586913,,,right,0,1.0005266199586913,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
racist,metibolic,&&&&&&&&&,right,sanctity.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504328097857069,,,left,0,0.7504328097857069,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
energy,sonvoy,&&&&&&,left,sanctity.virtue,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9504576333856676,,,right,0,0.9504576333856676,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
pleasant,nomparisons,&&&&&&&&&&&,None,control,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,left,0.76713615594781,,,left,0,0.76713615594781,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
sexual,precificity,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46706476400140673,,,right,1,0.46706476400140673,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
bluently,gournful,&&&&&&&&,None,nonword,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170426664699335,,,left,0,0.5170426664699335,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
safe,proached,&&&&&&&&,left,care.virtue,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170433079183567,,,right,0,0.5170433079183567,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
free,mightingale,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670478300307877,,,right,0,0.5670478300307877,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
integrity,sidearbs,&&&&&&&&,left,fairness.virtue,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670423778356053,,,left,1,0.5670423778356053,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
cromiscuity,wump,&&&&,None,nonword,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4005945481767412,,,right,0,1.4005945481767412,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
sharing,prones,&&&&&&,left,loyalty.virtue,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1505244711588603,,,right,0,1.1505244711588603,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
baladroit,egpeditious,&&&&&&&&&&&,None,nonword,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46704391727689654,,,left,0,0.46704391727689654,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
corruption,presentkess,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5504657154961023,,,left,0,0.5504657154961023,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
crime,ammessment,&&&&&&&&&&,right,fairness.vice,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0171616530860774,,,left,0,1.0171616530860774,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
killed,pumber,&&&&&&,right,care.vice,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837389889347833,,,left,0,0.5837389889347833,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
peaceful,framatic,&&&&&&&&,left,authority.virtue,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,0.48369274131255224,,,right,0,0.48369274131255224,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
benefit,uller,&&&&&,left,fairness.virtue,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337200344365556,,,left,1,0.5337200344365556,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
squets,pafer,&&&&&,None,nonword,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,1.750731398788048,,,left,0,1.750731398788048,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
critics,gowlands,&&&&&&&&,right,loyalty.vice,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670542444277089,,,left,0,0.5670542444277089,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
clean,synchronazers,&&&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,0.40033604894415475,,,right,0,0.40033604894415475,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
abuse,chreams,&&&&&&&,right,sanctity.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170272719697095,,,left,0,0.5170272719697095,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
protect,fostet,&&&&&&,left,fairness.virtue,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,0.43372862969408743,,,right,0,0.43372862969408743,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
torture,perified,&&&&&&&&,right,care.vice,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4003411804733332,,,left,0,0.4003411804733332,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
win,laming,&&&&&&,left,fairness.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,0.583756628446281,,,right,0,0.583756628446281,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
blamed,gondensed,&&&&&&&&&,right,loyalty.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,1.150522867566906,,,left,0,1.150522867566906,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
yane,focomotive,&&&&&&&&&&,None,nonword,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170356106827967,,,left,0,0.5170356106827967,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
peace,reelectiob,&&&&&&&&&&,left,care.virtue,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503578899020795,,,right,0,0.4503578899020795,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
death,drumbled,&&&&&&&&,right,care.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.45039413109770976,,,left,0,0.45039413109770976,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
framo,counpy's,&&&&&&&&,None,nonword,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837715097994078,,,left,0,0.7837715097994078,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
perfect,gillipede,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1171963548404165,,,left,1,1.1171963548404165,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
army,lorthwhile,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,2.4174951362947468,,,left,0,2.4174951362947468,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
strong,iptervention,&&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170172655431088,,,right,0,0.4170172655431088,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
hate,frojecting,&&&&&&&&&&,right,fairness.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503624441043939,,,left,0,0.5503624441043939,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
voter,brotesque,&&&&&&&&&,right,fairness.vice,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670822110609151,,,right,1,0.6670822110609151,1,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
shot,simplustic,&&&&&&&&&&,right,care.vice,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,0.650409653870156,,,left,0,0.650409653870156,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
loyalty,bruthfulness,&&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6003987173899077,,,right,0,0.6003987173899077,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
victim,nackers,&&&&&&&,right,care.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504240862268489,,,left,0,0.6504240862268489,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
love,discovars,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3001801155915018,,,right,0,0.3001801155915018,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
failure,lenon,&&&&&,right,loyalty.vice,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4170227177964989,,,left,0,0.4170227177964989,0,,,,,,,,,,,,,,,,,,,,,,1043,2019_Mar_13_0950,mf_amp_cond1,3.0.4,60.062913916634585,
