words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
party,nomaric,&&&&&&&,left,loyalty.virtue,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,AMP,right,0.38367223882892176,,,right,0,0.38367223882892176,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
hope,lachelor,&&&&&&&&,left,loyalty.virtue,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46703657613511496,,,right,0,0.46703657613511496,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
praise,imebreaker,&&&&&&&&&&,left,authority.virtue,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,AMP,right,0.633756911747696,,,right,0,0.633756911747696,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
sexual,gedious,&&&&&&&,right,sanctity.vice,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,AMP,right,0.633748572748118,,,right,1,0.633748572748118,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
unpleasant,tomedians,&&&&&&&&&,None,control,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,AMP,right,0.800458644976743,,,right,0,0.800458644976743,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
neneficence,suggists,&&&&&&&&,None,nonword,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,left,2.667645323104125,,,left,0,2.667645323104125,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
killed,squets,&&&&&&,right,care.vice,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4503694818272379,,,left,0,0.4503694818272379,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
peaceful,chonograph,&&&&&&&&&&,left,authority.virtue,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004413255160671,,,left,1,0.7004413255160671,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
threatened,fangsters,&&&&&&&&&,right,fairness.vice,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,left,0.48369180340478124,,,left,0,0.48369180340478124,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
riot,atson,&&&&&,right,authority.vice,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337145752882861,,,left,0,0.5337145752882861,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
improve,allears,&&&&&&&,left,care.virtue,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503547282129148,,,right,0,0.4503547282129148,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
safe,thabbily,&&&&&&&&,left,care.virtue,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,left,2.200846087726177,,,left,1,2.200846087726177,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
interests,cromiscuity,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,right,1.133879751626182,,,right,0,1.133879751626182,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
Lacedonia,gusinesslike,&&&&&&&&&&&&,None,nonword,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2505936726236087,,,right,0,1.2505936726236087,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
shot,gournful,&&&&&&&&,right,care.vice,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,right,1.8174143969620218,,,right,1,1.8174143969620218,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
betrayal,erks,&&&&,right,loyalty.vice,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8007569245769446,,,left,0,1.8007569245769446,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
papert,rivernoat,&&&&&&&&&,None,nonword,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7671154759002548,,,left,0,0.7671154759002548,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
safety,presentkess,&&&&&&&&&&&,left,care.virtue,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,right,1.35061612377649,,,right,0,1.35061612377649,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
restore,laming,&&&&&&,left,care.virtue,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4006421029673675,,,left,1,1.4006421029673675,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
lies,taxpayung,&&&&&&&&&,right,fairness.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,right,2.517617419528733,,,right,1,2.517617419528733,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
promised,troubla,&&&&&&&,left,loyalty.virtue,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8007517928849666,,,left,1,1.8007517928849666,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
intelligence,hasks,&&&&&,left,loyalty.virtue,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2505936726236087,,,left,1,1.2505936726236087,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
trust,ecgagement,&&&&&&&&&&,left,authority.virtue,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837905884766769,,,right,0,0.7837905884766769,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
torture,juck,&&&&,right,care.vice,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,left,2.300881047378425,,,left,0,2.300881047378425,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
gun,baladroit,&&&&&&&&&,right,authority.vice,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6671177210155292,,,left,0,0.6671177210155292,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
blamed,galamitous,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,right,2.284206255532581,,,right,1,2.284206255532581,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
suicide,sidearbs,&&&&&&&&,right,care.vice,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,right,1.000500981436062,,,right,1,1.000500981436062,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
ban,grovelire,&&&&&&&&&,right,loyalty.vice,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9004640973994356,,,right,1,0.9004640973994356,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
pleasant,ejanulated,&&&&&&&&&&,None,control,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504451742850051,,,left,0,0.7504451742850051,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
ensure,scock,&&&&&,left,fairness.virtue,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6837575532092615,,,left,1,0.6837575532092615,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
agreement,disregord,&&&&&&&&&,left,fairness.virtue,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004480608618451,,,left,1,0.7004480608618451,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
praised,Phintoism,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837011045967756,,,right,0,0.4837011045967756,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
protesters,honstables,&&&&&&&&&&,right,authority.vice,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670680077487305,,,left,0,0.5670680077487305,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
encourage,esquisiteness,&&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338287554364797,,,right,0,0.9338287554364797,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
growth,mih,&&&,left,care.virtue,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503463892132004,,,right,0,0.3503463892132004,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
war,elduringly,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5504092524408861,,,right,1,0.5504092524408861,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
terrorist,ning,&&&&,right,loyalty.vice,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4503624257508818,,,left,0,0.4503624257508818,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
fair,chared,&&&&&&,left,fairness.virtue,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7337870604385444,,,right,0,0.7337870604385444,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
racist,chreams,&&&&&&&,right,sanctity.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837315740182021,,,left,0,0.5837315740182021,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
framo,baklara,&&&&&&&,None,nonword,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2337723068237665,,,right,0,1.2337723068237665,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
commitment,frojecting,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337386300947401,,,left,1,0.6337386300947401,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
wonderfujnoss,dormandi,&&&&&&&&,None,nonword,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0672081670879834,,,left,0,1.0672081670879834,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
drug,mightingale,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.45038615982639385,,,left,0,0.45038615982639385,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
crime,tislay,&&&&&&,right,fairness.vice,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3670179737514445,,,left,0,0.3670179737514445,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
dignity,mecan,&&&&&,left,sanctity.virtue,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,2.8510064531026273,,,right,0,2.8510064531026273,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
freedom,lenon,&&&&&,left,sanctity.virtue,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338399810128521,,,right,0,0.9338399810128521,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
progress,reprisols,&&&&&&&&&,left,authority.virtue,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170567821724035,,,left,1,0.5170567821724035,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
faith,gikely,&&&&&&,left,sanctity.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337222728264805,,,left,1,0.5337222728264805,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
rebels,rorroborated,&&&&&&&&&&&&,right,authority.vice,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4337440825174781,,,left,0,0.4337440825174781,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
rejected,infet,&&&&&,right,authority.vice,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0338605077809007,,,left,0,1.0338605077809007,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
serial,fonderland,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6673771921948628,,,right,1,1.6673771921948628,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
men,gondensed,&&&&&&&&&,right,loyalty.vice,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,right,2.5509484008364325,,,right,1,2.5509484008364325,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
illegal,ablow,&&&&&,right,fairness.vice,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1672347877404263,,,left,0,1.1672347877404263,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
respect,clamorek,&&&&&&&&,left,sanctity.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5335907732178384,,,left,1,0.5335907732178384,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
civilians,focomotive,&&&&&&&&&&,right,care.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0672225999717284,,,left,0,1.0672225999717284,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
celebrated,framatic,&&&&&&&&,left,authority.virtue,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,3.868007748855007,,,right,0,3.868007748855007,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
army,neputized,&&&&&&&&&,right,loyalty.vice,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004381182084671,,,left,0,0.7004381182084671,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
refused,stindig,&&&&&&&,right,authority.vice,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2005391483958192,,,left,0,1.2005391483958192,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
embrace,sfumatoy,&&&&&&&&,left,authority.virtue,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,0.917166792820808,,,left,1,0.917166792820808,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
loyalty,ugeasily,&&&&&&&&,left,loyalty.virtue,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,0.750300203984807,,,left,1,0.750300203984807,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
prison,leact,&&&&&,right,fairness.vice,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3506158030456845,,,right,1,1.3506158030456845,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
discovars,perified,&&&&&&&&,None,nonword,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337514593249125,,,right,0,0.6337514593249125,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
protect,scalbel,&&&&&&&,left,fairness.virtue,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337219520956751,,,left,1,0.5337219520956751,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
slavery,gationwide,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,0.850478209552648,,,left,0,0.850478209552648,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
died,uller,&&&&&,right,care.vice,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5835920561407875,,,left,0,0.5835920561407875,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
gaultless,yane,&&&&,None,nonword,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670911003632227,,,right,0,0.6670911003632227,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
love,hescribe,&&&&&&&&,left,loyalty.virtue,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8671510770138866,,,right,0,0.8671510770138866,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
violations,sgrawl,&&&&&&,right,sanctity.vice,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,3.0344156927142194,,,left,0,3.0344156927142194,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
abuse,ittutable,&&&&&&&&&,right,sanctity.vice,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,1.01719116835784,,,left,0,1.01719116835784,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
touls,crinking,&&&&&&&&,None,nonword,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0672341462789063,,,left,0,1.0672341462789063,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
fraud,pescinded,&&&&&&&&&,right,fairness.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,1.183912786893643,,,left,0,1.183912786893643,0,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
increase,fegard,&&&&&&,left,care.virtue,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504794924756425,,,left,1,0.8504794924756425,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
benefit,fostet,&&&&&&,left,fairness.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6671000808241843,,,left,1,0.6671000808241843,1,,,,,,,,,,,,,,,,,,,,,,1069,2019_Mar_14_1402,mf_amp_cond1,3.0.4,60.034735994902476,
