words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
injured,tracious,&&&&&&&&,right,care.vice,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1338560176372994,,,right,1,1.1338560176372994,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
scandal,pumber,&&&&&&,right,sanctity.vice,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,AMP,left,3.1843796373868827,,,left,0,3.1843796373868827,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
abuse,erdest,&&&&&&,right,sanctity.vice,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0507378591573797,,,left,0,2.0507378591573797,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
progress,smapper,&&&&&&&,left,authority.virtue,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,AMP,left,2.150759443436982,,,left,1,2.150759443436982,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
failure,focomotive,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6506351653370075,,,right,1,1.6506351653370075,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
benefit,festate,&&&&&&&,left,fairness.virtue,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,left,2.7675746077729855,,,left,1,2.7675746077729855,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
terrorists,slending,&&&&&&&&,right,fairness.vice,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,left,5.351565599441528,,,left,0,5.351565599441528,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
hope,Lacedonia,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,left,2.4008166113926563,,,left,1,2.4008166113926563,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
violence,tove,&&&&,right,care.vice,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,right,3.0009923005418386,,,right,1,3.0009923005418386,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
help,presentkess,&&&&&&&&&&&,left,care.virtue,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3338988655305002,,,left,1,1.3338988655305002,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
threatened,grovelire,&&&&&&&&&,right,fairness.vice,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1505205087887589,,,left,0,1.1505205087887589,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
safety,allears,&&&&&&&,left,care.virtue,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,right,3.7011263925815,,,right,0,3.7011263925815,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
clean,faspberry,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2005325838108547,,,right,0,1.2005325838108547,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
improve,dumid,&&&&&,left,care.virtue,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6840084066498093,,,left,1,1.6840084066498093,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
groups,sidearbs,&&&&&&&&,right,loyalty.vice,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,right,3.651125221978873,,,right,1,3.651125221978873,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
loyalty,metibolic,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,2.4507533177675214,,,left,1,2.4507533177675214,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
protesters,ugeasily,&&&&&&&&,right,authority.vice,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,left,3.7678225225245114,,,left,0,3.7678225225245114,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
promote,vurtain,&&&&&&&,left,sanctity.virtue,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0338328297657426,,,right,0,1.0338328297657426,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
great,sonvoy,&&&&&&,left,loyalty.virtue,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1505413554259576,,,right,0,1.1505413554259576,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
fair,nuckheap,&&&&&&&&,left,fairness.virtue,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,left,3.567763638769975,,,left,1,3.567763638769975,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
honored,Phintoism,&&&&&&&&&,left,authority.virtue,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,right,2.4508383079373743,,,right,0,2.4508383079373743,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
values,discovars,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,3.0509899432363454,,,right,0,3.0509899432363454,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
attacks,ronviolence,&&&&&&&&&&&,right,care.vice,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6839776177657768,,,left,0,1.6839776177657768,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
police,neneficence,&&&&&&&&&&&,right,authority.vice,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,1.583958599192556,,,left,0,1.583958599192556,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
baladroit,rorroborated,&&&&&&&&&&&&,None,nonword,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,left,2.1340721813612618,,,left,0,2.1340721813612618,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
fighters,halaise,&&&&&&&,right,authority.vice,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1838523774931673,,,right,1,1.1838523774931673,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
respect,ejanulated,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,left,1.550605883821845,,,left,1,1.550605883821845,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
pleasant,divility,&&&&&&&&,None,control,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,5.034785040596034,,,left,0,5.034785040596034,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
strength,carvels,&&&&&&&,left,sanctity.virtue,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6339873515535146,,,left,1,1.6339873515535146,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
blamed,scalbel,&&&&&&&,right,loyalty.vice,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837615502357949,,,right,1,0.7837615502357949,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
crime,pullness,&&&&&&&&,right,fairness.vice,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,3.4010635640006512,,,left,0,3.4010635640006512,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
sharing,nomparisons,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,right,3.000971453875536,,,right,0,3.000971453875536,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
refused,lempestuous,&&&&&&&&&&&,right,authority.vice,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,right,0.76709224836668,,,right,1,0.76709224836668,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
civilians,pharing,&&&&&&&,right,care.vice,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170910777058452,,,right,1,0.7170910777058452,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
illegal,unreflectuve,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837340968137141,,,left,0,0.5837340968137141,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
ability,iptervention,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6339722777775023,,,right,0,1.6339722777775023,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
hate,mecan,&&&&&,right,fairness.vice,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8004343800421339,,,right,1,0.8004343800421339,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
conspiracy,Daptist,&&&&&&&,right,sanctity.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2672267894377,,,left,0,1.2672267894377,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
rebels,stindig,&&&&&&&,right,authority.vice,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,1.533971219410887,,,left,0,1.533971219410887,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
nackers,pescinded,&&&&&&&&&,None,nonword,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,4.601365872484166,,,left,0,4.601365872484166,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
officers,sickyay,&&&&&&&,right,authority.vice,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,right,1.784006257832516,,,right,1,1.784006257832516,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
terrorist,tabin,&&&&&,right,loyalty.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,right,3.3010532048356254,,,right,1,3.3010532048356254,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
unpleasant,gazily,&&&&&&,None,control,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9171313598635606,,,right,0,0.9171313598635606,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
encourage,ebbitter,&&&&&&&&,left,authority.virtue,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1671917349740397,,,left,1,1.1671917349740397,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
freedom,coom,&&&&,left,sanctity.virtue,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,right,2.834247325285105,,,right,0,2.834247325285105,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
victims,godlaness,&&&&&&&&&,right,care.vice,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,right,2.4007890296634287,,,right,1,2.4007890296634287,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
health,taxpayung,&&&&&&&&&,left,care.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171550929895602,,,left,1,0.9171550929895602,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
opportunity,ammessment,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0840841601602733,,,left,1,2.0840841601602733,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
antral,gationwide,&&&&&&&&&&,None,nonword,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0338498277706094,,,left,0,1.0338498277706094,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
serial,sowntrodden,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1005129238183144,,,right,1,1.1005129238183144,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
victim,squets,&&&&&&,right,care.vice,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4172405642457306,,,left,0,1.4172405642457306,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
increase,ning,&&&&,left,care.virtue,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0838384904200211,,,right,0,1.0838384904200211,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
openet,chonograph,&&&&&&&&&&,None,nonword,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2172038099961355,,,left,0,1.2172038099961355,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
suicide,unscothed,&&&&&&&&&,right,care.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171216421178542,,,left,0,0.8171216421178542,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
commitment,lenon,&&&&&,left,sanctity.virtue,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,1.5006043924950063,,,right,0,1.5006043924950063,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
seachwear,gusinesslike,&&&&&&&&&&&&,None,nonword,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9004755281202961,,,right,0,0.9004755281202961,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
credit,vicissifude,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8671154362382367,,,right,0,0.8671154362382367,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
sliptery,wonderfujnoss,&&&&&&&&&&&&&,None,nonword,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670452311460394,,,right,0,0.5670452311460394,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
perified,hescribe,&&&&&&&&,None,nonword,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4672616193420254,,,left,0,1.4672616193420254,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
love,hasks,&&&&&,left,loyalty.virtue,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004369457776193,,,left,1,0.8004369457776193,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
embrace,hefurbished,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,right,1.68398050419637,,,right,0,1.68398050419637,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
drug,oam,&&&,right,sanctity.vice,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,right,1.5506180710799526,,,right,1,1.5506180710799526,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
safe,ecgagement,&&&&&&&&&&,left,care.virtue,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,3.3010227366467007,,,left,1,3.3010227366467007,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
corruption,infet,&&&&&,right,sanctity.vice,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7002633412776049,,,left,0,0.7002633412776049,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
army,bycled,&&&&&&,right,loyalty.vice,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,right,0.617064361955272,,,right,1,0.617064361955272,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
promises,prones,&&&&&&,left,fairness.virtue,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8006669003516436,,,left,1,1.8006669003516436,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
forced,ablow,&&&&&,right,fairness.vice,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837647574488074,,,right,1,0.7837647574488074,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
violations,reelectiob,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9171425849781372,,,right,1,0.9171425849781372,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
useful,tenuflect,&&&&&&&&&,left,authority.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1005058680020738,,,left,1,1.1005058680020738,1,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
betrayal,edancipation,&&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4839306005451363,,,left,0,1.4839306005451363,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
strong,crinking,&&&&&&&&,left,loyalty.virtue,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,right,1.033828660438303,,,right,0,1.033828660438303,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
actively,touls,&&&&&,left,authority.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7839029867609497,,,right,0,0.7839029867609497,0,,,,,,,,,,,,,,,,,,,,,,1065,2019_Mar_13_1501,mf_amp_cond1,3.0.4,60.00563874626387,
