words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
riot,menizen,&&&&&&&,right,authority.vice,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,AMP,left,0.683720988409732,,,left,0,0.683720988409732,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
useful,godlaness,&&&&&&&&&,left,authority.virtue,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,AMP,right,1.8673627588136696,,,right,0,1.8673627588136696,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
protect,reviked,&&&&&&&,left,fairness.virtue,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004530500215878,,,left,1,0.8004530500215878,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
harassment,synchronazers,&&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2338592510916442,,,right,1,1.2338592510916442,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
ability,hasks,&&&&&,left,authority.virtue,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,AMP,left,1.050509977940692,,,left,1,1.050509977940692,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
men,erdest,&&&&&&,right,loyalty.vice,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9004531141656571,,,left,0,0.9004531141656571,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
great,clattening,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504257566922661,,,left,1,0.7504257566922661,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
serial,bluently,&&&&&&&&,right,sanctity.vice,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8504277451604594,,,right,1,0.8504277451604594,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
drumbled,unreflectuve,&&&&&&&&&&&&,None,nonword,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504254359716924,,,left,0,0.7504254359716924,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
gun,iptervention,&&&&&&&&&&&&,right,authority.vice,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3839036067606685,,,left,0,1.3839036067606685,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
drug,proached,&&&&&&&&,right,sanctity.vice,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9837901357868759,,,right,1,0.9837901357868759,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
sexual,nuckheap,&&&&&&&&,right,sanctity.vice,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504106828207568,,,right,1,0.7504106828207568,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
protesters,pulge,&&&&&,right,authority.vice,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,right,1.783994306566683,,,right,1,1.783994306566683,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
agreement,shoirmaster,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4669981635533986,,,left,1,0.4669981635533986,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
fear,metibolic,&&&&&&&&&,right,sanctity.vice,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170717689477897,,,right,1,0.7170717689477897,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
embrace,gandbrake,&&&&&&&&&,left,authority.virtue,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6503859231847855,,,left,1,0.6503859231847855,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
commitment,frocessing,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,1.183708480303494,,,left,1,1.183708480303494,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
illegal,leact,&&&&&,right,fairness.vice,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,left,1.200518092173752,,,left,0,1.200518092173752,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
strong,tabin,&&&&&,left,loyalty.virtue,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6003704965205543,,,right,0,0.6003704965205543,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
victim,stindig,&&&&&&&,right,care.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7003930111116006,,,left,0,0.7003930111116006,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
promises,Oregoniuns,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004061606594405,,,right,0,0.7004061606594405,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
gusinesslike,saned,&&&&&,None,nonword,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003274558064277,,,left,0,0.5003274558064277,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
violence,alar,&&&&,right,care.vice,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004007084078694,,,right,1,0.7004007084078694,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
groups,hescribe,&&&&&&&&,right,loyalty.vice,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5172627901799842,,,left,0,1.5172627901799842,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
betrayal,bycled,&&&&&&,right,loyalty.vice,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503695022864576,,,left,0,0.5503695022864576,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
promote,taxpayung,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4336804172446591,,,left,1,0.4336804172446591,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
care,brotesque,&&&&&&&&&,left,care.virtue,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337276914719041,,,right,0,0.6337276914719041,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
shot,dramens,&&&&&&&,right,care.vice,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6170332183230585,,,right,1,0.6170332183230585,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
accused,pistraught,&&&&&&&&&&,right,fairness.vice,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170107037317848,,,left,0,0.5170107037317848,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
tove,tenuflect,&&&&&&&&&,None,nonword,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43367111634529465,,,left,0,0.43367111634529465,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
intelligence,shoirmaster,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6503791880506924,,,left,1,0.6503791880506924,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
slavery,gationwide,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,1.067024206071892,,,left,0,1.067024206071892,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
strength,thadowed,&&&&&&&&,left,sanctity.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6670229873334392,,,left,1,0.6670229873334392,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
ensure,strofe,&&&&&&,left,fairness.virtue,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503592392249175,,,left,1,0.5503592392249175,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
good,gournful,&&&&&&&&,left,care.virtue,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40033925832699424,,,left,1,0.40033925832699424,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
hate,seachwear,&&&&&&&&&,right,fairness.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7670708388577623,,,left,0,0.7670708388577623,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
promised,ebbitter,&&&&&&&&,left,loyalty.virtue,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3836418986920762,,,left,1,0.3836418986920762,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
arrests,fornicalion,&&&&&&&&&&&,right,authority.vice,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337158248070409,,,right,1,0.6337158248070409,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
improve,lachelor,&&&&&&&&,left,care.virtue,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4672563436945438,,,right,0,1.4672563436945438,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
pharing,chared,&&&&&&,None,nonword,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8504537235348835,,,right,0,0.8504537235348835,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
police,reprisols,&&&&&&&&&,right,authority.vice,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003611314768932,,,left,0,0.5003611314768932,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
sharing,scalbel,&&&&&&&,left,loyalty.virtue,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4836679412107969,,,right,0,0.4836679412107969,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
prosecution,ilportation,&&&&&&&&&&&,right,authority.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670107358039331,,,left,0,0.5670107358039331,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
progress,gowlands,&&&&&&&&,left,authority.virtue,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7503760449881156,,,left,1,0.7503760449881156,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
pleasant,aubos,&&&&&,None,control,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46698790049185845,,,right,0,0.46698790049185845,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
win,imebreaker,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4336663055350982,,,left,1,0.4336663055350982,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
voter,blunderints,&&&&&&&&&&&,right,fairness.vice,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8171019808351048,,,right,1,0.8171019808351048,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
help,thabbily,&&&&&&&&,left,care.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2505174828045256,,,right,0,1.2505174828045256,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
blamed,sgrawl,&&&&&&,right,loyalty.vice,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003431711190842,,,left,0,0.5003431711190842,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
dumid,sfumatoy,&&&&&&&&,None,nonword,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1838621055055683,,,left,0,1.1838621055055683,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
free,galamitous,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4172328990134702,,,right,0,1.4172328990134702,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
threatened,brudent,&&&&&&&,right,fairness.vice,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4339177505421503,,,left,0,1.4339177505421503,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
letish,honstables,&&&&&&&&&&,None,nonword,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6837059145382227,,,right,0,0.6837059145382227,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
crime,photocalkodes,&&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,left,1.567296177201797,,,left,0,1.567296177201797,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
rejected,sliptery,&&&&&&&&,right,authority.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9004406060594192,,,right,1,0.9004406060594192,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
health,ejanulated,&&&&&&&&&&,left,care.virtue,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7170698446236656,,,left,1,0.7170698446236656,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
honored,wonderfujnoss,&&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7670759703885324,,,left,1,0.7670759703885324,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
values,lorthwhile,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43365892895963043,,,left,1,0.43365892895963043,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
death,quarterbocks,&&&&&&&&&&&&,right,care.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171042258798025,,,left,0,0.8171042258798025,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
interests,simplustic,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170405948985263,,,left,1,0.6170405948985263,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
troops,mecan,&&&&&,right,loyalty.vice,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,0.633722559941134,,,right,1,0.633722559941134,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
corruption,sowntrodden,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38366306625630386,,,left,0,0.38366306625630386,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
respect,fostet,&&&&&&,left,sanctity.virtue,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003620936388415,,,left,1,0.5003620936388415,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
feleological,vicissifude,&&&&&&&&&&&,None,nonword,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,1.233873042080404,,,left,0,1.233873042080404,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
ban,viscs,&&&&&,right,loyalty.vice,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6670345332775014,,,left,0,0.6670345332775014,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
freedom,pescinded,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5336881786849972,,,left,1,0.5336881786849972,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
praised,Daptist,&&&&&&&,left,loyalty.virtue,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,1.9173685638577354,,,left,1,1.9173685638577354,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
perfect,tislay,&&&&&&,left,sanctity.virtue,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670055401288664,,,left,1,0.4670055401288664,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
torture,emports,&&&&&&&,right,care.vice,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46699688067087664,,,left,0,0.46699688067087664,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
spag,allears,&&&&&&&,None,nonword,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,right,1.7673226045856154,,,right,0,1.7673226045856154,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
actively,slending,&&&&&&&&,left,authority.virtue,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6670675675068196,,,left,1,0.6670675675068196,1,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
lies,elduringly,&&&&&&&&&&,right,fairness.vice,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7170695239028646,,,left,0,0.7170695239028646,0,,,,,,,,,,,,,,,,,,,,,,1067,2019_Mar_14_1358,mf_amp_cond1,3.0.4,60.003002095685574,
