words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
protect,framatic,&&&&&&&&,left,fairness.virtue,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3669893253545524,,,right,0,0.3669893253545524,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
rejected,galamitous,&&&&&&&&&&,right,authority.vice,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,0.13361411620280705,,,left,0,0.13361411620280705,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
gandbrake,laming,&&&&&&,None,nonword,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671408672817051,,,left,0,0.8671408672817051,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
powerful,nackers,&&&&&&&,left,authority.virtue,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,right,0.31699267691669775,,,right,0,0.31699267691669775,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
killed,divility,&&&&&&&&,right,care.vice,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6673428590397634,,,left,0,1.6673428590397634,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
critics,precificity,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004588914056967,,,left,0,0.8004588914056967,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
fraud,nuckheap,&&&&&&&&,right,fairness.vice,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6671039199165989,,,left,0,0.6671039199165989,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
praise,bluently,&&&&&&&&,left,authority.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2669629939425704,,,right,0,0.2669629939425704,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
illegal,emports,&&&&&&&,right,fairness.vice,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,left,0.31699075257483855,,,left,0,0.31699075257483855,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
failure,hefurbished,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,right,0.33367447639443526,,,right,1,0.33367447639443526,1,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
charges,tabin,&&&&&,right,fairness.vice,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9671835556002861,,,left,0,0.9671835556002861,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
gun,faspberry,&&&&&&&&&,right,authority.vice,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671325284667546,,,left,0,0.8671325284667546,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
lies,pullness,&&&&&&&&,right,fairness.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3503437676499743,,,left,0,0.3503437676499743,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
care,lorthwhile,&&&&&&&&&&,left,care.virtue,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2503062109096845,,,right,0,0.2503062109096845,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
celebrated,chreams,&&&&&&&,left,authority.virtue,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3003240271088998,,,right,0,0.3003240271088998,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
help,tracious,&&&&&&&&,left,care.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337476976050311,,,right,0,0.6337476976050311,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
violence,viscs,&&&&&,right,care.vice,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,0.2501484148713189,,,left,0,0.2501484148713189,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
harassment,menizen,&&&&&&&,right,sanctity.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3503344666637531,,,left,0,0.3503344666637531,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
victims,yane,&&&&,right,care.vice,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,0.867030538344352,,,left,0,0.867030538344352,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
torture,taxpayung,&&&&&&&&&,right,care.vice,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,0.23362697722131998,,,left,0,0.23362697722131998,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
promises,grovelire,&&&&&&&&&,left,fairness.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,right,2.017428444147072,,,right,0,2.017428444147072,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
praised,troubla,&&&&&&&,left,loyalty.virtue,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,right,0.266979350848942,,,right,0,0.266979350848942,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
blamed,ebbitter,&&&&&&&&,right,loyalty.vice,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,1.217204322456837,,,left,0,1.217204322456837,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
energy,greaks,&&&&&&,left,sanctity.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4836878345347486,,,right,0,0.4836878345347486,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
arrests,perified,&&&&&&&&,right,authority.vice,,,,,,,0,75,75,75,,,,,,,,,,,,,,,,,,,,,AMP,left,0.20027973517198916,,,left,0,0.20027973517198916,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
fighters,Oregoniuns,&&&&&&&&&&,right,authority.vice,,,,,,,0,76,76,76,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0838679529394994,,,left,0,1.0838679529394994,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
love,lempestuous,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,77,77,77,,,,,,,,,,,,,,,,,,,,,AMP,right,0.18361846200832588,,,right,0,0.18361846200832588,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
peaceful,refuejing,&&&&&&&&&,left,authority.virtue,,,,,,,0,78,78,78,,,,,,,,,,,,,,,,,,,,,AMP,right,0.33366068527743664,,,right,0,0.33366068527743664,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
terrorists,baladroit,&&&&&&&&&,right,fairness.vice,,,,,,,0,79,79,79,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337127066543417,,,left,0,0.5337127066543417,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
betrayal,wump,&&&&,right,loyalty.vice,,,,,,,0,80,80,80,,,,,,,,,,,,,,,,,,,,,AMP,left,1.9340832707655409,,,left,0,1.9340832707655409,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
victim,ammessment,&&&&&&&&&&,right,care.vice,,,,,,,0,81,81,81,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171541933496883,,,left,0,0.9171541933496883,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
love,tracious,&&&&&&&&,left,loyalty.virtue,,,,,,,0,82,82,82,,,,,,,,,,,,,,,,,,,,,AMP,right,0.11695765389367807,,,right,0,0.11695765389367807,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
hope,perified,&&&&&&&&,left,loyalty.virtue,,,,,,,0,83,83,83,,,,,,,,,,,,,,,,,,,,,AMP,right,0.13362854876709207,,,right,0,0.13362854876709207,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
serial,abointment,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,84,84,84,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46702335413442597,,,left,0,0.46702335413442597,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
corruption,nomaric,&&&&&&&,right,sanctity.vice,,,,,,,0,85,85,85,,,,,,,,,,,,,,,,,,,,,AMP,left,0.35033125942709376,,,left,0,0.35033125942709376,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
strong,nackers,&&&&&&&,left,loyalty.virtue,,,,,,,0,86,86,86,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2669623524950566,,,right,0,0.2669623524950566,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
charges,gournful,&&&&&&&&,right,fairness.vice,,,,,,,0,87,87,87,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8836607013136017,,,left,0,0.8836607013136017,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
pleasant,gedious,&&&&&&&,None,control,,,,,,,0,88,88,88,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337326235932323,,,left,0,0.6337326235932323,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
protesters,bycled,&&&&&&,right,authority.vice,,,,,,,0,89,89,89,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838287605090045,,,left,0,0.8838287605090045,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
praise,dormandi,&&&&&&&&,left,authority.virtue,,,,,,,0,90,90,90,,,,,,,,,,,,,,,,,,,,,AMP,right,1.167200297375075,,,right,0,1.167200297375075,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
gandbrake,thadowed,&&&&&&&&,None,nonword,,,,,,,0,91,91,91,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503617602470058,,,right,0,0.4503617602470058,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
interests,taxpayung,&&&&&&&&&,left,fairness.virtue,,,,,,,0,92,92,92,,,,,,,,,,,,,,,,,,,,,AMP,left,1.200558444028502,,,left,1,1.200558444028502,1,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
freedom,aubos,&&&&&,left,sanctity.virtue,,,,,,,0,93,93,93,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670182225559074,,,left,1,0.4670182225559074,1,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
fighters,unscothed,&&&&&&&&&,right,authority.vice,,,,,,,0,94,94,94,,,,,,,,,,,,,,,,,,,,,AMP,left,2.000757228549901,,,left,0,2.000757228549901,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
men,simplustic,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,95,95,95,,,,,,,,,,,,,,,,,,,,,AMP,left,0.48371349242711403,,,left,0,0.48371349242711403,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
lies,galamitous,&&&&&&&&&&,right,fairness.vice,,,,,,,0,96,96,96,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3839296280984854,,,left,0,1.3839296280984854,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
chadows,squets,&&&&&&,None,nonword,,,,,,,0,97,97,97,,,,,,,,,,,,,,,,,,,,,AMP,left,0.26698287880913085,,,left,0,0.26698287880913085,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
fraud,lempestuous,&&&&&&&&&&&,right,fairness.vice,,,,,,,0,98,98,98,,,,,,,,,,,,,,,,,,,,,AMP,left,0.36698291088146107,,,left,0,0.36698291088146107,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
commitment,yane,&&&&,left,sanctity.virtue,,,,,,,0,99,99,99,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2669722949285642,,,right,0,0.2669722949285642,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
attacks,gikely,&&&&&&,right,care.vice,,,,,,,0,100,100,100,,,,,,,,,,,,,,,,,,,,,AMP,left,0.2669745399941803,,,left,0,0.2669745399941803,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
free,lorthwhile,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,101,101,101,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4172743043584433,,,right,0,1.4172743043584433,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
win,wonderfujnoss,&&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,102,102,102,,,,,,,,,,,,,,,,,,,,,AMP,right,0.11694418350020896,,,right,0,0.11694418350020896,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
loyalty,erks,&&&&,left,loyalty.virtue,,,,,,,0,103,103,103,,,,,,,,,,,,,,,,,,,,,AMP,right,0.36699541910411426,,,right,0,0.36699541910411426,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
dignity,gondensed,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,104,104,104,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3339243201221507,,,right,0,1.3339243201221507,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
victim,imebreaker,&&&&&&&&&&,right,care.vice,,,,,,,0,105,105,105,,,,,,,,,,,,,,,,,,,,,AMP,left,0.25029819281849086,,,left,0,0.25029819281849086,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
fontacts,chonograph,&&&&&&&&&&,None,nonword,,,,,,,0,106,106,106,,,,,,,,,,,,,,,,,,,,,AMP,left,0.18362712154680594,,,left,0,0.18362712154680594,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
killed,hefurbished,&&&&&&&&&&&,right,care.vice,,,,,,,0,107,107,107,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170671810218664,,,left,0,0.6170671810218664,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
unpleasant,fegard,&&&&&&,None,control,,,,,,,0,108,108,108,,,,,,,,,,,,,,,,,,,,,AMP,left,0.1669632825937697,,,left,0,0.1669632825937697,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
police,chressing,&&&&&&&&&,right,authority.vice,,,,,,,0,109,109,109,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1005221701832397,,,left,0,1.1005221701832397,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
clean,proached,&&&&&&&&,left,sanctity.virtue,,,,,,,0,110,110,110,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3003044629658689,,,right,0,0.3003044629658689,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
sexual,tabin,&&&&&,right,sanctity.vice,,,,,,,0,111,111,111,,,,,,,,,,,,,,,,,,,,,AMP,right,0.13362983166189224,,,right,1,0.13362983166189224,1,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
scock,hasks,&&&&&,None,nonword,,,,,,,0,112,112,112,,,,,,,,,,,,,,,,,,,,,AMP,left,0.36698419377603386,,,left,0,0.36698419377603386,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
protect,gationwide,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,113,113,113,,,,,,,,,,,,,,,,,,,,,AMP,right,0.20024221050425695,,,right,0,0.20024221050425695,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
good,greaks,&&&&&&,left,care.virtue,,,,,,,0,114,114,114,,,,,,,,,,,,,,,,,,,,,AMP,right,0.21695768596600828,,,right,0,0.21695768596600828,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
improve,grovelire,&&&&&&&&&,left,care.virtue,,,,,,,0,115,115,115,,,,,,,,,,,,,,,,,,,,,AMP,right,0.18362391431037395,,,right,0,0.18362391431037395,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
praised,feleological,&&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,116,116,116,,,,,,,,,,,,,,,,,,,,,AMP,right,0.18362519720494674,,,right,0,0.18362519720494674,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
harassment,ittutable,&&&&&&&&&,right,sanctity.vice,,,,,,,0,117,117,117,,,,,,,,,,,,,,,,,,,,,AMP,left,0.35036814264753957,,,left,0,0.35036814264753957,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
support,ning,&&&&,left,loyalty.virtue,,,,,,,0,118,118,118,,,,,,,,,,,,,,,,,,,,,AMP,right,0.10026302546953048,,,right,0,0.10026302546953048,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
friends,fonderland,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,119,119,119,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837584899559715,,,left,1,0.7837584899559715,1,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
torture,ebbitter,&&&&&&&&,right,care.vice,,,,,,,0,120,120,120,,,,,,,,,,,,,,,,,,,,,AMP,left,0.917150023942213,,,left,0,0.917150023942213,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
gun,bluently,&&&&&&&&,right,authority.vice,,,,,,,0,121,121,121,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9338039204617417,,,left,0,0.9338039204617417,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
powerful,Daptist,&&&&&&&,left,authority.virtue,,,,,,,0,122,122,122,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41699302971278485,,,right,0,0.41699302971278485,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
arrests,refuejing,&&&&&&&&&,right,authority.vice,,,,,,,0,123,123,123,,,,,,,,,,,,,,,,,,,,,AMP,left,0.20030282727520898,,,left,0,0.20030282727520898,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
crime,menizen,&&&&&&&,right,fairness.vice,,,,,,,0,124,124,124,,,,,,,,,,,,,,,,,,,,,AMP,left,0.1335830060081662,,,left,0,0.1335830060081662,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
blamed,frojecting,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,125,125,125,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003808914128967,,,left,0,0.6003808914128967,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
war,lachelor,&&&&&&&&,right,sanctity.vice,,,,,,,0,126,126,126,,,,,,,,,,,,,,,,,,,,,AMP,left,0.2503049280151117,,,left,0,0.2503049280151117,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
ablow,disregord,&&&&&&&&&,None,nonword,,,,,,,0,127,127,127,,,,,,,,,,,,,,,,,,,,,AMP,left,0.25030043788410694,,,left,0,0.25030043788410694,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
failure,baklara,&&&&&&&,right,loyalty.vice,,,,,,,0,128,128,128,,,,,,,,,,,,,,,,,,,,,AMP,left,0.21694742280919854,,,left,0,0.21694742280919854,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
perfect,precificity,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,129,129,129,,,,,,,,,,,,,,,,,,,,,AMP,right,0.11693359961964234,,,right,0,0.11693359961964234,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
betrayal,photocalkodes,&&&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,130,130,130,,,,,,,,,,,,,,,,,,,,,AMP,left,0.16697065923790433,,,left,0,0.16697065923790433,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
pharing,sowntrodden,&&&&&&&&&&&,None,nonword,,,,,,,0,131,131,131,,,,,,,,,,,,,,,,,,,,,AMP,left,0.23364718281140995,,,left,0,0.23364718281140995,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
help,drumbled,&&&&&&&&,left,care.virtue,,,,,,,0,132,132,132,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46701437387196165,,,right,0,0.46701437387196165,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
fair,synchronazers,&&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,133,133,133,,,,,,,,,,,,,,,,,,,,,AMP,right,0.11695156014411623,,,right,0,0.11695156014411623,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
illegal,chared,&&&&&&,right,fairness.vice,,,,,,,0,134,134,134,,,,,,,,,,,,,,,,,,,,,AMP,left,0.1335971178489217,,,left,0,0.1335971178489217,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
restore,hescribe,&&&&&&&&,left,care.virtue,,,,,,,0,135,135,135,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003449062188338,,,right,0,0.4003449062188338,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
sliptery,ugeasily,&&&&&&&&,None,nonword,,,,,,,0,136,136,136,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3170225042167658,,,left,0,0.3170225042167658,0,,,,,,,,,,,,,,,,,,,,,,1071,2019_Mar_14_1403,mf_amp_cond1,3.0.4,59.987321266414924,
