words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
harassment,feleological,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5504241865128279,,,left,0,0.5504241865128279,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
interests,seachwear,&&&&&&&&&,left,fairness.virtue,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,right,0.517012041178532,,,right,0,0.517012041178532,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
hate,infet,&&&&&,right,fairness.vice,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3839141389471479,,,right,1,1.3839141389471479,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
unreflectuve,stindig,&&&&&&&,None,nonword,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838262612116523,,,left,0,0.8838262612116523,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
intelligence,antral,&&&&&&,left,loyalty.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7670976738736499,,,left,1,0.7670976738736499,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
health,fonderland,&&&&&&&&&&,left,care.virtue,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,0.750449010374723,,,left,1,0.750449010374723,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
gun,bycled,&&&&&&,right,authority.vice,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,0.40033156209392473,,,right,1,0.40033156209392473,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
faith,emassion,&&&&&&&&,left,sanctity.virtue,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,right,0.43367763876449317,,,right,0,0.43367763876449317,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
men,clamorek,&&&&&&&&,right,loyalty.vice,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,0.450350997823989,,,left,0,0.450350997823989,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
corruption,smapper,&&&&&&&,right,sanctity.vice,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837208720622584,,,right,1,0.5837208720622584,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
violence,glacenta,&&&&&&&&,right,care.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170763137983158,,,right,1,0.7170763137983158,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
growth,proached,&&&&&&&&,left,care.virtue,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,1.017170477687614,,,left,1,1.017170477687614,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
praised,gournful,&&&&&&&&,left,loyalty.virtue,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170380196213955,,,left,1,0.5170380196213955,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
loyalty,tove,&&&&,left,loyalty.virtue,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170299374527531,,,right,0,0.4170299374527531,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
safe,touls,&&&&&,left,care.virtue,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,right,0.48369611233647447,,,right,0,0.48369611233647447,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
brudent,egpeditious,&&&&&&&&&&&,None,nonword,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337232454039622,,,left,0,0.5337232454039622,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
sowntrodden,ning,&&&&,None,nonword,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503625438082963,,,right,0,0.4503625438082963,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
perfect,letish,&&&&&&,left,sanctity.virtue,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8671169813169399,,,right,0,0.8671169813169399,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
party,asn,&&&,left,loyalty.virtue,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6504274578765035,,,right,0,0.6504274578765035,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
powerful,scock,&&&&&,left,authority.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,right,0.31702121380658355,,,right,0,0.31702121380658355,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
pescinded,thabbily,&&&&&&&&,None,nonword,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.366877402208047,,,left,0,0.366877402208047,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
attacks,gikely,&&&&&&,right,care.vice,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170219194056699,,,right,1,0.4170219194056699,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
terrorists,pullness,&&&&&&&&,right,fairness.vice,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41704116271284875,,,right,1,0.41704116271284875,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
army,hefurbished,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,0.450408407006762,,,left,0,0.450408407006762,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
compassion,neneficence,&&&&&&&&&&&,left,care.virtue,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1338570504885865,,,left,1,1.1338570504885865,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
threatened,pafer,&&&&&,right,fairness.vice,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,left,1.100535669393139,,,left,0,1.100535669393139,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
commitment,suggists,&&&&&&&&,left,sanctity.virtue,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,right,0.35030699480557814,,,right,0,0.35030699480557814,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
prosecution,nackers,&&&&&&&,right,authority.vice,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503243137820391,,,right,1,0.3503243137820391,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
war,chreams,&&&&&&&,right,sanctity.vice,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338136247679358,,,right,1,0.9338136247679358,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
trust,framatic,&&&&&&&&,left,authority.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6002550378907472,,,right,0,0.6002550378907472,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
peaceful,fangsters,&&&&&&&&&,left,authority.virtue,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0836987422662787,,,right,0,1.0836987422662787,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
scandal,scalbel,&&&&&&&,right,sanctity.vice,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3669816367473686,,,left,0,0.3669816367473686,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
victims,ejanulated,&&&&&&&&&&,right,care.vice,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170965192635776,,,right,1,0.7170965192635776,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
officers,troubla,&&&&&&&,right,authority.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46700928297650535,,,left,0,0.46700928297650535,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
ban,erdest,&&&&&&,right,loyalty.vice,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8171139023907017,,,right,1,0.8171139023907017,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
unpleasant,Cunday,&&&&&&,None,control,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,right,0.40032514766789973,,,right,0,0.40032514766789973,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
opportunity,fostet,&&&&&&,left,fairness.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3670348765590461,,,right,0,0.3670348765590461,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
dignity,nuckheap,&&&&&&&&,left,sanctity.virtue,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171473215974402,,,left,1,0.9171473215974402,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
benefit,shoirmaster,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670195460639661,,,left,1,0.4670195460639661,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
lies,Lacedonia,&&&&&&&&&,right,fairness.vice,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170624586375197,,,left,0,0.6170624586375197,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
love,bluently,&&&&&&&&,left,loyalty.virtue,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503740897926036,,,right,0,0.4503740897926036,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
blamed,tabin,&&&&&,right,loyalty.vice,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670443057751982,,,right,1,0.5670443057751982,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
conspiracy,totalestic,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670163388509536,,,left,0,0.4670163388509536,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
voter,simplustic,&&&&&&&&&&,right,fairness.vice,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8837999620300252,,,left,0,0.8837999620300252,0,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
ability,alar,&&&&,left,authority.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6505057139729615,,,left,1,0.6505057139729615,1,,,,,,,,,,,,,,,,,,,,,,1079,2019_Mar_15_1437,mf_amp_cond1,3.0.4,59.998768454783615,
