words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
sexual,glacenta,&&&&&&&&,right,sanctity.vice,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2670249758521095,,,right,1,0.2670249758521095,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
credit,gaultless,&&&&&&&&&,left,fairness.virtue,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2172350157052279,,,right,0,1.2172350157052279,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
sliptery,ebbitter,&&&&&&&&,None,nonword,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2836812832392752,,,right,0,0.2836812832392752,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
intelligence,leact,&&&&&,left,loyalty.virtue,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7671003451105207,,,right,0,0.7671003451105207,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
increase,tabin,&&&&&,left,care.virtue,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670360086020082,,,left,1,0.4670360086020082,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
ejanulated,esquisiteness,&&&&&&&&&&&&&,None,nonword,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503668723627925,,,right,0,0.4503668723627925,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
rejected,chadows,&&&&&&&,right,authority.vice,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670726349344477,,,right,1,0.5670726349344477,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
accused,neputized,&&&&&&&&&,right,fairness.vice,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004726140061393,,,left,0,0.8004726140061393,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
trust,fornicalion,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4837038619443774,,,left,1,0.4837038619443774,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
safety,letish,&&&&&&,left,care.virtue,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7171060860855505,,,left,1,0.7171060860855505,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
tenuflect,proached,&&&&&&&&,None,nonword,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,right,0.21699094725772738,,,right,0,0.21699094725772738,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
abuse,coom,&&&&,right,sanctity.vice,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3336482810555026,,,right,1,0.3336482810555026,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
perfect,idexpressible,&&&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2671160604804754,,,right,0,0.2671160604804754,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
slavery,sfumatoy,&&&&&&&&,right,loyalty.vice,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,left,0.933817685698159,,,left,0,0.933817685698159,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
threatened,erks,&&&&,right,fairness.vice,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5506485293153673,,,left,0,1.5506485293153673,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
killed,baklara,&&&&&&&,right,care.vice,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2836322129005566,,,right,1,0.2836322129005566,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
violence,quarterbocks,&&&&&&&&&&&&,right,care.vice,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4670507616829127,,,right,1,0.4670507616829127,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
sharing,lachelor,&&&&&&&&,left,loyalty.virtue,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337151833577082,,,right,0,0.6337151833577082,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
hate,crilfully,&&&&&&&&&,right,fairness.vice,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170826734509319,,,right,1,0.7170826734509319,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
victims,oam,&&&,right,care.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003903170581907,,,left,0,0.5003903170581907,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
torture,framo,&&&&&,right,care.vice,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,left,0.28365626698359847,,,left,0,0.28365626698359847,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
safe,clattening,&&&&&&&&&&,left,care.virtue,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170879974029958,,,left,1,0.5170879974029958,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
penalty,allears,&&&&&&&,right,authority.vice,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,0.750350387301296,,,right,1,0.750350387301296,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
friends,feleological,&&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46701452031265944,,,left,1,0.46701452031265944,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
unpleasant,nomparisons,&&&&&&&&&&&,None,control,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.41703982511535287,,,left,0,0.41703982511535287,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
voter,touls,&&&&&,right,fairness.vice,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003903170581907,,,right,1,0.5003903170581907,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
death,chonograph,&&&&&&&&&&,right,care.vice,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504218438640237,,,left,0,0.6504218438640237,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
grovelire,pulge,&&&&&,None,nonword,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337376338196918,,,right,0,0.6337376338196918,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
health,brudent,&&&&&&&,left,care.virtue,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003987198928371,,,left,1,0.6003987198928371,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
win,gournful,&&&&&&&&,left,fairness.virtue,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,0.30037928430829197,,,left,1,0.30037928430829197,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
opportunity,bluently,&&&&&&&&,left,fairness.virtue,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,1.233738660113886,,,left,1,1.233738660113886,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
war,synchronazers,&&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670877087395638,,,right,1,0.5670877087395638,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
betrayal,noped,&&&&&,right,loyalty.vice,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9838408096693456,,,left,0,0.9838408096693456,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
faith,nackers,&&&&&&&,left,sanctity.virtue,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170269963797182,,,right,0,0.4170269963797182,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
prosecution,Lacedonia,&&&&&&&&&,right,authority.vice,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,0.30032123380806297,,,right,1,0.30032123380806297,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
troops,crinking,&&&&&&&&,right,loyalty.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43371345149353147,,,left,0,0.43371345149353147,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
pleasant,lempestuous,&&&&&&&&&&&,None,control,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,right,0.783786800224334,,,right,0,0.783786800224334,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
peaceful,nomaric,&&&&&&&,left,authority.virtue,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3003472121199593,,,right,0,0.3003472121199593,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
prison,juck,&&&&,right,fairness.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,right,0.28365402191411704,,,right,1,0.28365402191411704,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
refused,ecgagement,&&&&&&&&&&,right,authority.vice,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4672059905715287,,,left,0,0.4672059905715287,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
suicide,pescinded,&&&&&&&&&,right,care.vice,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503887454979122,,,right,1,0.5503887454979122,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
love,stindig,&&&&&&&,left,loyalty.virtue,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3171472024405375,,,right,0,0.3171472024405375,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
men,drumbled,&&&&&&&&,right,loyalty.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003939091460779,,,left,0,0.6003939091460779,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
scandal,fonderland,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.28363349579740316,,,left,0,0.28363349579740316,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
victim,ablow,&&&&&,right,care.vice,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,0.16696718195453286,,,right,1,0.16696718195453286,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
shoirmaster,alar,&&&&,None,nonword,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,right,0.48381386906839907,,,right,0,0.48381386906839907,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
free,hefurbished,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170733083272353,,,left,1,0.6170733083272353,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
arrests,framatic,&&&&&&&&,right,authority.vice,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4503559678560123,,,left,0,0.4503559678560123,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
commitment,pistraught,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4336942081572488,,,left,1,0.4336942081572488,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
gun,chared,&&&&&&,right,authority.vice,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837074540322646,,,right,1,0.5837074540322646,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
emassion,tislay,&&&&&&,None,nonword,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4837054655654356,,,left,0,0.4837054655654356,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
good,aubos,&&&&&,left,care.virtue,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503437163308263,,,right,0,0.3503437163308263,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
police,gazily,&&&&&&,right,authority.vice,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,right,0.26700509106740355,,,right,1,0.26700509106740355,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
interests,smapper,&&&&&&&,left,fairness.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,0.30031898885499686,,,right,0,0.30031898885499686,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
groups,sidearbs,&&&&&&&&,right,loyalty.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,right,0.18361707497388124,,,right,1,0.18361707497388124,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
chreams,simplustic,&&&&&&&&&&,None,nonword,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2669807163765654,,,right,0,0.2669807163765654,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
imebreaker,papert,&&&&&&,None,nonword,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.45035949582234025,,,right,0,0.45035949582234025,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
strength,ugeasily,&&&&&&&&,left,sanctity.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,left,0.25027758383657783,,,left,1,0.25027758383657783,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
lies,edancipation,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,right,0.35034435777924955,,,right,1,0.35034435777924955,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
charges,disregord,&&&&&&&&&,right,fairness.vice,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503373018465936,,,right,1,0.3503373018465936,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
encourage,dumid,&&&&&,left,authority.virtue,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3503379434114322,,,left,1,0.3503379434114322,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
violations,discovars,&&&&&&&&&,right,sanctity.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3003196301870048,,,left,0,0.3003196301870048,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
army,gationwide,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,0.2336716294521466,,,left,0,0.2336716294521466,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
agreement,Loorish,&&&&&&&,left,fairness.virtue,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504575080238283,,,right,0,0.7504575080238283,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
ability,yane,&&&&,left,authority.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504523764364421,,,right,0,0.7504523764364421,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
frojecting,clamorek,&&&&&&&&,None,nonword,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4336817000294104,,,right,0,0.4336817000294104,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
serial,rorroborated,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.300240412238054,,,left,0,0.300240412238054,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
benefit,squets,&&&&&&,left,fairness.virtue,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,right,0.23363442590925843,,,right,0,0.23363442590925843,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
values,photocalkodes,&&&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170472658937797,,,left,1,0.5170472658937797,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
dignity,honstables,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,0.1836305451579392,,,left,1,0.1836305451579392,1,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
improve,abointment,&&&&&&&&&&,left,care.virtue,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,right,0.23363538808189332,,,right,0,0.23363538808189332,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
party,gandbrake,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,right,0.1502868204843253,,,right,0,0.1502868204843253,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
celebrated,forepo,&&&&&&,left,authority.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,right,0.16694344859570265,,,right,0,0.16694344859570265,0,,,,,,,,,,,,,,,,,,,,,,1017,2019_Mar_06_1245,mf_amp_cond1,3.0.4,59.98603264524671,
