words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
faith,emports,&&&&&&&,left,sanctity.virtue,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170739498920739,,,left,1,0.6170739498920739,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
death,tomedians,&&&&&&&&&,right,care.vice,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504459620686248,,,left,0,0.7504459620686248,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
party,reviked,&&&&&&&,left,loyalty.virtue,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503562885802239,,,right,0,0.4503562885802239,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
terrorist,tislay,&&&&&&,right,loyalty.vice,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837289423216134,,,left,0,0.5837289423216134,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
strong,neneficence,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,right,0.716930331196636,,,right,0,0.716930331196636,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
integrity,vurtain,&&&&&&&,left,fairness.virtue,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40040628891438246,,,left,1,0.40040628891438246,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
drug,Phintoism,&&&&&&&&&,right,sanctity.vice,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3169990294845775,,,left,0,0.3169990294845775,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
actively,tenuflect,&&&&&&&&&,left,authority.virtue,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170434172032401,,,left,1,0.5170434172032401,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
violence,touls,&&&&&,right,care.vice,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,0.2669746227329597,,,left,0,0.2669746227329597,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
tove,hefurbished,&&&&&&&&&&&,None,nonword,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170616983668879,,,right,0,0.5170616983668879,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
conspiracy,prones,&&&&&&,right,sanctity.vice,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3003401563037187,,,left,0,0.3003401563037187,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
pleasant,gondensed,&&&&&&&&&,None,control,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2336802890058607,,,right,0,0.2336802890058607,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
gun,elduringly,&&&&&&&&&&,right,authority.vice,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,0.06693151779472828,,,left,0,0.06693151779472828,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
war,abointment,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,left,0.36701702198479325,,,left,0,0.36701702198479325,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
attacks,framatic,&&&&&&&&,right,care.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0005131530342624,,,left,0,1.0005131530342624,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
rebels,slending,&&&&&&&&,right,authority.vice,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,right,0.13358400855213404,,,right,1,0.13358400855213404,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
improve,menizen,&&&&&&&,left,care.virtue,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3670343408593908,,,right,0,0.3670343408593908,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
free,openet,&&&&&&,left,fairness.virtue,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,0.08364074409473687,,,left,1,0.08364074409473687,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
growth,asn,&&&,left,care.virtue,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4503508363850415,,,left,1,0.4503508363850415,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
abuse,drumbled,&&&&&&&&,right,sanctity.vice,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7671061181463301,,,left,0,0.7671061181463301,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
great,crilfully,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,0.31699550163466483,,,right,0,0.31699550163466483,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
illegal,quarterbocks,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46703216002788395,,,right,1,0.46703216002788395,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
unpleasant,neputized,&&&&&&&&&,None,control,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003736395156011,,,left,0,0.5003736395156011,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
fear,atson,&&&&&,right,sanctity.vice,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170584911247715,,,left,0,0.5170584911247715,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
intelligence,dramens,&&&&&&&,left,loyalty.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,right,0.45034762914292514,,,right,0,0.45034762914292514,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
shot,noped,&&&&&,right,care.vice,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,0.30031289509497583,,,right,1,0.30031289509497583,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
police,suggists,&&&&&&&&,right,authority.vice,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,0.150282971910201,,,left,0,0.150282971910201,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
prosecution,perified,&&&&&&&&,right,authority.vice,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5336872164625674,,,right,1,0.5336872164625674,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
ensure,gedious,&&&&&&&,left,fairness.virtue,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170584911247715,,,right,0,0.5170584911247715,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
respect,sickyay,&&&&&&&,left,sanctity.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003803746076301,,,right,0,0.5003803746076301,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
juck,laming,&&&&&&,None,nonword,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003778089303523,,,left,0,0.5003778089303523,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
corruption,frojecting,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671324813039973,,,left,0,0.8671324813039973,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
sexual,sowntrodden,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504430755507201,,,right,1,0.7504430755507201,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
embrace,blunderints,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3170031988993287,,,right,0,0.3170031988993287,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
agreement,Daptist,&&&&&&&,left,fairness.virtue,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4003305989317596,,,left,1,0.4003305989317596,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
health,fornicalion,&&&&&&&&&&&,left,care.virtue,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337334644049406,,,right,0,0.6337334644049406,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
powerful,precificity,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5502344788983464,,,right,0,0.5502344788983464,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
sharing,neutralust,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,right,0.40042296645697206,,,right,0,0.40042296645697206,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
promote,disregord,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,right,0.33366752427536994,,,right,0,0.33366752427536994,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
charges,cromiscuity,&&&&&&&&&&&,right,fairness.vice,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504597530933097,,,left,0,0.7504597530933097,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
pharing,papert,&&&&&&,None,nonword,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,0.41700711171142757,,,left,0,0.41700711171142757,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
prison,bluently,&&&&&&&&,right,fairness.vice,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38368006446398795,,,left,0,0.38368006446398795,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
critics,gikely,&&&&&&,right,loyalty.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4170350143685937,,,left,0,0.4170350143685937,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
baladroit,framo,&&&&&,None,nonword,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3170009538298473,,,left,0,0.3170009538298473,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
help,fangsters,&&&&&&&&&,left,care.virtue,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7671349829761311,,,right,0,0.7671349829761311,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
progress,iptervention,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670505051966757,,,left,1,0.5670505051966757,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
trust,halaise,&&&&&&&,left,authority.virtue,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,right,0.333682918921113,,,right,0,0.333682918921113,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
promises,unscothed,&&&&&&&&&,left,fairness.virtue,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9338173649739474,,,left,1,0.9338173649739474,1,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
victim,tabin,&&&&&,right,care.vice,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337858061073348,,,left,0,0.7337858061073348,0,,,,,,,,,,,,,,,,,,,,,,1003,2019_Mar_01_1458,mf_amp_cond1,3.0.4,60.038935105552675,
