words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,task,keypress,RT,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,corr,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,participant ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,673.7175897327252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.9838279808172956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,712.7342492474709,right,1.2839000147068873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,776.0500959275523,,,left,2.5508714301977307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.06716692680493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,795.7049696950708,,,,,,,left,0.7816777410916984,6,right,0.8837916752090678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
banana,&&&&&&,images/symbols/symbol_68.png,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,940.3415322366636,,,,,,,,,,,,left,1.5339742614887655,AMP_prac,left,1.5339742614887655,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
keyboard,&&&&&&&&,images/symbols/symbol_40.png,,,,,,,,,,,,,0,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,941.4749991821591,,,,,,,,,,,,left,0.9004941664170474,AMP_prac,left,0.9004941664170474,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
scarf,&&&&&,images/symbols/symbol_54.png,,,,,,,,,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,943.0753626228543,,,,,,,,,,,,left,1.3672575623495504,AMP_prac,left,1.3672575623495504,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
car,&&&,images/symbols/symbol_9.png,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,944.6924279131927,,,,,,,,,,,,left,1.398419103701599,AMP_prac,left,1.398419103701599,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.033826409257017,,,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
drug,&&&&,images/symbols/symbol_64.png,condition_files/AMP_rep3.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,966.9481324114604,,,,,,,,,,,,,,AMP_prac,left,1.398419103701599,3,,,left,0.9504865012131631,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
men,&&&,images/symbols/symbol_11.png,condition_files/AMP_rep3.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,967.748186485027,,,,,,,,,,,,,,AMP_prac,left,1.398419103701599,3,,,left,0.5670533917145804,,,,,,,,,,,,,,,,,,,,,,,,,1008,2019_May_08_1649,mf_amp_cond1,3.0.7,59.984994042421704,
