words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,text.started,text.stopped,begin_key.keys,begin_key.rt,begin_key.started,begin_key.stopped,instr_2.started,instr_2.stopped,instr_3.started,instr_3.stopped,instr_4.started,instr_4.stopped,instr_5.started,instr_5.stopped,instr_6.started,instr_6.stopped,position_reminder.started,position_reminder.stopped,instr_7.started,instr_7.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.started,key_resp_instr.stopped,exp_time,instr_sym1.started,instr_sym1.stopped,instr_sym2.started,instr_sym2.stopped,instr_sym3.started,instr_sym3.stopped,instr_sym4.started,instr_sym4.stopped,instr_sym5.started,instr_sym5.stopped,logo_example.started,logo_example.stopped,instr_sym6.started,instr_sym6.stopped,logo_prac_layout_reminder.started,logo_prac_layout_reminder.stopped,instr_sym7.started,instr_sym7.stopped,instr_sym8.started,instr_sym8.stopped,resp_sym_rate.keys,resp_sym_rate.rt,resp_sym_rate.started,resp_sym_rate.stopped,img_logo_prac.started,img_logo_prac.stopped,mask_logo_prac.started,mask_logo_prac.stopped,key_reminder_logo_prac.started,key_reminder_logo_prac.stopped,sym_resp_1.keys,sym_resp_1.rt,sym_resp_1.started,sym_resp_1.stopped,instr_sym9.started,instr_sym9.stopped,instr_sym10.started,instr_sym10.stopped,sym_layout_reminder.started,sym_layout_reminder.stopped,instr_sym11.started,instr_sym11.stopped,sym_resp_2.keys,sym_resp_2.rt,sym_resp_2.started,sym_resp_2.stopped,img_logo_trial.started,img_logo_trial.stopped,mask_logo_trial.started,mask_logo_trial.stopped,key_reminder_logo_trial.started,key_reminder_logo_trial.stopped,sym_resp_trial.keys,sym_resp_trial.rt,sym_resp_trial.started,sym_resp_trial.stopped,symbol_index,instr_AMP1_1.started,instr_AMP1_1.stopped,instr_AMP1_2.started,instr_AMP1_2.stopped,instr_AMP1_3.started,instr_AMP1_3.stopped,instr_AMP1_4.started,instr_AMP1_4.stopped,instr_AMP1_5.started,instr_AMP1_5.stopped,instr_AMP1_6.started,instr_AMP1_6.stopped,image_4.started,image_4.stopped,instr_AMP1_7.started,instr_AMP1_7.stopped,instr_AMP1_8.started,instr_AMP1_8.stopped,instr_AMP1_9.started,instr_AMP1_9.stopped,instr_AMP1_10.started,instr_AMP1_10.stopped,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_ready1.started,resp_AMP_ready1.stopped,AMP_wordstim_2.started,AMP_wordstim_2.stopped,amp_prime_mask.started,amp_prime_mask.stopped,AMP_key_reminder_1.started,AMP_key_reminder_1.stopped,img_logo_AMP.started,img_logo_AMP.stopped,mask_AMP.started,mask_AMP.stopped,AMP_key_reminder.started,AMP_key_reminder.stopped,resp_AMP.keys,resp_AMP.rt,resp_AMP.started,resp_AMP.stopped,task,keypress,RT,prime_dur,instr_AMP2_1.started,instr_AMP2_1.stopped,instr_AMP2_2.started,instr_AMP2_2.stopped,image_5.started,image_5.stopped,instr_AMP2_3.started,instr_AMP2_3.stopped,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_ready.started,resp_AMP_ready.stopped,instr_AMP3_1.started,instr_AMP3_1.stopped,img_logo_AMP_trials.started,img_logo_AMP_trials.stopped,mask_AMP_2.started,mask_AMP_2.stopped,AMP_key_reminder_2.started,AMP_key_reminder_2.stopped,resp_AMP_trials.keys,resp_AMP_trials.rt,resp_AMP_trials.started,resp_AMP_trials.stopped,rest_txt1.started,rest_txt1.stopped,rest_key_resp.keys,rest_key_resp.rt,rest_key_resp.started,rest_key_resp.stopped,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_nonword_rating.started,AMP_nonword_rating.stopped,AMP_word_rating.response,AMP_word_rating.rt,AMP_word_rating.started,AMP_word_rating.stopped,AMP_random_rating.response,AMP_random_rating.rt,AMP_random_rating.started,AMP_random_rating.stopped,AMP_feedback_instr.started,AMP_feedback_instr.stopped,instr_memtask1.started,instr_memtask1.stopped,instr_memtask2.started,instr_memtask2.stopped,instr_memtask3.started,instr_memtask3.stopped,instr_memtask4.started,instr_memtask4.stopped,layout_reminder_memtask.started,layout_reminder_memtask.stopped,instr_memtask5.started,instr_memtask5.stopped,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,key_resp_instr_memtask.started,key_resp_instr_memtask.stopped,memtask_word.started,memtask_word.stopped,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,resp_memtask.started,resp_memtask.stopped,memtask_layout_reminder.started,memtask_layout_reminder.stopped,corr,instr_LDT1.started,instr_LDT1.stopped,instr_LDT2.started,instr_LDT2.stopped,instr_LDT3.started,instr_LDT3.stopped,instr_LDT4.started,instr_LDT4.stopped,instr_LDT5.started,instr_LDT5.stopped,instr_LDT6.started,instr_LDT6.stopped,image_3.started,image_3.stopped,keyboard_reminder_LDT.started,keyboard_reminder_LDT.stopped,instr_LDT7.started,instr_LDT7.stopped,instr_LT8.started,instr_LT8.stopped,instr_LDT9_.started,instr_LDT9_.stopped,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,key_resp_LDT_instr.started,key_resp_LDT_instr.stopped,LDT_fix_cross.started,LDT_fix_cross.stopped,LDT_word_prac.started,LDT_word_prac.stopped,LDT_mask_prac.started,LDT_mask_prac.stopped,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_prac.started,resp_LDT_prac.stopped,key_reminder_3.started,key_reminder_3.stopped,instr_LDT9.started,instr_LDT9.stopped,instr_LDT10.started,instr_LDT10.stopped,image_6.started,image_6.stopped,instr_LDT11.started,instr_LDT11.stopped,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_ready.started,resp_LDT_ready.stopped,LDT_word_trial.started,LDT_word_trial.stopped,LDT_mask_trial.started,LDT_mask_trial.stopped,resp_LDT_trial.keys,resp_LDT_trial.rt,resp_LDT_trial.started,resp_LDT_trial.stopped,key_reminder.started,key_reminder.stopped,LDT_rating.response,LDT_rating.rt,LDT_rating.started,LDT_rating.stopped,LDT_feedback_inst.started,LDT_feedback_inst.stopped,instr_end.started,instr_end.stopped,participant ID,date,expName,psychopyVersion,frameRate,
black,&&&&&,images/symbols/symbol_70.png,condition_files/AMP_rep4.csv,right,loyalty.vice,,,,,,,,,,,,,,0,1,1,3,0,42,42,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1488.6681377103087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.4241746547632,1504.4408496173564,1504.4408496173564,1504.4575133547187,1504.4241746547632,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,None,None,None,None,None,None,right,-0.004415696486830711,None,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
conspiracy,&&&&&&&&&&,images/symbols/symbol_64.png,condition_files/AMP_rep4.csv,right,sanctity.vice,,,,,,,,,,,,,,0,1,1,3,0,43,43,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1489.187937464565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1504.6408924015705,1504.6575660814997,1504.6575660814997,1504.6742445719428,1504.6408924015705,1504.6408924015705,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1504.8742918462958,None,None,None,1504.85760629992,None,right,0.2782017004210502,1504.85760629992,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
illegal,&&&&&&&,images/symbols/symbol_72.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,1,1,3,0,44,44,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1490.638926057145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1505.1576918042265,1505.1743693328463,1505.1743693328463,1505.19103242876,1505.1576918042265,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1505.3910925318487,1505.891211840324,1505.891211840324,None,1505.3744127585087,None,right,1.2093097169417888,1505.3744127585087,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
violations,&&&&&&&&&&,images/symbols/symbol_45.png,condition_files/AMP_rep4.csv,right,sanctity.vice,,,,,,,,,,,,,,0,1,1,3,0,45,45,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.2389325357508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1506.608065252658,1506.6247880028095,1506.6247880028095,1506.6414337798487,1506.608065252658,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1506.8414701495785,None,None,None,1506.8248035258148,None,right,0.36688157147727907,1506.8248035258148,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
commitment,&&&&&&&&&&,images/symbols/symbol_55.png,condition_files/AMP_rep4.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,1,1,3,0,46,46,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1491.838919450296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.2082211875822,1507.2248890942428,1507.2248890942428,1507.2415701507125,1507.2082211875822,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1507.441606841283,None,None,None,1507.424924822757,None,right,0.3667895244434476,1507.424924822757,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
penalty,&&&&&&&,images/symbols/symbol_17.png,condition_files/AMP_rep4.csv,right,authority.vice,,,,,,,,,,,,,,0,1,1,3,0,47,47,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1492.538928879425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1507.808377763955,1507.8250402184203,1507.8250402184203,1507.8417106908746,1507.808377763955,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1508.0417868304066,None,None,None,1508.0250874927733,None,right,0.46251725498586893,1508.0250874927733,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
arrests,&&&&&&&,images/symbols/symbol_37.png,condition_files/AMP_rep4.csv,right,authority.vice,,,,,,,,,,,,,,0,1,1,3,0,48,48,48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.1729196708184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1508.5085443467833,1508.5252180264797,1508.5252180264797,1508.5418811223935,1508.5085443467833,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1508.7419383393135,None,None,None,1508.7252588863485,None,right,0.38635579333640635,1508.7252588863485,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
peace,&&&&&,images/symbols/symbol_13.png,condition_files/AMP_rep4.csv,left,care.virtue,,,,,,,,,,,,,,0,1,1,3,0,49,49,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1493.6889195144176,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.1421175585128,1509.158707530005,1509.158707530005,1509.1753840961028,1509.1421175585128,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1509.3754304083996,None,None,None,1509.3587496727705,None,right,0.2727895218413323,1509.3587496727705,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
attacks,&&&&&&&,images/symbols/symbol_78.png,condition_files/AMP_rep4.csv,right,care.vice,,,,,,,,,,,,,,0,1,1,3,0,50,50,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1494.3729223648552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1509.6588364599738,1509.6755104605108,1509.6755104605108,1509.6921732358169,1509.6588364599738,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1509.8922294904478,None,None,None,1509.8755449061282,None,right,0.43599549448117614,1509.8755449061282,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
victims,&&&&&&&,images/symbols/symbol_73.png,condition_files/AMP_rep4.csv,right,care.vice,,,,,,,,,,,,,,0,1,1,3,0,51,51,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.239917151397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1510.342343795579,1510.359011061024,1510.359011061024,1510.3756824957673,1510.342343795579,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1510.5757599179633,1511.0758683218155,1511.0758683218155,None,1510.5590509588365,None,right,0.6243951187934726,1510.5590509588365,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
threatened,&&&&&&&&&&,images/symbols/symbol_46.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,1,1,3,0,52,52,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1495.8899206151254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.2092285742983,1511.2259003298823,1511.2259003298823,1511.2425631051883,1511.2092285742983,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1511.44262192538,None,None,None,1511.4259357375558,None,right,0.41346351196989417,1511.4259357375558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
celebrated,&&&&&&&&&&,images/symbols/symbol_59.png,condition_files/AMP_rep4.csv,left,authority.virtue,,,,,,,,,,,,,,0,1,1,3,0,53,53,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1496.4229052383453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1511.8593895125668,1511.876066720346,1511.876066720346,1511.8927368721925,1511.8593895125668,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1512.092787995236,None,None,None,1512.076102769468,None,right,0.29948190599679947,1512.076102769468,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
forced,&&&&&&,images/symbols/symbol_79.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,1,1,3,0,54,54,54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.189910865156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1512.392869650852,1512.4095305018127,1512.4095305018127,1512.426198729314,1512.392869650852,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1512.6262565874495,1513.1263733301312,1513.1263733301312,None,1512.609571682522,None,right,0.5257587633095682,1512.609571682522,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
officers,&&&&&&&&,images/symbols/symbol_2.png,condition_files/AMP_rep4.csv,right,authority.vice,,,,,,,,,,,,,,0,1,1,3,0,55,55,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1497.8239119197242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.1597274248488,1513.1763946902938,1513.1763946902938,1513.1930603520013,1513.1597274248488,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1513.3764512655325,None,None,None,1513.3624838355463,None,right,0.40480851638130844,1513.3624838355463,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
free,&&&&,images/symbols/symbol_8.png,condition_files/AMP_rep4.csv,left,fairness.virtue,,,,,,,,,,,,,,0,1,1,3,0,56,56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1498.4909017668106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1513.7932207770646,1513.809880986577,1513.809880986577,1513.8265540248249,1513.7932207770646,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1514.0266109209042,None,None,None,1514.0099221670534,None,right,0.4293328218627721,1514.0099221670534,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
hope,&&&&,images/symbols/symbol_3.png,condition_files/AMP_rep4.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,1,1,3,0,57,57,57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1499.5239046714269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1514.4600512254983,1514.4767207358964,1514.4767207358964,1514.493456635857,1514.4600512254983,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1514.6934471423738,1515.1935725444928,1515.1935725444928,None,1514.676761595998,None,right,0.7944231629371643,1514.676761595998,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
terrorists,&&&&&&&&&&,images/symbols/symbol_50.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,1,1,3,0,58,58,58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.1739030035678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1515.4936516345479,1515.5103128061164,1515.5103128061164,1515.5269855237566,1515.4936516345479,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1515.7103668157943,None,None,None,1515.6964721893892,None,right,0.4226791295222938,1515.6964721893892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
civilians,&&&&&&&&&,images/symbols/symbol_38.png,condition_files/AMP_rep4.csv,right,care.vice,,,,,,,,,,,,,,0,1,1,3,0,59,59,59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500.890874762088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.1438122519758,1516.1604817623738,1516.1604817623738,1516.1771490278188,1516.1438122519758,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1516.3605306404643,None,None,None,1516.3465189507697,None,right,0.4925894043408334,1516.3465189507697,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
growth,&&&&&&,images/symbols/symbol_75.png,condition_files/AMP_rep4.csv,left,care.virtue,,,,,,,,,,,,,,0,1,1,3,0,60,60,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1501.540907732211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1516.860665343469,1516.8773345332593,1516.8773345332593,1516.8940194381867,1516.860665343469,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1517.0940535629634,None,None,None,1517.0773651299533,None,right,0.4017032887786627,1517.0773651299533,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
stailde,&&&&&&&,images/symbols/symbol_42.png,condition_files/AMP_rep4.csv,None,nonword,,,,,,,,,,,,,,0,1,1,3,0,61,61,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1502.2079020696692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1517.510825960897,1517.5274948298465,1517.5274948298465,1517.544167226646,1517.510825960897,None,,,,,,,,,,,AMP_prac,right,1.0193754395004362,1,,,,,,,,,,,,,,,1517.7442209154833,None,None,None,1517.7275321618654,None,right,0.423501139273867,1517.7275321618654,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1054,2019_Sep_12_1547,mf_amp_cond1,3.1.5,59.988956333144706,
