words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,task,keypress,RT,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,corr,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,participant ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.9676661409903318,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
ailled,&&&&&&,images/symbols/symbol_73.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,950.9543608773965,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,2.6675925988238305,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
torture,&&&&&&&,images/symbols/symbol_9.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,1,0,1,1,1,,,,,,,,,,,,,,,,,,,,,952.1545520934742,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.9671581131406128,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
trust,&&&&&,images/symbols/symbol_42.png,condition_files/AMP_rep2.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,1,0,2,2,2,,,,,,,,,,,,,,,,,,,,,952.8880734997801,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.5156951434910297,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
killed,&&&&&&,images/symbols/symbol_50.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,1,0,3,3,3,,,,,,,,,,,,,,,,,,,,,954.4551436060574,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,1.3496428248472512,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
civilians,&&&&&&&&&,images/symbols/symbol_34.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,1,0,4,4,4,,,,,,,,,,,,,,,,,,,,,957.6726504270919,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,2.9998688236810267,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
promises,&&&&&&&&,images/symbols/symbol_14.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,1,0,5,5,5,,,,,,,,,,,,,,,,,,,,,958.439557028003,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.5491185043938458,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
fighters,&&&&&&&&,images/symbols/symbol_68.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,1,0,6,6,6,,,,,,,,,,,,,,,,,,,,,962.4739136975259,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,3.801231518620625,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
rebels,&&&&&&,images/symbols/symbol_33.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,1,0,7,7,7,,,,,,,,,,,,,,,,,,,,,963.5575570913497,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.8504768696147949,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
praise,&&&&&&,images/symbols/symbol_54.png,condition_files/AMP_rep2.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,1,0,8,8,8,,,,,,,,,,,,,,,,,,,,,964.6744888210669,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.8837818829342723,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
credit,&&&&&&,images/symbols/symbol_17.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,1,0,9,9,9,,,,,,,,,,,,,,,,,,,,,965.4413639907725,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.5490598117467016,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
increase,&&&&&&&&,images/symbols/symbol_15.png,condition_files/AMP_rep2.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,1,0,10,10,10,,,,,,,,,,,,,,,,,,,,,966.3249274601694,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.6660563277546316,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
support,&&&&&&&,images/symbols/symbol_56.png,condition_files/AMP_rep2.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,1,0,11,11,11,,,,,,,,,,,,,,,,,,,,,966.8917307234369,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.3492807268630713,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
integrity,&&&&&&&&&,images/symbols/symbol_38.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,1,0,12,12,12,,,,,,,,,,,,,,,,,,,,,967.908690644661,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.7994662499986589,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
riot,&&&&,images/symbols/symbol_13.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,1,0,13,13,13,,,,,,,,,,,,,,,,,,,,,968.7088878261857,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.5826788144186139,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
freedom,&&&&&&&,images/symbols/symbol_22.png,condition_files/AMP_rep2.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,1,0,14,14,14,,,,,,,,,,,,,,,,,,,,,969.32571002841,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.39870568341575563,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
clean,&&&&&,images/symbols/symbol_27.png,condition_files/AMP_rep2.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,1,0,15,15,15,,,,,,,,,,,,,,,,,,,,,970.3093094509095,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.7661089582834393,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
serial,&&&&&&,images/symbols/symbol_52.png,condition_files/AMP_rep2.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,1,0,16,16,16,,,,,,,,,,,,,,,,,,,,,971.0094767729752,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.4670072121080011,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
accused,&&&&&&&,images/symbols/symbol_60.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,1,0,17,17,17,,,,,,,,,,,,,,,,,,,,,972.043126886012,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.8157532908953726,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
ability,&&&&&&&,images/symbols/symbol_67.png,condition_files/AMP_rep2.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,1,0,18,18,18,,,,,,,,,,,,,,,,,,,,,975.3939634482376,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,3.1332489184569567,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
prison,&&&&&&,images/symbols/symbol_59.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,1,0,19,19,19,,,,,,,,,,,,,,,,,,,,,975.9941326626576,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.38261364307254553,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
penalty,&&&&&&&,images/symbols/symbol_23.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,1,0,20,20,20,,,,,,,,,,,,,,,,,,,,,976.6443041381426,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.417006233939901,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
encourage,&&&&&&&&&,images/symbols/symbol_47.png,condition_files/AMP_rep2.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,979.6117409609724,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,2.749757772544399,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
hate,&&&&,images/symbols/symbol_24.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,982.1624124140944,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,2.3174972315318882,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
preighs,&&&&&&&,images/symbols/symbol_5.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,0,0,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,984.9298010640778,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,2.549588365945965,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
help,&&&&,images/symbols/symbol_30.png,condition_files/AMP_rep2.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,986.1968261727598,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,1.0496895546093583,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
peace,&&&&&,images/symbols/symbol_28.png,condition_files/AMP_rep2.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,987.9972802547272,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,1.5827705417759717,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
terrorists,&&&&&&&&&&,images/symbols/symbol_10.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,1,0,26,26,26,,,,,,,,,,,,,,,,,,,,,989.6310405686963,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,1.416042135329917,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
health,&&&&&&,images/symbols/symbol_16.png,condition_files/AMP_rep2.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,1,0,27,27,27,,,,,,,,,,,,,,,,,,,,,990.7646689047106,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.9164351834915578,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
jogns,&&&&&,images/symbols/symbol_43.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,0,0,1,0,28,28,28,,,,,,,,,,,,,,,,,,,,,995.732640375616,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,4.734804946463555,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
crime,&&&&&,images/symbols/symbol_20.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,1,0,29,29,29,,,,,,,,,,,,,,,,,,,,,996.4161508611869,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.4503497341647744,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
attacks,&&&&&&&,images/symbols/symbol_2.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,1,0,30,30,30,,,,,,,,,,,,,,,,,,,,,997.0996597432531,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.46592380409128964,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
conspiracy,&&&&&&&&&&,images/symbols/symbol_53.png,condition_files/AMP_rep2.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,1,0,31,31,31,,,,,,,,,,,,,,,,,,,,,997.8832010503393,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.5503744620364159,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
embrace,&&&&&&&,images/symbols/symbol_65.png,condition_files/AMP_rep2.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,1,0,32,32,32,,,,,,,,,,,,,,,,,,,,,998.5833888989873,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.4823599820956588,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
illegal,&&&&&&&,images/symbols/symbol_12.png,condition_files/AMP_rep2.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,1,0,33,33,33,,,,,,,,,,,,,,,,,,,,,999.4336255455855,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.6327320707496256,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
ensure,&&&&&&,images/symbols/symbol_76.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,1,0,34,34,34,,,,,,,,,,,,,,,,,,,,,1000.25051067397,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.599840150680393,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
strong,&&&&&&,images/symbols/symbol_46.png,condition_files/AMP_rep2.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,1,0,35,35,35,,,,,,,,,,,,,,,,,,,,,1002.0176161238924,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,1.549701581709087,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
free,&&&&,images/symbols/symbol_82.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,1,0,36,36,36,,,,,,,,,,,,,,,,,,,,,1002.6177975258324,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,0.3830254536587745,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
betrayal,&&&&&&&&,images/symbols/symbol_61.png,condition_files/AMP_rep2.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,1,0,37,37,37,,,,,,,,,,,,,,,,,,,,,1003.4013250418939,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.566074256086722,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
refused,&&&&&&&,images/symbols/symbol_70.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,1,0,38,38,38,,,,,,,,,,,,,,,,,,,,,1004.351565890247,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.7328546196222305,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
army,&&&&,images/symbols/symbol_58.png,condition_files/AMP_rep2.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,1,0,39,39,39,,,,,,,,,,,,,,,,,,,,,1005.8686340560671,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,1.2990642215590924,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
sharing,&&&&&&&,images/symbols/symbol_78.png,condition_files/AMP_rep2.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,1,0,40,40,40,,,,,,,,,,,,,,,,,,,,,1010.1530902304221,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,4.066847042413428,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
slavery,&&&&&&&,images/symbols/symbol_45.png,condition_files/AMP_rep2.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,1,0,41,41,41,,,,,,,,,,,,,,,,,,,,,1012.4870454489719,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,2.1161597452592105,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
arrests,&&&&&&&,images/symbols/symbol_31.png,condition_files/AMP_rep2.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,1,0,42,42,42,,,,,,,,,,,,,,,,,,,,,1014.4208860404324,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,1.7006907446775585,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
harassment,&&&&&&&&&&,images/symbols/symbol_3.png,condition_files/AMP_rep2.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,1,0,43,43,43,,,,,,,,,,,,,,,,,,,,,1015.237772130873,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.5992743924725801,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
growth,&&&&&&,images/symbols/symbol_21.png,condition_files/AMP_rep2.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,1,0,44,44,44,,,,,,,,,,,,,,,,,,,,,1016.6047818767838,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,right,1.1497906148433685,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
victims,&&&&&&&,images/symbols/symbol_4.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,1,0,45,45,45,,,,,,,,,,,,,,,,,,,,,1017.2549488621298,,,,,,,,,,,,,,AMP_prac,right,1.2505703286733478,6,,,left,0.4326107727829367,,,,,,,,,,,,,,,,,,,,,,,,,1028,2019_Jun_06_1656,mf_amp_cond1,3.0.7,59.98020501303595,
