words,mask,corr_ans,category,masks,symbols,conditionfile,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,LDT_pracs_1.thisRepN,LDT_pracs_1.thisTrialN,LDT_pracs_1.thisN,LDT_pracs_1.thisIndex,LDT_trials_1.thisRepN,LDT_trials_1.thisTrialN,LDT_trials_1.thisN,LDT_trials_1.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,text.started,text.stopped,begin_key.keys,begin_key.rt,begin_key.started,begin_key.stopped,instr_2.started,instr_2.stopped,instr_3.started,instr_3.stopped,instr_4.started,instr_4.stopped,instr_5.started,instr_5.stopped,instr_6.started,instr_6.stopped,position_reminder.started,position_reminder.stopped,instr_7.started,instr_7.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.started,key_resp_instr.stopped,exp_time,instr_LDT1.started,instr_LDT1.stopped,instr_LDT2.started,instr_LDT2.stopped,instr_LDT3.started,instr_LDT3.stopped,instr_LDT4.started,instr_LDT4.stopped,instr_LDT5.started,instr_LDT5.stopped,instr_LDT6.started,instr_LDT6.stopped,image_3.started,image_3.stopped,keyboard_reminder_LDT.started,keyboard_reminder_LDT.stopped,instr_LDT7.started,instr_LDT7.stopped,instr_LT8.started,instr_LT8.stopped,instr_LDT9_.started,instr_LDT9_.stopped,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,key_resp_LDT_instr.started,key_resp_LDT_instr.stopped,LDT_fix_cross.started,LDT_fix_cross.stopped,LDT_word_prac.started,LDT_word_prac.stopped,LDT_mask_prac.started,LDT_mask_prac.stopped,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_prac.started,resp_LDT_prac.stopped,task,keypress,RT,corr,key_reminder_3.started,key_reminder_3.stopped,instr_LDT9.started,instr_LDT9.stopped,instr_LDT10.started,instr_LDT10.stopped,image_6.started,image_6.stopped,instr_LDT11.started,instr_LDT11.stopped,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_ready.started,resp_LDT_ready.stopped,LDT_word_trial.started,LDT_word_trial.stopped,LDT_mask_trial.started,LDT_mask_trial.stopped,resp_LDT_trial.keys,resp_LDT_trial.rt,resp_LDT_trial.started,resp_LDT_trial.stopped,key_reminder.started,key_reminder.stopped,LDT_rating.response,LDT_rating.rt,LDT_rating.started,LDT_rating.stopped,LDT_feedback_inst.started,LDT_feedback_inst.stopped,instr_sym1.started,instr_sym1.stopped,instr_sym2.started,instr_sym2.stopped,instr_sym3.started,instr_sym3.stopped,instr_sym4.started,instr_sym4.stopped,instr_sym5.started,instr_sym5.stopped,logo_example.started,logo_example.stopped,instr_sym6.started,instr_sym6.stopped,logo_prac_layout_reminder.started,logo_prac_layout_reminder.stopped,instr_sym7.started,instr_sym7.stopped,instr_sym8.started,instr_sym8.stopped,resp_sym_rate.keys,resp_sym_rate.rt,resp_sym_rate.started,resp_sym_rate.stopped,img_logo_prac.started,img_logo_prac.stopped,mask_logo_prac.started,mask_logo_prac.stopped,key_reminder_logo_prac.started,key_reminder_logo_prac.stopped,sym_resp_1.keys,sym_resp_1.rt,sym_resp_1.started,sym_resp_1.stopped,instr_sym9.started,instr_sym9.stopped,instr_sym10.started,instr_sym10.stopped,sym_layout_reminder.started,sym_layout_reminder.stopped,instr_sym11.started,instr_sym11.stopped,sym_resp_2.keys,sym_resp_2.rt,sym_resp_2.started,sym_resp_2.stopped,img_logo_trial.started,img_logo_trial.stopped,mask_logo_trial.started,mask_logo_trial.stopped,key_reminder_logo_trial.started,key_reminder_logo_trial.stopped,sym_resp_trial.keys,sym_resp_trial.rt,sym_resp_trial.started,sym_resp_trial.stopped,symbol_index,instr_AMP1_1.started,instr_AMP1_1.stopped,instr_AMP1_2.started,instr_AMP1_2.stopped,instr_AMP1_3.started,instr_AMP1_3.stopped,instr_AMP1_4.started,instr_AMP1_4.stopped,instr_AMP1_5.started,instr_AMP1_5.stopped,instr_AMP1_6.started,instr_AMP1_6.stopped,image_4.started,image_4.stopped,instr_AMP1_7.started,instr_AMP1_7.stopped,instr_AMP1_8.started,instr_AMP1_8.stopped,instr_AMP1_9.started,instr_AMP1_9.stopped,instr_AMP1_10.started,instr_AMP1_10.stopped,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_ready1.started,resp_AMP_ready1.stopped,AMP_wordstim_2.started,AMP_wordstim_2.stopped,amp_prime_mask.started,amp_prime_mask.stopped,AMP_key_reminder_1.started,AMP_key_reminder_1.stopped,img_logo_AMP.started,img_logo_AMP.stopped,mask_AMP.started,mask_AMP.stopped,AMP_key_reminder.started,AMP_key_reminder.stopped,resp_AMP.keys,resp_AMP.rt,resp_AMP.started,resp_AMP.stopped,prime_dur,instr_AMP2_1.started,instr_AMP2_1.stopped,instr_AMP2_2.started,instr_AMP2_2.stopped,image_5.started,image_5.stopped,instr_AMP2_3.started,instr_AMP2_3.stopped,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_ready.started,resp_AMP_ready.stopped,instr_AMP3_1.started,instr_AMP3_1.stopped,img_logo_AMP_trials.started,img_logo_AMP_trials.stopped,mask_AMP_2.started,mask_AMP_2.stopped,AMP_key_reminder_2.started,AMP_key_reminder_2.stopped,resp_AMP_trials.keys,resp_AMP_trials.rt,resp_AMP_trials.started,resp_AMP_trials.stopped,rest_txt1.started,rest_txt1.stopped,rest_key_resp.keys,rest_key_resp.rt,rest_key_resp.started,rest_key_resp.stopped,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_nonword_rating.started,AMP_nonword_rating.stopped,AMP_word_rating.response,AMP_word_rating.rt,AMP_word_rating.started,AMP_word_rating.stopped,AMP_random_rating.response,AMP_random_rating.rt,AMP_random_rating.started,AMP_random_rating.stopped,AMP_feedback_instr.started,AMP_feedback_instr.stopped,instr_memtask1.started,instr_memtask1.stopped,instr_memtask2.started,instr_memtask2.stopped,instr_memtask3.started,instr_memtask3.stopped,instr_memtask4.started,instr_memtask4.stopped,layout_reminder_memtask.started,layout_reminder_memtask.stopped,instr_memtask5.started,instr_memtask5.stopped,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,key_resp_instr_memtask.started,key_resp_instr_memtask.stopped,memtask_word.started,memtask_word.stopped,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,resp_memtask.started,resp_memtask.stopped,memtask_layout_reminder.started,memtask_layout_reminder.stopped,instr_end.started,instr_end.stopped,participant ID,date,expName,psychopyVersion,frameRate,
gryssed,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,141,141,146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1412.5792634837562,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.342105980555,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1430.2426219928311,1430.3092914604931,1430.3092914604931,None,left,0.8326508868485689,1430.3092914604931,None,1430.2426219928311,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
latterly,&&&&&&&&,left,neutral,,,,0,0,0,0,,,,,0,142,142,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1414.6462716356036,,,,,,,,,,,,,,,,,,,,,,,,,,,1431.1594939493807,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1432.3765093656257,1432.4431894171285,1432.4431894171285,None,left,0.7625323570100591,1432.4431894171285,None,1432.3765093656257,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
energy,&&&&&&,left,sanctity.virtue,,,,0,0,0,0,,,,,0,143,143,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1416.6972833743785,,,,,,,,,,,,,,,,,,,,,,,,,,,1433.226702232787,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1434.7604614443262,1434.7771204724559,1434.7771204724559,None,left,0.4764917579013854,1434.7771204724559,None,1434.7604614443262,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
cande,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,144,144,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1419.1972896285006,,,,,,,,,,,,,,,,,,,,,,,,,,,1435.277238659095,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1437.177746653324,1437.2611056177993,1437.2611056177993,None,right,0.48837553145131096,1437.2611056177993,None,1437.177746653324,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
protesters,&&&&&&&&&&,left,authority.vice,,,,0,0,0,0,,,,,0,145,145,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1421.6983122559031,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.777881228947,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1439.7784267798997,1439.8450927195954,1439.8450927195954,None,right,0.4002624802524224,1439.8450927195954,None,1439.7784267798997,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
values,&&&&&&,left,sanctity.virtue,,,,0,0,0,0,,,,,0,146,146,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1424.0323064937838,,,,,,,,,,,,,,,,,,,,,,,,,,,1440.278535665595,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1442.0456858017715,1442.1123517414671,1442.1123517414671,None,right,0.4688992667943239,1442.1123517414671,None,1442.0456858017715,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
violations,&&&&&&&&&&,left,sanctity.vice,,,,0,0,0,0,,,,,0,147,147,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1426.2993086160277,,,,,,,,,,,,,,,,,,,,,,,,,,,1442.6124654380255,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1443.7794700939558,1443.796132008545,1443.796132008545,None,left,1.0569707843242213,1443.796132008545,None,1443.7794700939558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
psypped,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,148,148,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428.4673213064088,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.8797382509802,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1446.280119078292,1446.3134400209528,1446.3134400209528,None,left,0.7075487764668651,1446.3134400209528,None,1446.280119078292,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
crime,&&&&&,left,fairness.vice,,,,0,0,0,0,,,,,0,149,149,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1430.4003307943349,,,,,,,,,,,,,,,,,,,,,,,,,,,1447.046963885543,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1448.3639796545613,1448.380649587256,1448.380649587256,None,left,0.5762364938855171,1448.380649587256,None,1448.3639796545613,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
knapps,&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,150,150,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1432.7013674694463,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.980840610282,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1450.297814685211,1450.36449762329,1450.36449762329,None,left,0.8962622544495389,1450.36449762329,None,1450.297814685211,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
thinx,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,151,151,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1434.58533349965,,,,,,,,,,,,,,,,,,,,,,,,,,,1451.2813945962698,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1452.5317290308303,1452.5984020264586,1452.5984020264586,None,left,0.5502617265447043,1452.5984020264586,None,1452.5317290308303,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
hereby,&&&&&&,left,neutral,,,,0,0,0,0,,,,,0,152,152,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1437.2023512892192,,,,,,,,,,,,,,,,,,,,,,,,,,,1453.1651964159682,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1454.982368858473,1454.9990278866026,1454.9990278866026,None,left,0.757492505479604,1454.9990278866026,None,1454.982368858473,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
died,&&&&,left,care.vice,,,,0,0,0,0,,,,,0,153,153,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1439.2033519470715,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.782547116687,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1457.1162565519917,1457.1329104484757,1457.1329104484757,None,left,0.6315802471362986,1457.1329104484757,None,1457.1162565519917,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
yealde,&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,154,154,182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.9203604676877,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.7830984406755,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1459.7002523132833,1459.8002696644398,1459.8002696644398,None,left,0.683999642089475,1459.8002696644398,None,1459.7002523132833,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
jipte,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,155,155,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1444.204374734778,,,,,,,,,,,,,,,,,,,,,,,,,,,1460.500440513948,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1462.1175429745344,1462.1842188566807,1462.1842188566807,None,left,0.5799299475620501,1462.1842188566807,None,1462.1175429745344,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
thripht,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,156,156,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1446.4213715490187,,,,,,,,,,,,,,,,,,,,,,,,,,,1462.7843588846154,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1464.5014905631542,1464.551509341516,1464.551509341516,None,left,0.4206329224980436,1464.551509341516,None,1464.5014905631542,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
preighs,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,157,157,148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1448.7053915891447,,,,,,,,,,,,,,,,,,,,,,,,,,,1465.0016020146431,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1466.6687319132034,1466.752066823421,1466.752066823421,None,left,0.5159590487601236,1466.752066823421,None,1466.6687319132034,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
stailde,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,158,158,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1450.7724154564203,,,,,,,,,,,,,,,,,,,,,,,,,,,1467.2855300070369,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1468.6025611708174,1468.7025743525592,1468.7025743525592,None,right,0.6213251082808711,1468.7025743525592,None,1468.6025611708174,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
further,&&&&&&&,left,neutral,,,,0,0,0,0,,,,,0,159,159,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1452.9563924874528,,,,,,,,,,,,,,,,,,,,,,,,,,,1469.352728989441,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1470.9865094008856,1471.0865289971116,1471.0865289971116,None,right,0.42915294639533386,1471.0865289971116,None,1470.9865094008856,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
torture,&&&&&&&,left,care.vice,,,,0,0,0,0,,,,,0,160,160,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1455.2404057923704,,,,,,,,,,,,,,,,,,,,,,,,,,,1471.5366290468373,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1473.0870578704053,1473.153740808426,1473.153740808426,None,left,0.6500022931722924,1473.153740808426,None,1473.0870578704053,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
promised,&&&&&&&&,left,loyalty.virtue,,,,0,0,0,0,,,,,0,161,161,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1457.1414282273035,,,,,,,,,,,,,,,,,,,,,,,,,,,1473.820564415888,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1475.2209539026953,1475.254275807587,1475.254275807587,None,left,0.4372746315202676,1475.254275807587,None,1475.2209539026953,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
feuld,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,162,162,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1459.4084171998547,,,,,,,,,,,,,,,,,,,,,,,,,,,1475.7210592604242,None,,,,,,,,,LDT_prac,left,1.6177987516857684,0,,,,,,,,,,,,,,,1477.4715340115945,1477.5048719526967,1477.5048719526967,None,left,0.46663976862328127,1477.5048719526967,None,1477.4715340115945,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1043,2019_Sep_05_1648,mf_amp_cond1,3.1.5,59.98374371604965,
