words,mask,masks,symbols,conditionfile,corr_ans,category,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,LDT_pracs_1.thisRepN,LDT_pracs_1.thisTrialN,LDT_pracs_1.thisN,LDT_pracs_1.thisIndex,LDT_trials_1.thisRepN,LDT_trials_1.thisTrialN,LDT_trials_1.thisN,LDT_trials_1.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,task,keypress,RT,corr,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,participant ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,570.2891496054363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.4003325221128762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
keyboard,&&&&&&&,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,669.0540492780274,right,1.3506155251525342,left,1.1171762046869844,LDT_prac,left,1.1171762046869844,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
bisebell,&&&&&&&,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,672.5213589661289,,,right,1.8172388733364642,LDT_prac,right,1.8172388733364642,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692.34312768362,,,,,LDT_prac,right,1.8172388733364642,0,right,0.1836094302125275,left,1.6673098164610565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,10.971,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,5.468266394804232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.8313389917603,,,,,,,,,,,,,,,,,left,3.034334000083618,,,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1005334209185094,,,,,,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.0029576766538,,,,,,,,,,,,,,,,,,,,,right,0.46467593836132437,57,right,0.45035099564120173,,,,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
keyboard,,&&&&&&&&,images/symbols/symbol_40.png,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,938.403836063575,,,,,AMP_prac,right,0.2169552929699421,,,,,,,,,,,,,,,,,,,right,0.2169552929699421,1,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
scarf,,&&&&&,images/symbols/symbol_54.png,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,938.7704202197492,,,,,AMP_prac,right,0.13359544682316482,,,,,,,,,,,,,,,,,,,right,0.13359544682316482,1,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
car,,&&&,images/symbols/symbol_9.png,,,,,,,,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,939.1371849410934,,,,,AMP_prac,right,0.14895438973326236,,,,,,,,,,,,,,,,,,,right,0.14895438973326236,1,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
banana,,&&&&&&,images/symbols/symbol_68.png,,,,,,,,,,,,,,,,,,,,0,3,3,1,,,,,,,,,,,,,,,,,,,,,940.270843569655,,,,,AMP_prac,right,0.9004649792332202,,,,,,,,,,,,,,,,,,,right,0.9004649792332202,1,,,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.5170330995460972,,,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
noost,,&&&&&,images/symbols/symbol_9.png,condition_files/AMP_rep1.csv,None,nonword,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,,,,,,,,,962.0263538538711,,,,,AMP_prac,right,0.9004649792332202,,,,,,,,,,,,,,,,,,,,,1,,,right,0.9671441968530416,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
improve,,&&&&&&&,images/symbols/symbol_27.png,condition_files/AMP_rep1.csv,left,care.virtue,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1,1,1,,,,,,,,,,,,,962.6763682221062,,,,,AMP_prac,right,0.9004649792332202,,,,,,,,,,,,,,,,,,,,,1,,,right,0.43186118733137846,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
death,,&&&&&,images/symbols/symbol_80.png,condition_files/AMP_rep1.csv,right,care.vice,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,2,2,,,,,,,,,,,,,963.0764627702301,,,,,AMP_prac,right,0.9004649792332202,,,,,,,,,,,,,,,,,,,,,1,,,right,0.1827874256996438,,,,,,,,,,,,,,1011,2019_May_10_1256,mf_amp_cond1,3.0.7,60.01231815654939,
