words,mask,corr_ans,category,masks,symbols,conditionfile,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,LDT_pracs_1.thisRepN,LDT_pracs_1.thisTrialN,LDT_pracs_1.thisN,LDT_pracs_1.thisIndex,LDT_trials_1.thisRepN,LDT_trials_1.thisTrialN,LDT_trials_1.thisN,LDT_trials_1.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,text.started,text.stopped,begin_key.keys,begin_key.rt,begin_key.started,begin_key.stopped,instr_2.started,instr_2.stopped,instr_3.started,instr_3.stopped,instr_4.started,instr_4.stopped,instr_5.started,instr_5.stopped,instr_6.started,instr_6.stopped,position_reminder.started,position_reminder.stopped,instr_7.started,instr_7.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.started,key_resp_instr.stopped,exp_time,instr_LDT1.started,instr_LDT1.stopped,instr_LDT2.started,instr_LDT2.stopped,instr_LDT3.started,instr_LDT3.stopped,instr_LDT4.started,instr_LDT4.stopped,instr_LDT5.started,instr_LDT5.stopped,instr_LDT6.started,instr_LDT6.stopped,image_3.started,image_3.stopped,keyboard_reminder_LDT.started,keyboard_reminder_LDT.stopped,instr_LDT7.started,instr_LDT7.stopped,instr_LT8.started,instr_LT8.stopped,instr_LDT9_.started,instr_LDT9_.stopped,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,key_resp_LDT_instr.started,key_resp_LDT_instr.stopped,LDT_fix_cross.started,LDT_fix_cross.stopped,LDT_word_prac.started,LDT_word_prac.stopped,LDT_mask_prac.started,LDT_mask_prac.stopped,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_prac.started,resp_LDT_prac.stopped,task,keypress,RT,corr,key_reminder_3.started,key_reminder_3.stopped,instr_LDT9.started,instr_LDT9.stopped,instr_LDT10.started,instr_LDT10.stopped,image_6.started,image_6.stopped,instr_LDT11.started,instr_LDT11.stopped,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_ready.started,resp_LDT_ready.stopped,LDT_word_trial.started,LDT_word_trial.stopped,LDT_mask_trial.started,LDT_mask_trial.stopped,resp_LDT_trial.keys,resp_LDT_trial.rt,resp_LDT_trial.started,resp_LDT_trial.stopped,key_reminder.started,key_reminder.stopped,LDT_rating.response,LDT_rating.rt,LDT_rating.started,LDT_rating.stopped,LDT_feedback_inst.started,LDT_feedback_inst.stopped,instr_sym1.started,instr_sym1.stopped,instr_sym2.started,instr_sym2.stopped,instr_sym3.started,instr_sym3.stopped,instr_sym4.started,instr_sym4.stopped,instr_sym5.started,instr_sym5.stopped,logo_example.started,logo_example.stopped,instr_sym6.started,instr_sym6.stopped,logo_prac_layout_reminder.started,logo_prac_layout_reminder.stopped,instr_sym7.started,instr_sym7.stopped,instr_sym8.started,instr_sym8.stopped,resp_sym_rate.keys,resp_sym_rate.rt,resp_sym_rate.started,resp_sym_rate.stopped,img_logo_prac.started,img_logo_prac.stopped,mask_logo_prac.started,mask_logo_prac.stopped,key_reminder_logo_prac.started,key_reminder_logo_prac.stopped,sym_resp_1.keys,sym_resp_1.rt,sym_resp_1.started,sym_resp_1.stopped,instr_sym9.started,instr_sym9.stopped,instr_sym10.started,instr_sym10.stopped,sym_layout_reminder.started,sym_layout_reminder.stopped,instr_sym11.started,instr_sym11.stopped,sym_resp_2.keys,sym_resp_2.rt,sym_resp_2.started,sym_resp_2.stopped,img_logo_trial.started,img_logo_trial.stopped,mask_logo_trial.started,mask_logo_trial.stopped,key_reminder_logo_trial.started,key_reminder_logo_trial.stopped,sym_resp_trial.keys,sym_resp_trial.rt,sym_resp_trial.started,sym_resp_trial.stopped,symbol_index,instr_AMP1_1.started,instr_AMP1_1.stopped,instr_AMP1_2.started,instr_AMP1_2.stopped,instr_AMP1_3.started,instr_AMP1_3.stopped,instr_AMP1_4.started,instr_AMP1_4.stopped,instr_AMP1_5.started,instr_AMP1_5.stopped,instr_AMP1_6.started,instr_AMP1_6.stopped,image_4.started,image_4.stopped,instr_AMP1_7.started,instr_AMP1_7.stopped,instr_AMP1_8.started,instr_AMP1_8.stopped,instr_AMP1_9.started,instr_AMP1_9.stopped,instr_AMP1_10.started,instr_AMP1_10.stopped,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_ready1.started,resp_AMP_ready1.stopped,AMP_wordstim_2.started,AMP_wordstim_2.stopped,amp_prime_mask.started,amp_prime_mask.stopped,AMP_key_reminder_1.started,AMP_key_reminder_1.stopped,img_logo_AMP.started,img_logo_AMP.stopped,mask_AMP.started,mask_AMP.stopped,AMP_key_reminder.started,AMP_key_reminder.stopped,resp_AMP.keys,resp_AMP.rt,resp_AMP.started,resp_AMP.stopped,prime_dur,instr_AMP2_1.started,instr_AMP2_1.stopped,instr_AMP2_2.started,instr_AMP2_2.stopped,image_5.started,image_5.stopped,instr_AMP2_3.started,instr_AMP2_3.stopped,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_ready.started,resp_AMP_ready.stopped,instr_AMP3_1.started,instr_AMP3_1.stopped,img_logo_AMP_trials.started,img_logo_AMP_trials.stopped,mask_AMP_2.started,mask_AMP_2.stopped,AMP_key_reminder_2.started,AMP_key_reminder_2.stopped,resp_AMP_trials.keys,resp_AMP_trials.rt,resp_AMP_trials.started,resp_AMP_trials.stopped,rest_txt1.started,rest_txt1.stopped,rest_key_resp.keys,rest_key_resp.rt,rest_key_resp.started,rest_key_resp.stopped,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_nonword_rating.started,AMP_nonword_rating.stopped,AMP_word_rating.response,AMP_word_rating.rt,AMP_word_rating.started,AMP_word_rating.stopped,AMP_random_rating.response,AMP_random_rating.rt,AMP_random_rating.started,AMP_random_rating.stopped,AMP_feedback_instr.started,AMP_feedback_instr.stopped,instr_memtask1.started,instr_memtask1.stopped,instr_memtask2.started,instr_memtask2.stopped,instr_memtask3.started,instr_memtask3.stopped,instr_memtask4.started,instr_memtask4.stopped,layout_reminder_memtask.started,layout_reminder_memtask.stopped,instr_memtask5.started,instr_memtask5.stopped,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,key_resp_instr_memtask.started,key_resp_instr_memtask.stopped,memtask_word.started,memtask_word.stopped,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,resp_memtask.started,resp_memtask.stopped,memtask_layout_reminder.started,memtask_layout_reminder.stopped,instr_end.started,instr_end.stopped,participant ID,date,expName,psychopyVersion,frameRate,
rhaps,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,184,184,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1713.225593170384,,,,,,,,,,,,,,,,,,,,,,,,,,,1723.5621172764804,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1724.8791275932454,1724.979151358828,1724.979151358828,None,left,0.5117036872543395,1724.979151358828,None,1724.8791275932454,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
done,&&&&,left,neutral,,,,0,0,0,0,,,,,0,185,185,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1714.8425901129376,,,,,,,,,,,,,,,,,,,,,,,,,,,1725.5126212777104,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1726.6129102818668,1726.6796054074075,1726.6796054074075,None,left,0.41916881897486746,1726.6796054074075,None,1726.6129102818668,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
amount,&&&&&&,left,neutral,,,,0,0,0,0,,,,,0,186,186,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1717.1106005902402,,,,,,,,,,,,,,,,,,,,,,,,,,,1727.1297064193059,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1728.5134179552551,1728.5634168488905,1728.5634168488905,None,right,0.8152298193890601,1728.5634168488905,None,1728.5134179552551,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
spreussed,&&&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,187,187,184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1719.8446138792206,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.3969561401755,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1731.2974567576312,1731.3808195709717,1731.3808195709717,None,right,0.7336765290237963,1731.3808195709717,None,1731.2974567576312,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
jogns,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,188,188,170,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1721.8116312997881,,,,,,,,,,,,,,,,,,,,,,,,,,,1732.1310541001149,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1733.5147419024725,1733.5313759141136,1733.5313759141136,None,right,0.5350273528601974,1733.5313759141136,None,1733.5147419024725,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
give,&&&&,left,neutral,,,,0,0,0,0,,,,,0,189,189,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1724.1456341973972,,,,,,,,,,,,,,,,,,,,,,,,,,,1734.0981808875222,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1735.7819547401741,1735.8319677456748,1735.8319677456748,None,right,0.5783032372128218,1735.8319677456748,None,1735.7819547401741,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
squauzz,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,190,190,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1726.4456349350512,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.4321141880937,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1737.9991965873633,1738.0992193908896,1738.0992193908896,None,left,0.6149747800081968,1738.0992193908896,None,1737.9991965873633,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
thinx,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,191,191,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729.0466460483149,,,,,,,,,,,,,,,,,,,,,,,,,,,1738.7327201312874,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1740.683228943264,1740.6999476258643,1740.6999476258643,None,left,0.6141671978402883,1740.6999476258643,None,1740.683228943264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
were,&&&&,left,neutral,,,,0,0,0,0,,,,,0,192,192,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1731.5476564881392,,,,,,,,,,,,,,,,,,,,,,,,,,,1741.3334178975783,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1743.0671739659738,1743.1672019010875,1743.1672019010875,None,left,0.6506710019893944,1743.1672019010875,None,1743.0671739659738,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
three,&&&&&,left,neutral,,,,0,0,0,0,,,,,0,193,193,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1736.3486683072988,,,,,,,,,,,,,,,,,,,,,,,,,,,1743.8340530907735,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1745.1343889846466,1745.167719228426,1745.167719228426,None,left,3.45011897245422,1745.167719228426,None,1745.1343889846466,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
peizz,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,194,194,189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739.0656793937087,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.6352971137967,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1750.3357893282082,1750.4357563257217,1750.4357563257217,None,right,0.8937195572070777,1750.4357563257217,None,1750.3357893282082,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
couldnt,&&&&&&&,left,neutral,,,,0,0,0,0,,,,,0,195,195,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1744.0176940031815,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.3526616375893,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1752.4862863377202,1752.5863117070403,1752.5863117070403,None,right,3.687094625318423,1752.5863117070403,None,1752.4862863377202,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
wrantse,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,196,196,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1748.484712867299,,,,,,,,,,,,,,,,,,,,,,,,,,,1756.3039337720256,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1757.4542364228982,1757.4709057142027,1757.4709057142027,None,right,3.2740699094720185,1757.4709057142027,None,1757.4542364228982,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
stealde,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,197,197,158,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.5527049992234,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.77175604878,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1762.13878803025,1762.1887933383696,1762.1887933383696,None,left,0.6280712094157934,1762.1887933383696,None,1762.13878803025,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
freedom,&&&&&&&,left,sanctity.virtue,,,,0,0,0,0,,,,,0,198,198,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752.2357142467517,,,,,,,,,,,,,,,,,,,,,,,,,,,1762.8389595211484,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1764.189316438511,1764.2059937480371,1764.2059937480371,None,right,0.29078057408332825,1764.2059937480371,None,1764.189316438511,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
loyalty,&&&&&&&,left,loyalty.virtue,,,,0,0,0,0,,,,,0,199,199,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1755.9707564171404,,,,,,,,,,,,,,,,,,,,,,,,,,,1764.5227343360893,None,,,,,,,,,LDT_prac,right,3.5738422917202115,0,,,,,,,,,,,,,,,1766.3232092636172,1766.373215533793,1766.373215533793,None,right,1.8673547899816185,1766.373215533793,None,1766.3232092636172,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,9.421,10.016481026541442,None,1768.2570388419554,1778.259628685424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1787.7120703386609,1793.7136264897417,1793.7303031578194,1803.7162150505465,1803.7162150505465,1809.7177801819053,1809.7177801819053,1815.702663193224,1815.7193347294815,1821.7042106848676,1821.7208905599546,1827.7057681188453,1827.722447031876,1837.7083621318452,1837.7250368753448,1843.7099118684418,1843.7265885362867,1849.71147315111,1849.7281498191878,None,right,2.4599597363267094,1849.7281498191878,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1839.9245112731587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1852.2121205318253,1852.712246095296,1852.7289246874861,None,1852.2121205318253,None,left,2.4238529880531132,1852.2121205318253,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1854.6627529829275,1858.6637921275105,1858.680468153907,1864.665358541999,1864.665358541999,1870.666933615692,1870.666933615692,None,right,3.2960061244666576,1870.666933615692,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1861.6975268037058,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.7689256623853,None,None,None,1942.7689256623853,None,left,0.23033057944849133,1942.7689256623853,None,55,1943.0190009523649,1949.0205381808337,1949.0372161315754,1955.022111651022,1955.022111651022,1961.023657539161,1961.023657539161,1971.0095742426347,1971.026248024078,1977.0111300731078,1977.027821815107,1983.0126820548903,1983.029364495771,1989.014240451157,1989.0309132703114,1995.01579980948,1995.0324758358765,2005.0183858042583,2005.0350653587375,2011.0199371445924,2011.03663305589,None,right,2.158896441105753,2011.03663305589,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
scarf,,,,&&&&&,images/symbols/symbol_54.png,,,,,,,,,,,,,,,,,,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2002.8509844131768,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AMP_prac,right,1.6702316170558333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013.2226595112588,2013.2705643998925,2013.2705643998925,2013.3205321833957,2013.2226595112588,None,2013.4539150577039,2013.954035810195,2013.954035810195,None,2013.4372409556527,None,right,1.6702316170558333,2013.4372409556527,None,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1059,2019_Sep_12_1748,mf_amp_cond1,3.1.5,59.99078380899634,
