words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,task,keypress,RT,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,corr,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,participant ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,3.0843431223765947,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
prosecution,&&&&&&&&&&&,images/symbols/symbol_54.png,condition_files/AMP_rep3.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,812.7927172674099,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.9004659430065658,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
strength,&&&&&&&&,images/symbols/symbol_27.png,condition_files/AMP_rep3.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,813.9261883823492,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.900488072715234,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
phegned,&&&&&&&,images/symbols/symbol_9.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,814.8597478879092,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.7150746413099114,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
daizz,&&&&&,images/symbols/symbol_11.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,0,0,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,815.8933462648129,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.8158184567000717,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
faith,&&&&&,images/symbols/symbol_14.png,condition_files/AMP_rep3.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,816.9436500193551,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.8323102343711071,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
opportunity,&&&&&&&&&&&,images/symbols/symbol_29.png,condition_files/AMP_rep3.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,817.8104851926619,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.6486258081567939,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
great,&&&&&,images/symbols/symbol_15.png,condition_files/AMP_rep3.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,818.7940578798298,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.765925866086036,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
black,&&&&&,images/symbols/symbol_58.png,condition_files/AMP_rep3.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,819.861016017443,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.8338060755922925,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
failure,&&&&&&&,images/symbols/symbol_81.png,condition_files/AMP_rep3.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,821.2113347175764,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,1.1171916543098632,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
groups,&&&&&&,images/symbols/symbol_72.png,condition_files/AMP_rep3.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,822.3116109222174,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.8815514413581695,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
abuse,&&&&&,images/symbols/symbol_53.png,condition_files/AMP_rep3.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,823.3451932630851,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.8159127485996578,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
honored,&&&&&&&,images/symbols/symbol_75.png,condition_files/AMP_rep3.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,824.3787942057534,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.8159076170704793,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
promises,&&&&&&&&,images/symbols/symbol_74.png,condition_files/AMP_rep3.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,2,0,12,12,12,,,,,,,,,,,,,,,,,,,,,825.3790453300171,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.7671080424333923,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
ensure,&&&&&&,images/symbols/symbol_59.png,condition_files/AMP_rep3.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,2,0,13,13,13,,,,,,,,,,,,,,,,,,,,,826.3626202622545,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.7652433724433649,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
compassion,&&&&&&&&&&,images/symbols/symbol_42.png,condition_files/AMP_rep3.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,2,0,14,14,14,,,,,,,,,,,,,,,,,,,,,827.1461382986163,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.550380406784825,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
rejected,&&&&&&&&,images/symbols/symbol_33.png,condition_files/AMP_rep3.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,2,0,15,15,15,,,,,,,,,,,,,,,,,,,,,827.9630266794702,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.5989041615976021,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
army,&&&&,images/symbols/symbol_46.png,condition_files/AMP_rep3.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,2,0,16,16,16,,,,,,,,,,,,,,,,,,,,,828.8799148037797,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.6992227013688534,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
clean,&&&&&,images/symbols/symbol_8.png,condition_files/AMP_rep3.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,2,0,17,17,17,,,,,,,,,,,,,,,,,,,,,830.113568793633,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,1.0160690678458195,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
voter,&&&&&,images/symbols/symbol_69.png,condition_files/AMP_rep3.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,2,0,18,18,18,,,,,,,,,,,,,,,,,,,,,830.8971128083649,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.5656460693280678,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
sharing,&&&&&&&,images/symbols/symbol_7.png,condition_files/AMP_rep3.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,2,0,19,19,19,,,,,,,,,,,,,,,,,,,,,831.7306161236775,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.6159626527223736,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
love,&&&&,images/symbols/symbol_49.png,condition_files/AMP_rep3.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,2,0,20,20,20,,,,,,,,,,,,,,,,,,,,,832.7475434400258,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.7837698021030519,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
praise,&&&&&&,images/symbols/symbol_2.png,condition_files/AMP_rep3.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,2,0,21,21,21,,,,,,,,,,,,,,,,,,,,,833.4810681794479,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.5155517453968059,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
loyalty,&&&&&&&,images/symbols/symbol_71.png,condition_files/AMP_rep3.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,2,0,22,22,22,,,,,,,,,,,,,,,,,,,,,834.1312186936557,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.4323625760152936,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
attacks,&&&&&&&,images/symbols/symbol_76.png,condition_files/AMP_rep3.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,2,0,23,23,23,,,,,,,,,,,,,,,,,,,,,834.9814289901988,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.6329031186178327,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
improve,&&&&&&&,images/symbols/symbol_6.png,condition_files/AMP_rep3.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,2,0,24,24,24,,,,,,,,,,,,,,,,,,,,,836.1650784579106,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.9658887907571625,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
psured,&&&&&&,images/symbols/symbol_40.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,0,0,2,0,25,25,25,,,,,,,,,,,,,,,,,,,,,837.2820167429163,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.8990980693197343,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
victim,&&&&&&,images/symbols/symbol_65.png,condition_files/AMP_rep3.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,2,0,26,26,26,,,,,,,,,,,,,,,,,,,,,838.765737282316,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,1.2659839164989535,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
peaceful,&&&&&&&&,images/symbols/symbol_68.png,condition_files/AMP_rep3.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,2,0,27,27,27,,,,,,,,,,,,,,,,,,,,,839.9326804101875,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.9338167235255241,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
corruption,&&&&&&&&&&,images/symbols/symbol_57.png,condition_files/AMP_rep3.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,2,0,28,28,28,,,,,,,,,,,,,,,,,,,,,840.8496384515893,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.6988708708086051,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
safety,&&&&&&,images/symbols/symbol_13.png,condition_files/AMP_rep3.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,2,0,29,29,29,,,,,,,,,,,,,,,,,,,,,842.1665598666877,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,1.0991703597828746,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
riot,&&&&,images/symbols/symbol_28.png,condition_files/AMP_rep3.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,2,0,30,30,30,,,,,,,,,,,,,,,,,,,,,843.1501457034028,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.7658995669626165,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
unpleasant,&&&&&&&&&,images/symbols/symbol_17.png,condition_files/AMP_rep3.csv,left,control,,,,,,,,,,,,,,0,0,0,2,0,31,31,31,,,,,,,,,,,,,,,,,,,,,844.0837093783484,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.7158312214014586,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
terrorists,&&&&&&&&&&,images/symbols/symbol_16.png,condition_files/AMP_rep3.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,2,0,32,32,32,,,,,,,,,,,,,,,,,,,,,845.0005971819046,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.6990511158073787,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
protesters,&&&&&&&&&&,images/symbols/symbol_10.png,condition_files/AMP_rep3.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,2,0,33,33,33,,,,,,,,,,,,,,,,,,,,,845.8007978247479,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.582596477586776,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
benefit,&&&&&&&,images/symbols/symbol_50.png,condition_files/AMP_rep3.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,2,0,34,34,34,,,,,,,,,,,,,,,,,,,,,846.6510543050827,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.6325891330779996,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
threatened,&&&&&&&&&&,images/symbols/symbol_26.png,condition_files/AMP_rep3.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,2,0,35,35,35,,,,,,,,,,,,,,,,,,,,,847.3679054182139,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.49919178389245644,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
spynze,&&&&&&,images/symbols/symbol_73.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,0,0,2,0,36,36,36,,,,,,,,,,,,,,,,,,,,,848.2347726635926,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.6337604049767833,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
pleasant,&&&&&&&,images/symbols/symbol_12.png,condition_files/AMP_rep3.csv,right,control,,,,,,,,,,,,,,0,0,0,2,0,37,37,37,,,,,,,,,,,,,,,,,,,,,849.1516386581352,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.6837520983244758,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
forced,&&&&&&,images/symbols/symbol_37.png,condition_files/AMP_rep3.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,2,0,38,38,38,,,,,,,,,,,,,,,,,,,,,849.9018280436867,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.5320573140634224,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
values,&&&&&&,images/symbols/symbol_60.png,condition_files/AMP_rep3.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,2,0,39,39,39,,,,,,,,,,,,,,,,,,,,,850.6853662854701,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.5657551143667661,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
powerful,&&&&&&&&,images/symbols/symbol_18.png,condition_files/AMP_rep3.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,2,0,40,40,40,,,,,,,,,,,,,,,,,,,,,851.3688621279725,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.46595934926881455,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
serial,&&&&&&,images/symbols/symbol_41.png,condition_files/AMP_rep3.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,2,0,41,41,41,,,,,,,,,,,,,,,,,,,,,852.0523653470445,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.4661716663686093,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
care,&&&&,images/symbols/symbol_63.png,condition_files/AMP_rep3.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,2,0,42,42,42,,,,,,,,,,,,,,,,,,,,,852.8192626760283,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.5493281222588848,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
civilians,&&&&&&&&&,images/symbols/symbol_47.png,condition_files/AMP_rep3.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,2,0,43,43,43,,,,,,,,,,,,,,,,,,,,,853.6194209837413,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.5824476632114965,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
free,&&&&,images/symbols/symbol_56.png,condition_files/AMP_rep3.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,2,0,44,44,44,,,,,,,,,,,,,,,,,,,,,854.352972342982,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.500432652188465,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
progress,&&&&&&&&,images/symbols/symbol_38.png,condition_files/AMP_rep3.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,2,0,45,45,45,,,,,,,,,,,,,,,,,,,,,855.0864598788321,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,right,0.5150943977059796,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
fighters,&&&&&&&&,images/symbols/symbol_24.png,condition_files/AMP_rep3.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,2,0,46,46,46,,,,,,,,,,,,,,,,,,,,,855.8533145519323,,,,,,,,,,,,,,AMP_prac,right,0.83172010834096,3,,,left,0.5489326736715157,,,,,,,,,,,,,,,,,,,,,,,,,1002,2019_May_01_1348,mf_amp_cond1,3.0.7,59.99699820649063,
