words,mask,masks,symbols,conditionfile,corr_ans,category,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,LDT_pracs_1.thisRepN,LDT_pracs_1.thisTrialN,LDT_pracs_1.thisN,LDT_pracs_1.thisIndex,LDT_trials_1.thisRepN,LDT_trials_1.thisTrialN,LDT_trials_1.thisN,LDT_trials_1.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,task,keypress,RT,corr,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,participant ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,514.9851745013148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,4.868134046206251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
bisebell,&&&&&&&,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,623.6806569981854,right,1.8674213958438486,left,6.168539217906073,LDT_prac,left,6.168539217906073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
keyboard,&&&&&&&,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,630.2155888874549,,,right,4.71813399810344,LDT_prac,right,4.71813399810344,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650.7210878725164,,,,,LDT_prac,right,4.71813399810344,0,right,1.483982207486406,right,1.2505764225497842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,30.476,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.9343662592582405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,756.1818207476754,,,,,,,,,,,,,,,,,right,7.052072218386456,,,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.3672717777080834,,,,,,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,780.6381943330634,,,,,,,,,,,,,,,,,,,,,left,0.7837783228605986,63,right,3.284481511451304,,,,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
keyboard,,&&&&&&&&,images/symbols/symbol_40.png,,,,,,,,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,1003.6303192591295,,,,,AMP_prac,left,4.801481042522937,,,,,,,,,,,,,,,,,,,left,4.801481042522937,1,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
scarf,,&&&&&,images/symbols/symbol_54.png,,,,,,,,,,,,,,,,,,,,0,1,1,3,,,,,,,,,,,,,,,,,,,,,1007.1311273248866,,,,,AMP_prac,left,3.2677557193674147,,,,,,,,,,,,,,,,,,,left,3.2677557193674147,1,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
banana,,&&&&&&,images/symbols/symbol_68.png,,,,,,,,,,,,,,,,,,,,0,2,2,1,,,,,,,,,,,,,,,,,,,,,1008.9149460589979,,,,,AMP_prac,right,1.55066760443151,,,,,,,,,,,,,,,,,,,right,1.55066760443151,1,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
car,,&&&,images/symbols/symbol_9.png,,,,,,,,,,,,,,,,,,,,0,3,3,0,,,,,,,,,,,,,,,,,,,,,1010.4153233915567,,,,,AMP_prac,left,1.2672355039976537,,,,,,,,,,,,,,,,,,,left,1.2672355039976537,1,,,,,,,,,,,,,,,,,,1023,2019_May_29_1659,mf_amp_cond1,3.0.7,59.98228200674714,
