words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,task,keypress,RT,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,corr,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,participant ID,date,expName,psychopyVersion,frameRate,
honored,&&&&&&&,images/symbols/symbol_2.png,condition_files/AMP_rep1.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,0,0,3,3,3,,,,,,,,,,,,,,,,,,,,,584.5585481306771,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.7489485843107104,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
encourage,&&&&&&&&&,images/symbols/symbol_37.png,condition_files/AMP_rep1.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,0,0,4,4,4,,,,,,,,,,,,,,,,,,,,,585.55880663477,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.7825400048022857,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
prison,&&&&&&,images/symbols/symbol_76.png,condition_files/AMP_rep1.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,0,0,5,5,5,,,,,,,,,,,,,,,,,,,,,586.5591049087234,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.7829903022502549,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
gun,&&&,images/symbols/symbol_13.png,condition_files/AMP_rep1.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,0,0,6,6,6,,,,,,,,,,,,,,,,,,,,,587.5760026094213,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.7992273100971943,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
friends,&&&&&&&,images/symbols/symbol_63.png,condition_files/AMP_rep1.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,588.5262473063194,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.717074003056041,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
stealde,&&&&&&&,images/symbols/symbol_22.png,condition_files/AMP_rep1.csv,None,nonword,,,,,,,,,,,,,,0,0,0,0,0,8,8,8,,,,,,,,,,,,,,,,,,,,,589.459823299956,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.7151878211880103,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
victims,&&&&&&&,images/symbols/symbol_41.png,condition_files/AMP_rep1.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,0,0,9,9,9,,,,,,,,,,,,,,,,,,,,,590.4434188738232,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.7666240423568524,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
violations,&&&&&&&&&&,images/symbols/symbol_28.png,condition_files/AMP_rep1.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,0,0,10,10,10,,,,,,,,,,,,,,,,,,,,,591.3436523293203,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.6826647346169921,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
protect,&&&&&&&,images/symbols/symbol_19.png,condition_files/AMP_rep1.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,0,0,11,11,11,,,,,,,,,,,,,,,,,,,,,592.7774000710197,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,1.216280690539861,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
celebrated,&&&&&&&&&&,images/symbols/symbol_51.png,condition_files/AMP_rep1.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,0,0,12,12,12,,,,,,,,,,,,,,,,,,,,,593.6109221508232,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.6003764024935663,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
threatened,&&&&&&&&&&,images/symbols/symbol_56.png,condition_files/AMP_rep1.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,0,0,13,13,13,,,,,,,,,,,,,,,,,,,,,594.4111340856907,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.5670524663873948,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
abuse,&&&&&,images/symbols/symbol_65.png,condition_files/AMP_rep1.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,0,0,14,14,14,,,,,,,,,,,,,,,,,,,,,595.3447148901905,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.7150685116066597,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
promised,&&&&&&&&,images/symbols/symbol_58.png,condition_files/AMP_rep1.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,596.1115679299692,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.5491698201803956,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
care,&&&&,images/symbols/symbol_26.png,condition_files/AMP_rep1.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,0,0,16,16,16,,,,,,,,,,,,,,,,,,,,,597.0284883700515,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.6992474836733891,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
promote,&&&&&&&,images/symbols/symbol_73.png,condition_files/AMP_rep1.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,0,0,17,17,17,,,,,,,,,,,,,,,,,,,,,597.9120646683732,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.6660062945447862,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
agreement,&&&&&&&&&,images/symbols/symbol_32.png,condition_files/AMP_rep1.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,0,0,18,18,18,,,,,,,,,,,,,,,,,,,,,598.6790043038054,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.5494013834104408,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
praise,&&&&&&,images/symbols/symbol_46.png,condition_files/AMP_rep1.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,0,0,19,19,19,,,,,,,,,,,,,,,,,,,,,599.5459112574172,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.6491852470498998,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
compassion,&&&&&&&&&&,images/symbols/symbol_50.png,condition_files/AMP_rep1.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,0,0,20,20,20,,,,,,,,,,,,,,,,,,,,,600.2627540179674,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.4995386375376256,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
credit,&&&&&&,images/symbols/symbol_47.png,condition_files/AMP_rep1.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,0,0,21,21,21,,,,,,,,,,,,,,,,,,,,,601.012870681574,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.5327031734777847,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
rebels,&&&&&&,images/symbols/symbol_5.png,condition_files/AMP_rep1.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,0,0,22,22,22,,,,,,,,,,,,,,,,,,,,,601.6963712247234,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.46597351647506,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
spynze,&&&&&&,images/symbols/symbol_43.png,condition_files/AMP_rep1.csv,None,nonword,,,,,,,,,,,,,,0,0,0,0,0,23,23,23,,,,,,,,,,,,,,,,,,,,,602.3632264774933,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.43367237139318604,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
army,&&&&,images/symbols/symbol_33.png,condition_files/AMP_rep1.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,0,0,24,24,24,,,,,,,,,,,,,,,,,,,,,603.0300624867959,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.4485491858504247,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
rejected,&&&&&&&&,images/symbols/symbol_10.png,condition_files/AMP_rep1.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,0,0,25,25,25,,,,,,,,,,,,,,,,,,,,,603.9303116578085,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.6827939866780071,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
loyalty,&&&&&&&,images/symbols/symbol_52.png,condition_files/AMP_rep1.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,0,0,26,26,26,,,,,,,,,,,,,,,,,,,,,604.680502729534,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.5170280752790859,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
integrity,&&&&&&&&&,images/symbols/symbol_20.png,condition_files/AMP_rep1.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,0,0,27,27,27,,,,,,,,,,,,,,,,,,,,,605.4640395466413,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.5655838680686429,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
noost,&&&&&,images/symbols/symbol_61.png,condition_files/AMP_rep1.csv,None,nonword,,,,,,,,,,,,,,0,0,0,0,0,28,28,28,,,,,,,,,,,,,,,,,,,,,606.2309028496093,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.549402024858864,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
illegal,&&&&&&&,images/symbols/symbol_7.png,condition_files/AMP_rep1.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,0,0,29,29,29,,,,,,,,,,,,,,,,,,,,,606.9477901908976,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.4995145831926493,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
lies,&&&&,images/symbols/symbol_29.png,condition_files/AMP_rep1.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,0,0,30,30,30,,,,,,,,,,,,,,,,,,,,,607.9313427876623,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.7657510297722183,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
critics,&&&&&&&,images/symbols/symbol_69.png,condition_files/AMP_rep1.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,0,0,31,31,31,,,,,,,,,,,,,,,,,,,,,608.7982462132932,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.6493279695423553,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
accused,&&&&&&&,images/symbols/symbol_1.png,condition_files/AMP_rep1.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,0,0,32,32,32,,,,,,,,,,,,,,,,,,,,,609.5317676195846,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.5158025862619979,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
civilians,&&&&&&&&&,images/symbols/symbol_17.png,condition_files/AMP_rep1.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,0,0,33,33,33,,,,,,,,,,,,,,,,,,,,,610.5153577411256,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.7660589254664956,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
shot,&&&&,images/symbols/symbol_78.png,condition_files/AMP_rep1.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,0,0,34,34,34,,,,,,,,,,,,,,,,,,,,,611.2322508554644,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.49934299547749106,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
blamed,&&&&&&,images/symbols/symbol_8.png,condition_files/AMP_rep1.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,0,0,35,35,35,,,,,,,,,,,,,,,,,,,,,611.899053830115,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.44929038059490267,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
respect,&&&&&&&,images/symbols/symbol_27.png,condition_files/AMP_rep1.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,0,0,36,36,36,,,,,,,,,,,,,,,,,,,,,612.5659251191391,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.4492477242165478,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
unpleasant,&&&&&&&&&,images/symbols/symbol_16.png,condition_files/AMP_rep1.csv,left,control,,,,,,,,,,,,,,0,0,0,0,0,37,37,37,,,,,,,,,,,,,,,,,,,,,614.1663393671333,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,1.3831720248563215,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
progress,&&&&&&&&,images/symbols/symbol_42.png,condition_files/AMP_rep1.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,0,0,38,38,38,,,,,,,,,,,,,,,,,,,,,615.1499269228807,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.7657882338389754,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
strength,&&&&&&&&,images/symbols/symbol_45.png,condition_files/AMP_rep1.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,0,0,39,39,39,,,,,,,,,,,,,,,,,,,,,615.8834342172922,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.5160184339620173,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
crarft,&&&&&&,images/symbols/symbol_71.png,condition_files/AMP_rep1.csv,None,nonword,,,,,,,,,,,,,,0,0,0,0,0,40,40,40,,,,,,,,,,,,,,,,,,,,,616.7336833722657,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,0.6170733295293758,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
betrayal,&&&&&&&&,images/symbols/symbol_15.png,condition_files/AMP_rep1.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,0,0,41,41,41,,,,,,,,,,,,,,,,,,,,,617.8339435120579,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.8819402817025548,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
police,&&&&&&,images/symbols/symbol_68.png,condition_files/AMP_rep1.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,0,0,42,42,42,,,,,,,,,,,,,,,,,,,,,618.8175342750474,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.7504239178524585,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
refused,&&&&&&&,images/symbols/symbol_35.png,condition_files/AMP_rep1.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,0,0,43,43,43,,,,,,,,,,,,,,,,,,,,,620.1012030703714,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,right,1.065438098696177,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
daizz,&&&&&,images/symbols/symbol_6.png,condition_files/AMP_rep1.csv,None,nonword,,,,,,,,,,,,,,0,0,0,0,0,44,44,44,,,,,,,,,,,,,,,,,,,,,620.9347533739492,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.6003857035102556,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
serial,&&&&&&,images/symbols/symbol_12.png,condition_files/AMP_rep1.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,0,0,45,45,45,,,,,,,,,,,,,,,,,,,,,621.7016160354688,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.5487455014372244,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
forced,&&&&&&,images/symbols/symbol_30.png,condition_files/AMP_rep1.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,0,0,46,46,46,,,,,,,,,,,,,,,,,,,,,622.5518488334783,,,,,,,,,,,,,,AMP_prac,left,1.3172425759548787,6,,,left,0.6328709445660934,,,,,,,,,,,,,,,,,,,,,,,,,1016,2019_May_17_1256,mf_amp_cond1,3.0.7,59.98182042445167,
