words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,task,keypress,RT,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,corr,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,participant ID,date,expName,psychopyVersion,frameRate,
compassion,&&&&&&&&&&,images/symbols/symbol_42.png,condition_files/AMP_rep4.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1082.765305049019,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7504488514387049,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
praise,&&&&&&,images/symbols/symbol_41.png,condition_files/AMP_rep4.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,3,0,1,1,1,,,,,,,,,,,,,,,,,,,,,1083.7987423178856,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.8161325457622297,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
promised,&&&&&&&&,images/symbols/symbol_54.png,condition_files/AMP_rep4.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,3,0,2,2,2,,,,,,,,,,,,,,,,,,,,,1084.732326092897,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7004215579363517,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
loyalty,&&&&&&&,images/symbols/symbol_1.png,condition_files/AMP_rep4.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,3,0,3,3,3,,,,,,,,,,,,,,,,,,,,,1085.6825627541984,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.7322767016012222,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
harassment,&&&&&&&&&&,images/symbols/symbol_28.png,condition_files/AMP_rep4.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,3,0,4,4,4,,,,,,,,,,,,,,,,,,,,,1086.6161356246448,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.716195022512693,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
lighnde,&&&&&&&,images/symbols/symbol_47.png,condition_files/AMP_rep4.csv,None,nonword,,,,,,,,,,,,,,0,0,0,3,0,5,5,5,,,,,,,,,,,,,,,,,,,,,1087.4496770001133,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.6160410114680417,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
crime,&&&&&,images/symbols/symbol_78.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,3,0,6,6,6,,,,,,,,,,,,,,,,,,,,,1088.3832678310573,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.7158589051105082,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
wepte,&&&&&,images/symbols/symbol_11.png,condition_files/AMP_rep4.csv,None,nonword,,,,,,,,,,,,,,0,0,0,3,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1089.1667864031624,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5660756174474955,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
strength,&&&&&&&&,images/symbols/symbol_18.png,condition_files/AMP_rep4.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,3,0,8,8,8,,,,,,,,,,,,,,,,,,,,,1089.9003572209622,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.5004275233950466,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
yeussed,&&&&&&&,images/symbols/symbol_51.png,condition_files/AMP_rep4.csv,None,nonword,,,,,,,,,,,,,,0,0,0,3,0,9,9,9,,,,,,,,,,,,,,,,,,,,,1091.1839752171072,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,1.0505026045721024,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
improve,&&&&&&&,images/symbols/symbol_55.png,condition_files/AMP_rep4.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,3,0,10,10,10,,,,,,,,,,,,,,,,,,,,,1091.817467714427,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.4156476770876907,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
ban,&&&,images/symbols/symbol_76.png,condition_files/AMP_rep4.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,3,0,11,11,11,,,,,,,,,,,,,,,,,,,,,1092.5009842980653,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.4665409220033325,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
civilians,&&&&&&&&&,images/symbols/symbol_65.png,condition_files/AMP_rep4.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,3,0,12,12,12,,,,,,,,,,,,,,,,,,,,,1093.234501875937,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5160499275662005,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
fraud,&&&&&,images/symbols/symbol_69.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,3,0,13,13,13,,,,,,,,,,,,,,,,,,,,,1094.1680744256591,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7160686577553861,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
faith,&&&&&,images/symbols/symbol_19.png,condition_files/AMP_rep4.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,3,0,14,14,14,,,,,,,,,,,,,,,,,,,,,1094.868258969509,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.48252830863930285,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
promises,&&&&&&&&,images/symbols/symbol_52.png,condition_files/AMP_rep4.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,3,0,15,15,15,,,,,,,,,,,,,,,,,,,,,1095.8685315838084,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7833190825767815,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
encourage,&&&&&&&&&,images/symbols/symbol_9.png,condition_files/AMP_rep4.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,3,0,16,16,16,,,,,,,,,,,,,,,,,,,,,1097.768992077501,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,1.6830403103376739,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
creinned,&&&&&&&&,images/symbols/symbol_57.png,condition_files/AMP_rep4.csv,None,nonword,,,,,,,,,,,,,,0,0,0,3,0,17,17,17,,,,,,,,,,,,,,,,,,,,,1099.3694084397284,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,1.3830430044326931,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
attacks,&&&&&&&,images/symbols/symbol_60.png,condition_files/AMP_rep4.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,3,0,18,18,18,,,,,,,,,,,,,,,,,,,,,1100.2196248313994,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.632818338170182,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
sexual,&&&&&&,images/symbols/symbol_17.png,condition_files/AMP_rep4.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,3,0,19,19,19,,,,,,,,,,,,,,,,,,,,,1102.2201456850744,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,1.7830814269836992,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
free,&&&&,images/symbols/symbol_67.png,condition_files/AMP_rep4.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,3,0,20,20,20,,,,,,,,,,,,,,,,,,,,,1103.0036751617445,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.5660615056403913,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
peace,&&&&&,images/symbols/symbol_6.png,condition_files/AMP_rep4.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,3,0,21,21,21,,,,,,,,,,,,,,,,,,,,,1103.9539175960817,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.7170747649506666,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
useful,&&&&&&,images/symbols/symbol_39.png,condition_files/AMP_rep4.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,3,0,22,22,22,,,,,,,,,,,,,,,,,,,,,1104.9374943472794,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.7656424493179657,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
good,&&&&,images/symbols/symbol_4.png,condition_files/AMP_rep4.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,3,0,23,23,23,,,,,,,,,,,,,,,,,,,,,1107.454818185477,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,2.2998321336926892,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
actively,&&&&&&&&,images/symbols/symbol_2.png,condition_files/AMP_rep4.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,3,0,24,24,24,,,,,,,,,,,,,,,,,,,,,1108.288353787968,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.6162167675211094,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
party,&&&&&,images/symbols/symbol_8.png,condition_files/AMP_rep4.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,3,0,25,25,25,,,,,,,,,,,,,,,,,,,,,1109.4219745743903,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.9162778972531669,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
black,&&&&&,images/symbols/symbol_48.png,condition_files/AMP_rep4.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,3,0,26,26,26,,,,,,,,,,,,,,,,,,,,,1110.1054853849928,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.46607683622278273,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
great,&&&&&,images/symbols/symbol_56.png,condition_files/AMP_rep4.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,3,0,27,27,27,,,,,,,,,,,,,,,,,,,,,1110.855698825966,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.5170476959901862,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
shot,&&&&,images/symbols/symbol_75.png,condition_files/AMP_rep4.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,3,0,28,28,28,,,,,,,,,,,,,,,,,,,,,1111.8726188743021,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7837789990007877,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
powerful,&&&&&&&&,images/symbols/symbol_14.png,condition_files/AMP_rep4.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,3,0,29,29,29,,,,,,,,,,,,,,,,,,,,,1112.8729270888143,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.7827097093686461,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
serial,&&&&&&,images/symbols/symbol_70.png,condition_files/AMP_rep4.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,3,0,30,30,30,,,,,,,,,,,,,,,,,,,,,1113.5563699062332,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.4661489987629466,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
penalty,&&&&&&&,images/symbols/symbol_23.png,condition_files/AMP_rep4.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,3,0,31,31,31,,,,,,,,,,,,,,,,,,,,,1114.806691430742,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,1.0328731175977737,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
respect,&&&&&&&,images/symbols/symbol_49.png,condition_files/AMP_rep4.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,3,0,32,32,32,,,,,,,,,,,,,,,,,,,,,1115.7402588488767,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7004023146000691,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
voter,&&&&&,images/symbols/symbol_59.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,3,0,33,33,33,,,,,,,,,,,,,,,,,,,,,1116.5904765234445,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.6327150654396974,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
fear,&&&&,images/symbols/symbol_33.png,condition_files/AMP_rep4.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,3,0,34,34,34,,,,,,,,,,,,,,,,,,,,,1117.4573753078002,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.6496418489259668,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
blamed,&&&&&&,images/symbols/symbol_10.png,condition_files/AMP_rep4.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,3,0,35,35,35,,,,,,,,,,,,,,,,,,,,,1118.3576023153728,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.6830015029408969,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
scourld,&&&&&&&,images/symbols/symbol_32.png,condition_files/AMP_rep4.csv,None,nonword,,,,,,,,,,,,,,0,0,0,3,0,36,36,36,,,,,,,,,,,,,,,,,,,,,1119.2244914780604,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.6495004102471285,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
peaceful,&&&&&&&&,images/symbols/symbol_74.png,condition_files/AMP_rep4.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,3,0,37,37,37,,,,,,,,,,,,,,,,,,,,,1120.6248535098857,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,1.1671988525777124,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
hand,&&&&,images/symbols/symbol_12.png,condition_files/AMP_rep4.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,3,0,38,38,38,,,,,,,,,,,,,,,,,,,,,1121.3417351997923,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.4837268494302407,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
opportunity,&&&&&&&&&&&,images/symbols/symbol_5.png,condition_files/AMP_rep4.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,3,0,39,39,39,,,,,,,,,,,,,,,,,,,,,1122.6420432860032,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,1.0825354286353104,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
safety,&&&&&&,images/symbols/symbol_82.png,condition_files/AMP_rep4.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,3,0,40,40,40,,,,,,,,,,,,,,,,,,,,,1123.4755872272654,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.6164217093028128,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
prosecution,&&&&&&&&&&&,images/symbols/symbol_58.png,condition_files/AMP_rep4.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,3,0,41,41,41,,,,,,,,,,,,,,,,,,,,,1124.492522028857,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7837777161039412,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
growth,&&&&&&,images/symbols/symbol_45.png,condition_files/AMP_rep4.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,3,0,42,42,42,,,,,,,,,,,,,,,,,,,,,1125.5261039437028,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.8157358117168769,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
violations,&&&&&&&&&&,images/symbols/symbol_31.png,condition_files/AMP_rep4.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,3,0,43,43,43,,,,,,,,,,,,,,,,,,,,,1130.3607027420076,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,4.601437864184845,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
prison,&&&&&&,images/symbols/symbol_53.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,3,0,44,44,44,,,,,,,,,,,,,,,,,,,,,1131.2943282109918,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,left,0.7004776844405569,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
integrity,&&&&&&&&&,images/symbols/symbol_3.png,condition_files/AMP_rep4.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,3,0,45,45,45,,,,,,,,,,,,,,,,,,,,,1132.444544153579,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,0.9171127385343425,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
illegal,&&&&&&&,images/symbols/symbol_44.png,condition_files/AMP_rep4.csv,right,fairness.vice,,,,,,,,,,,,,,0,0,0,3,0,46,46,46,,,,,,,,,,,,,,,,,,,,,1134.728466515604,,,,,,,,,,,,,,AMP_prac,left,0.883830058039166,6,,,right,2.0661875496734865,,,,,,,,,,,,,,,,,,,,,,,,,1018,2019_May_20_1657,mf_amp_cond1,3.0.7,60.048840897409036,
