words,mask,corr_ans,category,masks,symbols,conditionfile,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,LDT_pracs_1.thisRepN,LDT_pracs_1.thisTrialN,LDT_pracs_1.thisN,LDT_pracs_1.thisIndex,LDT_trials_1.thisRepN,LDT_trials_1.thisTrialN,LDT_trials_1.thisN,LDT_trials_1.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,text.started,text.stopped,begin_key.keys,begin_key.rt,begin_key.started,begin_key.stopped,instr_2.started,instr_2.stopped,instr_3.started,instr_3.stopped,instr_4.started,instr_4.stopped,instr_5.started,instr_5.stopped,instr_6.started,instr_6.stopped,position_reminder.started,position_reminder.stopped,instr_7.started,instr_7.stopped,key_resp_instr.keys,key_resp_instr.rt,key_resp_instr.started,key_resp_instr.stopped,exp_time,instr_LDT1.started,instr_LDT1.stopped,instr_LDT2.started,instr_LDT2.stopped,instr_LDT3.started,instr_LDT3.stopped,instr_LDT4.started,instr_LDT4.stopped,instr_LDT5.started,instr_LDT5.stopped,instr_LDT6.started,instr_LDT6.stopped,image_3.started,image_3.stopped,keyboard_reminder_LDT.started,keyboard_reminder_LDT.stopped,instr_LDT7.started,instr_LDT7.stopped,instr_LT8.started,instr_LT8.stopped,instr_LDT9_.started,instr_LDT9_.stopped,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,key_resp_LDT_instr.started,key_resp_LDT_instr.stopped,LDT_fix_cross.started,LDT_fix_cross.stopped,LDT_word_prac.started,LDT_word_prac.stopped,LDT_mask_prac.started,LDT_mask_prac.stopped,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_prac.started,resp_LDT_prac.stopped,task,keypress,RT,corr,key_reminder_3.started,key_reminder_3.stopped,instr_LDT9.started,instr_LDT9.stopped,instr_LDT10.started,instr_LDT10.stopped,image_6.started,image_6.stopped,instr_LDT11.started,instr_LDT11.stopped,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_ready.started,resp_LDT_ready.stopped,LDT_word_trial.started,LDT_word_trial.stopped,LDT_mask_trial.started,LDT_mask_trial.stopped,resp_LDT_trial.keys,resp_LDT_trial.rt,resp_LDT_trial.started,resp_LDT_trial.stopped,key_reminder.started,key_reminder.stopped,LDT_rating.response,LDT_rating.rt,LDT_rating.started,LDT_rating.stopped,LDT_feedback_inst.started,LDT_feedback_inst.stopped,instr_sym1.started,instr_sym1.stopped,instr_sym2.started,instr_sym2.stopped,instr_sym3.started,instr_sym3.stopped,instr_sym4.started,instr_sym4.stopped,instr_sym5.started,instr_sym5.stopped,logo_example.started,logo_example.stopped,instr_sym6.started,instr_sym6.stopped,logo_prac_layout_reminder.started,logo_prac_layout_reminder.stopped,instr_sym7.started,instr_sym7.stopped,instr_sym8.started,instr_sym8.stopped,resp_sym_rate.keys,resp_sym_rate.rt,resp_sym_rate.started,resp_sym_rate.stopped,img_logo_prac.started,img_logo_prac.stopped,mask_logo_prac.started,mask_logo_prac.stopped,key_reminder_logo_prac.started,key_reminder_logo_prac.stopped,sym_resp_1.keys,sym_resp_1.rt,sym_resp_1.started,sym_resp_1.stopped,instr_sym9.started,instr_sym9.stopped,instr_sym10.started,instr_sym10.stopped,sym_layout_reminder.started,sym_layout_reminder.stopped,instr_sym11.started,instr_sym11.stopped,sym_resp_2.keys,sym_resp_2.rt,sym_resp_2.started,sym_resp_2.stopped,img_logo_trial.started,img_logo_trial.stopped,mask_logo_trial.started,mask_logo_trial.stopped,key_reminder_logo_trial.started,key_reminder_logo_trial.stopped,sym_resp_trial.keys,sym_resp_trial.rt,sym_resp_trial.started,sym_resp_trial.stopped,symbol_index,instr_AMP1_1.started,instr_AMP1_1.stopped,instr_AMP1_2.started,instr_AMP1_2.stopped,instr_AMP1_3.started,instr_AMP1_3.stopped,instr_AMP1_4.started,instr_AMP1_4.stopped,instr_AMP1_5.started,instr_AMP1_5.stopped,instr_AMP1_6.started,instr_AMP1_6.stopped,image_4.started,image_4.stopped,instr_AMP1_7.started,instr_AMP1_7.stopped,instr_AMP1_8.started,instr_AMP1_8.stopped,instr_AMP1_9.started,instr_AMP1_9.stopped,instr_AMP1_10.started,instr_AMP1_10.stopped,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_ready1.started,resp_AMP_ready1.stopped,AMP_wordstim_2.started,AMP_wordstim_2.stopped,amp_prime_mask.started,amp_prime_mask.stopped,AMP_key_reminder_1.started,AMP_key_reminder_1.stopped,img_logo_AMP.started,img_logo_AMP.stopped,mask_AMP.started,mask_AMP.stopped,AMP_key_reminder.started,AMP_key_reminder.stopped,resp_AMP.keys,resp_AMP.rt,resp_AMP.started,resp_AMP.stopped,prime_dur,instr_AMP2_1.started,instr_AMP2_1.stopped,instr_AMP2_2.started,instr_AMP2_2.stopped,image_5.started,image_5.stopped,instr_AMP2_3.started,instr_AMP2_3.stopped,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_ready.started,resp_AMP_ready.stopped,instr_AMP3_1.started,instr_AMP3_1.stopped,img_logo_AMP_trials.started,img_logo_AMP_trials.stopped,mask_AMP_2.started,mask_AMP_2.stopped,AMP_key_reminder_2.started,AMP_key_reminder_2.stopped,resp_AMP_trials.keys,resp_AMP_trials.rt,resp_AMP_trials.started,resp_AMP_trials.stopped,rest_txt1.started,rest_txt1.stopped,rest_key_resp.keys,rest_key_resp.rt,rest_key_resp.started,rest_key_resp.stopped,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_nonword_rating.started,AMP_nonword_rating.stopped,AMP_word_rating.response,AMP_word_rating.rt,AMP_word_rating.started,AMP_word_rating.stopped,AMP_random_rating.response,AMP_random_rating.rt,AMP_random_rating.started,AMP_random_rating.stopped,AMP_feedback_instr.started,AMP_feedback_instr.stopped,instr_memtask1.started,instr_memtask1.stopped,instr_memtask2.started,instr_memtask2.stopped,instr_memtask3.started,instr_memtask3.stopped,instr_memtask4.started,instr_memtask4.stopped,layout_reminder_memtask.started,layout_reminder_memtask.stopped,instr_memtask5.started,instr_memtask5.stopped,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,key_resp_instr_memtask.started,key_resp_instr_memtask.stopped,memtask_word.started,memtask_word.stopped,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,resp_memtask.started,resp_memtask.stopped,memtask_layout_reminder.started,memtask_layout_reminder.stopped,instr_end.started,instr_end.stopped,participant ID,date,expName,psychopyVersion,frameRate,
treas,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,160,160,164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1615.9786091454444,,,,,,,,,,,,,,,,,,,,,,,,,,,1628.4717319100164,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1630.4055840214132,1630.4889360634843,1630.4889360634843,None,left,0.566292213392444,1630.4889360634843,None,1630.4055840214132,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
praised,&&&&&&&,left,loyalty.virtue,,,,0,0,0,0,,,,,0,161,161,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1618.3296165964566,,,,,,,,,,,,,,,,,,,,,,,,,,,1631.0723881707527,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1632.9062825532747,1632.9395500530954,1632.9395500530954,None,right,0.45138243882684037,1632.9395500530954,None,1632.9062825532747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
scandal,&&&&&&&,left,sanctity.vice,,,,0,0,0,0,,,,,0,162,162,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1620.7136051428388,,,,,,,,,,,,,,,,,,,,,,,,,,,1633.4229876637692,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1635.1068407372804,1635.123434878129,1635.123434878129,None,right,0.6513553057448007,1635.123434878129,None,1635.1068407372804,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
cifte,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,163,163,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1623.497586569225,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.8069608155056,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1637.5907331313356,1637.674084211234,1637.674084211234,None,right,0.9005390690290369,1637.674084211234,None,1637.5907331313356,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
noone,&&&&&,left,neutral,,,,0,0,0,0,,,,,0,164,164,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1625.4645762881264,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.5909768798156,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1640.0580336296116,1640.1080357463798,1640.1080357463798,None,right,0.4264703806838952,1640.1080357463798,None,1640.0580336296116,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
anyhow,&&&&&&,left,neutral,,,,0,0,0,0,,,,,0,165,165,98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1627.7985694529489,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.5581516551902,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1642.0251849922934,1642.0418564270367,1642.0418564270367,None,left,0.820608165289741,1642.0418564270367,None,1642.0251849922934,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
foald,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,166,166,194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1630.199564588198,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.8920469998266,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1644.209081042558,1644.2757693472086,1644.2757693472086,None,right,0.9944518352858722,1644.2757693472086,None,1644.209081042558,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
elsewhere,&&&&&&&&&,left,neutral,,,,0,0,0,0,,,,,0,167,167,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1632.4665586689953,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.2926537411404,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1647.0264675583458,1647.0931366197765,1647.0931366197765,None,right,0.44903379381867126,1647.0931366197765,None,1647.0264675583458,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
plonx,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,168,168,134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1634.1665568729513,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.5599050407181,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1648.6268601858756,1648.710217359534,1648.710217359534,None,left,0.519850748940371,1648.710217359534,None,1648.6268601858756,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
wherever,&&&&&&&&,left,neutral,,,,0,0,0,0,,,,,0,169,169,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.9175575246336,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.2603330117417,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1650.3106164014316,1650.3439551015617,1650.3439551015617,None,right,0.6380257911514491,1650.3439551015617,None,1650.3106164014316,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
coacs,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,170,170,174,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638.3845510922256,,,,,,,,,,,,,,,,,,,,,,,,,,,1651.0107736833743,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1652.077734280785,1652.1277380011743,1652.1277380011743,None,left,1.3180003771558404,1652.1277380011743,None,1652.077734280785,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
weudd,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,171,171,106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1640.7355434693163,,,,,,,,,,,,,,,,,,,,,,,,,,,1653.4780821996974,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1655.2452196430531,1655.2785301196272,1655.2785301196272,None,right,0.5191028259578161,1655.2785301196272,None,1655.2452196430531,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
charges,&&&&&&&,left,fairness.vice,,,,0,0,0,0,,,,,0,172,172,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1642.4185302735423,,,,,,,,,,,,,,,,,,,,,,,,,,,1655.8286579592968,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1657.0456576205906,1657.1456798145664,1657.1456798145664,None,right,0.34788105584448203,1657.1456798145664,None,1657.0456576205906,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
intelligence,&&&&&&&&&&&&,left,loyalty.virtue,,,,0,0,0,0,,,,,0,173,173,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1645.3365284698084,,,,,,,,,,,,,,,,,,,,,,,,,,,1657.5124205893371,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1659.4962767417892,1659.5129581188667,1659.5129581188667,None,left,0.8923712494433858,1659.5129581188667,None,1659.4962767417892,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
front,&&&&&,left,neutral,,,,0,0,0,0,,,,,0,174,174,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1647.3865142297582,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.4298321855604,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1661.7801879300969,1661.8468621230568,1661.8468621230568,None,right,0.6144184289150871,1661.8468621230568,None,1661.7801879300969,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
attacks,&&&&&&&,left,care.vice,,,,0,0,0,0,,,,,0,175,175,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1649.7045056267525,,,,,,,,,,,,,,,,,,,,,,,,,,,1662.480338476831,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1664.2308108999277,1664.330824755074,1664.330824755074,None,right,0.4422466811374761,1664.330824755074,None,1664.2308108999277,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
peighld,&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,176,176,193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1652.271497334179,,,,,,,,,,,,,,,,,,,,,,,,,,,1664.7975989490515,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1666.6648134297575,1666.7647788559552,1666.7647788559552,None,left,0.5681405325303786,1666.7647788559552,None,1666.6648134297575,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
jipte,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,177,177,186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1654.58849609748,,,,,,,,,,,,,,,,,,,,,,,,,,,1667.3649123403593,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1669.0153551928815,1669.1153780282475,1669.1153780282475,None,left,0.53750262997346,1669.1153780282475,None,1669.0153551928815,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
useful,&&&&&&,left,authority.virtue,,,,0,0,0,0,,,,,0,178,178,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1656.8894834712846,,,,,,,,,,,,,,,,,,,,,,,,,,,1669.6821792270057,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1671.415961292747,1671.4826428623055,1671.4826428623055,None,right,0.48207967495545745,1671.4826428623055,None,1671.415961292747,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
sweede,&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,179,179,144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1659.6734854238457,,,,,,,,,,,,,,,,,,,,,,,,,,,1671.9827461346867,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1673.5665122284554,1673.5831753244274,1673.5831753244274,None,left,1.1654394785291515,1673.5831753244274,None,1673.5665122284554,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
penalty,&&&&&&&,left,authority.vice,,,,0,0,0,0,,,,,0,180,180,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1661.723471825244,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.7667849702411,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1676.2838637215318,1676.3171992143616,1676.3171992143616,None,left,0.4712456959532574,1676.3171992143616,None,1676.2838637215318,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
squintce,&&&&&&&&,left,nonword,,,,0,0,0,0,,,,,0,181,181,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1663.7914792582742,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.817304090364,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1678.0843196594506,1678.1009837175952,1678.1009837175952,None,left,0.7512517767609097,1678.1009837175952,None,1678.0843196594506,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
twild,&&&&&,left,nonword,,,,0,0,0,0,,,,,0,182,182,124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1665.9914694441832,,,,,,,,,,,,,,,,,,,,,,,,,,,1678.8845170957502,None,,,,,,,,,LDT_prac,right,1.460321273363661,0,,,,,,,,,,,,,,,1680.3182210337254,1680.368219301803,1680.368219301803,None,left,0.6838822592399083,1680.368219301803,None,1680.3182210337254,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1041,2019_Sep_05_1646,mf_amp_cond1,3.1.5,59.98330145743584,
