words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,task,keypress,RT,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,corr,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,participant ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,138.5873603515647,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.750986796003417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179.45658338141584,right,3.41786011759541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,244.97422832344455,,,left,2.0507957390836964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.3006826027231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,264.36279775068033,,,,,,,right,0.7478250717867923,68,right,1.5007176260805863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
keyboard,&&&&&&&&,images/symbols/symbol_40.png,,,,,,,,,,,,,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,410.0355583323362,,,,,,,,,,,,left,1.9007822204512195,AMP_prac,left,1.9007822204512195,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
banana,&&&&&&,images/symbols/symbol_68.png,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,413.03623314139986,,,,,,,,,,,,right,2.767671642526693,AMP_prac,right,2.767671642526693,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
car,&&&,images/symbols/symbol_9.png,,,,,,,,,,,,,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,414.26991368281233,,,,,,,,,,,,right,1.0153047593594238,AMP_prac,right,1.0153047593594238,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
scarf,&&&&&,images/symbols/symbol_54.png,,,,,,,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,415.30350339441065,,,,,,,,,,,,right,0.8004704419836344,AMP_prac,right,0.8004704419836344,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1172400565883436,,,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
gryssed,&&&&&&&,images/symbols/symbol_11.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,438.05956889835943,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,right,1.3671291653190565,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
dighnd,&&&&&&,images/symbols/symbol_7.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,0,0,2,0,1,1,1,,,,,,,,,,,,,,,,,,,,,439.0098091066502,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,right,0.7318172794075508,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
died,&&&&,images/symbols/symbol_54.png,condition_files/AMP_rep3.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,2,0,2,2,2,,,,,,,,,,,,,,,,,,,,,439.9433965410899,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.7004338470615039,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
attacks,&&&&&&&,images/symbols/symbol_76.png,condition_files/AMP_rep3.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,2,0,3,3,3,,,,,,,,,,,,,,,,,,,,,441.1603941603353,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.999159375212912,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
drug,&&&&,images/symbols/symbol_24.png,condition_files/AMP_rep3.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,2,0,4,4,4,,,,,,,,,,,,,,,,,,,,,442.36071719630854,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.9671720144106075,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
riot,&&&&,images/symbols/symbol_14.png,condition_files/AMP_rep3.csv,right,authority.vice,,,,,,,,,,,,,,0,0,0,2,0,5,5,5,,,,,,,,,,,,,,,,,,,,,443.3443136271344,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.76516420086773,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
troops,&&&&&&,images/symbols/symbol_8.png,condition_files/AMP_rep3.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,2,0,6,6,6,,,,,,,,,,,,,,,,,,,,,444.31123739904797,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.7492965660749178,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
pseighs,&&&&&&&,images/symbols/symbol_56.png,condition_files/AMP_rep3.csv,None,nonword,,,,,,,,,,,,,,0,0,0,2,0,7,7,7,,,,,,,,,,,,,,,,,,,,,445.14479176656096,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,right,0.6003943655996409,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
friends,&&&&&&&,images/symbols/symbol_32.png,condition_files/AMP_rep3.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,2,0,8,8,8,,,,,,,,,,,,,,,,,,,,,445.9116692896787,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.5485520951624494,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
killed,&&&&&&,images/symbols/symbol_29.png,condition_files/AMP_rep3.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,2,0,9,9,9,,,,,,,,,,,,,,,,,,,,,446.92861424559305,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.7991028631586232,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
improve,&&&&&&&,images/symbols/symbol_10.png,condition_files/AMP_rep3.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,2,0,10,10,10,,,,,,,,,,,,,,,,,,,,,447.72883580362395,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.5825209057729808,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
conspiracy,&&&&&&&&&&,images/symbols/symbol_71.png,condition_files/AMP_rep3.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,2,0,11,11,11,,,,,,,,,,,,,,,,,,,,,448.6790849922654,,,,,,,,,,,,,,AMP_prac,right,0.8004704419836344,1,,,left,0.7170981670788024,,,,,,,,,,,,,,,,,,,,,,,,,1020,2019_May_23_1656,mf_amp_cond1,3.0.7,59.994477594622516,
