words,mask,masks,symbols,conditionfile,corr_ans,category,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,LDT_pracs_1.thisRepN,LDT_pracs_1.thisTrialN,LDT_pracs_1.thisN,LDT_pracs_1.thisIndex,LDT_trials_1.thisRepN,LDT_trials_1.thisTrialN,LDT_trials_1.thisN,LDT_trials_1.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,task,keypress,RT,corr,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,participant ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,648.0600066452753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0.03358255384955555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
bisebell,&&&&&&&,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,748.7777005556272,right,2.7342494582990184,right,2.6342221329687163,LDT_prac,right,2.6342221329687163,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
keyboard,&&&&&&&,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.4451649589464,,,right,2.08409461483825,LDT_prac,right,2.08409461483825,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,772.3168421430746,,,,,LDT_prac,right,2.08409461483825,0,right,1.5672959614312276,right,1.0004704957827926,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,14.939,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.1838980778120458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.4882995059015,,,,,,,,,,,,,,,,,left,6.268449076684192,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.8842702409019694,,,,,,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.6777768227039,,,,,,,,,,,,,,,,,,,,,right,0.9485642664367333,54,right,1.317328674835153,,,,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
banana,,&&&&&&,images/symbols/symbol_68.png,,,,,,,,,,,,,,,,,,,,0,0,0,1,,,,,,,,,,,,,,,,,,,,,1066.1893317101058,,,,,AMP_prac,left,1.1004987832857296,,,,,,,,,,,,,,,,,,,left,1.1004987832857296,1,,,,,,,,,,,,,,,,,,1009,2019_May_08_1649,mf_amp_cond1,3.0.7,59.98472478399624,
