words,masks,symbols,conditionfile,corr_ans,category,mask,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,LDT_pracs.thisRepN,LDT_pracs.thisTrialN,LDT_pracs.thisN,LDT_pracs.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,task,keypress,RT,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,corr,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,participant ID,date,expName,psychopyVersion,frameRate,
encourage,&&&&&&&&&,images/symbols/symbol_35.png,condition_files/AMP_rep2.csv,left,authority.virtue,,,,,,,,,,,,,,0,0,0,1,0,21,21,21,,,,,,,,,,,,,,,,,,,,,890.8510359949432,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,right,1.6327627478167415,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
thinx,&&&&&,images/symbols/symbol_78.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,0,0,1,0,22,22,22,,,,,,,,,,,,,,,,,,,,,891.8012789096683,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,left,0.7323429873213172,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
commitment,&&&&&&&&&&,images/symbols/symbol_40.png,condition_files/AMP_rep2.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,1,0,23,23,23,,,,,,,,,,,,,,,,,,,,,892.90156088816,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,left,0.8825995004735887,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
failure,&&&&&&&,images/symbols/symbol_76.png,condition_files/AMP_rep2.csv,right,loyalty.vice,,,,,,,,,,,,,,0,0,0,1,0,24,24,24,,,,,,,,,,,,,,,,,,,,,893.9351507131942,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,right,0.8163932408206165,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
pleasant,&&&&&&&,images/symbols/symbol_43.png,condition_files/AMP_rep2.csv,right,control,,,,,,,,,,,,,,0,0,0,1,0,25,25,25,,,,,,,,,,,,,,,,,,,,,895.018780500628,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,right,0.8504423392005265,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
hope,&&&&,images/symbols/symbol_80.png,condition_files/AMP_rep2.csv,left,loyalty.virtue,,,,,,,,,,,,,,0,0,0,1,0,26,26,26,,,,,,,,,,,,,,,,,,,,,896.119069213979,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,left,0.8821947500109673,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
promises,&&&&&&&&,images/symbols/symbol_81.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,1,0,27,27,27,,,,,,,,,,,,,,,,,,,,,897.1026280573569,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,left,0.7661223588511348,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
faith,&&&&&,images/symbols/symbol_51.png,condition_files/AMP_rep2.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,1,0,28,28,28,,,,,,,,,,,,,,,,,,,,,898.1862504682504,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,left,0.8504554890096188,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
harassment,&&&&&&&&&&,images/symbols/symbol_17.png,condition_files/AMP_rep2.csv,right,sanctity.vice,,,,,,,,,,,,,,0,0,0,1,0,29,29,29,,,,,,,,,,,,,,,,,,,,,900.2867729878053,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,left,1.8821123242378235,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
fair,&&&&,images/symbols/symbol_16.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,1,0,30,30,30,,,,,,,,,,,,,,,,,,,,,901.1536487862468,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,right,0.6497680540196598,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
benefit,&&&&&&&,images/symbols/symbol_62.png,condition_files/AMP_rep2.csv,left,fairness.virtue,,,,,,,,,,,,,,0,0,0,1,0,31,31,31,,,,,,,,,,,,,,,,,,,,,902.2205866128206,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,right,0.8337760362774134,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
violence,&&&&&&&&,images/symbols/symbol_57.png,condition_files/AMP_rep2.csv,right,care.vice,,,,,,,,,,,,,,0,0,0,1,0,32,32,32,,,,,,,,,,,,,,,,,,,,,903.5875987177715,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,left,1.148984530940652,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
care,&&&&,images/symbols/symbol_27.png,condition_files/AMP_rep2.csv,left,care.virtue,,,,,,,,,,,,,,0,0,0,1,0,33,33,33,,,,,,,,,,,,,,,,,,,,,905.1213200390339,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,right,1.316152699291706,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
respect,&&&&&&&,images/symbols/symbol_48.png,condition_files/AMP_rep2.csv,left,sanctity.virtue,,,,,,,,,,,,,,0,0,0,1,0,34,34,34,,,,,,,,,,,,,,,,,,,,,906.0548940845765,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,right,0.7160009341314435,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
yeussed,&&&&&&&,images/symbols/symbol_50.png,condition_files/AMP_rep2.csv,None,nonword,,,,,,,,,,,,,,0,0,0,1,0,35,35,35,,,,,,,,,,,,,,,,,,,,,907.0383496559225,,,,,,,,,,,,,,AMP_prac,left,0.8821415100246668,3,,,right,0.765849425457418,,,,,,,,,,,,,,,,,,,,,,,,,1030,2019_Jun_06_1657,mf_amp_cond1,3.0.7,59.99622860416223,
