words,mask,masks,symbols,conditionfile,corr_ans,category,LDT_trials_cond2.thisRepN,LDT_trials_cond2.thisTrialN,LDT_trials_cond2.thisN,LDT_trials_cond2.thisIndex,LDT_pracs_1.thisRepN,LDT_pracs_1.thisTrialN,LDT_pracs_1.thisN,LDT_pracs_1.thisIndex,LDT_trials_1.thisRepN,LDT_trials_1.thisTrialN,LDT_trials_1.thisN,LDT_trials_1.thisIndex,logo_trials.thisRepN,logo_trials.thisTrialN,logo_trials.thisN,logo_trials.thisIndex,AMP_pracs.thisRepN,AMP_pracs.thisTrialN,AMP_pracs.thisN,AMP_pracs.thisIndex,trials_loop.thisRepN,trials_loop.thisTrialN,trials_loop.thisN,trials_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,memtask_trials.thisRepN,memtask_trials.thisTrialN,memtask_trials.thisN,memtask_trials.thisIndex,LDT_cond1.thisRepN,LDT_cond1.thisTrialN,LDT_cond1.thisN,LDT_cond1.thisIndex,begin_key.keys,begin_key.rt,key_resp_instr.keys,key_resp_instr.rt,exp_time,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,task,keypress,RT,corr,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT_trial.keys,resp_LDT_trial.rt,LDT_rating.response,LDT_rating.rt,resp_sym_rate.keys,resp_sym_rate.rt,sym_resp_1.keys,sym_resp_1.rt,sym_resp_2.keys,sym_resp_2.rt,sym_resp_trial.keys,sym_resp_trial.rt,symbol_index,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP.keys,resp_AMP.rt,prime_dur,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP_trials.keys,resp_AMP_trials.rt,rest_key_resp.keys,rest_key_resp.rt,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_instr_memtask.keys,key_resp_instr_memtask.rt,resp_memtask.keys,resp_memtask.corr,resp_memtask.rt,participant ID,date,expName,psychopyVersion,frameRate,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,263.44350612023845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.0172291749622673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
bisebell,&&&&&&&,,,,,,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364.0747232628055,right,1.4506988949142396,right,2.717708768090233,LDT_prac,right,2.717708768090233,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
keyboard,&&&&&&&,,,,,,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,367.2588821593672,,,left,1.2839539155829698,LDT_prac,left,1.2839539155829698,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
,,,,,,,0,0,0,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,388.5152103162836,,,,,LDT_prac,left,1.2839539155829698,0,right,2.6510362424887717,left,0.9839155238587409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,8.488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.20089157554321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.23889499530196,,,,,,,,,,,,,,,,,left,1.5007429798133671,,,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1.233958261553198,,,,,,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.0109860925004,,,,,,,,,,,,,,,,,,,,,left,0.7813638304360211,78,right,1.6840846468694508,,,,,,,,,,,,,,,,,,,,,1017,2019_May_17_1257,mf_amp_cond1,3.0.7,59.991091331924856,
