words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
help,pumber,&&&&&&,left,care.virtue,,,,,,,0,267,267,267,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337196902604774,,,left,1,0.6337196902604774,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
illegal,reprisols,&&&&&&&&&,right,fairness.vice,,,,,,,0,268,268,268,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9004903575405478,,,left,0,0.9004903575405478,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
celebrated,antral,&&&&&&,left,authority.virtue,,,,,,,0,269,269,269,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1505502531072125,,,left,1,1.1505502531072125,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
free,gowlands,&&&&&&&&,left,fairness.virtue,,,,,,,0,270,270,270,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504352728370577,,,left,1,0.6504352728370577,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
care,crinking,&&&&&&&&,left,care.virtue,,,,,,,0,271,271,271,,,,,,,,,,,,,,,,,,,,,AMP,left,0.48369767237454653,,,left,1,0.48369767237454653,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
papert,fegard,&&&&&&,None,nonword,,,,,,,0,272,272,272,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337835467187688,,,left,0,0.7337835467187688,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
victim,discovars,&&&&&&&&&,right,care.vice,,,,,,,0,273,273,273,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838732376461849,,,left,0,0.8838732376461849,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
victims,stindig,&&&&&&&,right,care.vice,,,,,,,0,274,274,274,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837734598433599,,,left,0,0.7837734598433599,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
useful,gillipede,&&&&&&&&&,left,authority.virtue,,,,,,,0,275,275,275,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4837098600110039,,,right,0,0.4837098600110039,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
promote,taxpayung,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,276,276,276,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4337334173033014,,,left,1,0.4337334173033014,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
injured,idexpressible,&&&&&&&&&&&&&,right,care.vice,,,,,,,0,277,277,277,,,,,,,,,,,,,,,,,,,,,AMP,left,0.48371499159839004,,,left,0,0.48371499159839004,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
precificity,frocessing,&&&&&&&&&&,None,nonword,,,,,,,0,278,278,278,,,,,,,,,,,,,,,,,,,,,AMP,right,1.8340645345160738,,,right,0,1.8340645345160738,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
fighters,hasks,&&&&&,right,authority.vice,,,,,,,0,279,279,279,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7503528784727678,,,left,0,0.7503528784727678,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
civilians,fostet,&&&&&&,right,care.vice,,,,,,,0,280,280,280,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004544042050838,,,left,0,0.8004544042050838,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
slavery,mightingale,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,281,281,281,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6671235939720646,,,right,1,0.6671235939720646,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
terrorist,pulge,&&&&&,right,loyalty.vice,,,,,,,0,282,282,282,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2672296258388087,,,left,0,1.2672296258388087,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
benefit,sowntrodden,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,283,283,283,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171196328476071,,,left,1,0.8171196328476071,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
opportunity,sidearbs,&&&&&&&&,left,fairness.virtue,,,,,,,0,284,284,284,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6671328949742019,,,left,1,0.6671328949742019,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
Phintoism,drumbled,&&&&&&&&,None,nonword,,,,,,,0,285,285,285,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8338105196598917,,,left,0,0.8338105196598917,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
penalty,perified,&&&&&&&&,right,authority.vice,,,,,,,0,286,286,286,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0170270074158907,,,right,1,1.0170270074158907,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
fraud,nuckheap,&&&&&&&&,right,fairness.vice,,,,,,,0,287,287,287,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670446312520653,,,left,0,0.4670446312520653,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
energy,noped,&&&&&,left,sanctity.virtue,,,,,,,0,288,288,288,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337645918829367,,,left,1,0.6337645918829367,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
embrace,ejanulated,&&&&&&&&&&,left,authority.virtue,,,,,,,0,289,289,289,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6004514534724876,,,left,1,0.6004514534724876,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
tracious,carvels,&&&&&&&,None,nonword,,,,,,,0,290,290,290,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7670902705285698,,,left,0,0.7670902705285698,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
attacks,shoirmaster,&&&&&&&&&&&,right,care.vice,,,,,,,0,291,291,291,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1172515474027023,,,left,0,1.1172515474027023,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
ban,gondensed,&&&&&&&&&,right,loyalty.vice,,,,,,,0,292,292,292,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9338291538879275,,,left,0,0.9338291538879275,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
ability,proached,&&&&&&&&,left,authority.virtue,,,,,,,0,293,293,293,,,,,,,,,,,,,,,,,,,,,AMP,left,1.400683594867587,,,left,1,1.400683594867587,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
respect,emports,&&&&&&&,left,sanctity.virtue,,,,,,,0,294,294,294,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170968293212354,,,right,0,0.7170968293212354,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
protesters,refuejing,&&&&&&&&&,right,authority.vice,,,,,,,0,295,295,295,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504012759542093,,,left,0,0.6504012759542093,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
war,chared,&&&&&&,right,sanctity.vice,,,,,,,0,296,296,296,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4839850426651537,,,left,0,1.4839850426651537,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
Oregoniuns,letish,&&&&&&,None,nonword,,,,,,,0,297,297,297,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3836844905745238,,,left,0,0.3836844905745238,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
nomaric,glacenta,&&&&&&&&,None,nonword,,,,,,,0,298,298,298,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1671821263153106,,,right,0,1.1671821263153106,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
promises,counpy's,&&&&&&&&,left,fairness.virtue,,,,,,,0,299,299,299,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670472291531041,,,left,1,0.5670472291531041,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
rebels,thadowed,&&&&&&&&,right,authority.vice,,,,,,,0,300,300,300,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171578313689679,,,left,0,0.9171578313689679,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
fair,openet,&&&&&&,left,fairness.virtue,,,,,,,0,301,301,301,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337225446710363,,,right,0,0.5337225446710363,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
credit,baklara,&&&&&&&,left,fairness.virtue,,,,,,,0,302,302,302,,,,,,,,,,,,,,,,,,,,,AMP,left,1.417262548347935,,,left,1,1.417262548347935,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
racist,hescribe,&&&&&&&&,right,sanctity.vice,,,,,,,0,303,303,303,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2005658242851496,,,left,0,1.2005658242851496,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
party,reelectiob,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,304,304,304,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0838652836391702,,,left,1,1.0838652836391702,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
encourage,erdest,&&&&&&,left,authority.virtue,,,,,,,0,305,305,305,,,,,,,,,,,,,,,,,,,,,AMP,left,0.900485867401585,,,left,1,0.900485867401585,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
riot,festate,&&&&&&&,right,authority.vice,,,,,,,0,306,306,306,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6004120042780414,,,left,0,0.6004120042780414,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
clean,rivernoat,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,307,307,307,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170820119092241,,,left,1,0.5170820119092241,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
safe,disregord,&&&&&&&&&,left,care.virtue,,,,,,,0,308,308,308,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170974387787282,,,left,1,0.6170974387787282,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
torture,ammessment,&&&&&&&&&&,right,care.vice,,,,,,,0,309,309,309,,,,,,,,,,,,,,,,,,,,,AMP,right,1.183861466939561,,,right,1,1.183861466939561,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
prison,nackers,&&&&&&&,right,fairness.vice,,,,,,,0,310,310,310,,,,,,,,,,,,,,,,,,,,,AMP,left,0.35035467450506985,,,left,0,0.35035467450506985,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
hope,menizen,&&&&&&&,left,loyalty.virtue,,,,,,,0,311,311,311,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170817231759429,,,left,1,0.6170817231759429,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
friends,prones,&&&&&&,left,loyalty.virtue,,,,,,,0,312,312,312,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0506403448525816,,,left,1,2.0506403448525816,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
died,smapper,&&&&&&&,right,care.vice,,,,,,,0,313,313,313,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0172098209150136,,,right,1,1.0172098209150136,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
pleasant,rorroborated,&&&&&&&&&&&&,None,control,,,,,,,0,314,314,314,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1172268515219912,,,left,0,1.1172268515219912,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
blamed,lorthwhile,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,315,315,315,,,,,,,,,,,,,,,,,,,,,AMP,left,0.600413287174888,,,left,0,0.600413287174888,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
unpleasant,pullness,&&&&&&&&,None,control,,,,,,,0,316,316,316,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004453918198124,,,right,0,0.7004453918198124,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
dignity,greaks,&&&&&&,left,sanctity.virtue,,,,,,,0,317,317,317,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38368577347137034,,,left,1,0.38368577347137034,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
intelligence,gusinesslike,&&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,318,318,318,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4839834389276803,,,right,0,1.4839834389276803,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
actively,nonobservalt,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,319,319,319,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337671576766297,,,left,1,0.6337671576766297,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
groups,grovelire,&&&&&&&&&,right,loyalty.vice,,,,,,,0,320,320,320,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4339704335434362,,,left,0,1.4339704335434362,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
corruption,unreflectuve,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,321,321,321,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8338227072963491,,,left,0,0.8338227072963491,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
arrests,reviked,&&&&&&&,right,authority.vice,,,,,,,0,322,322,322,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1672437055967748,,,right,1,1.1672437055967748,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
sexual,hatigue,&&&&&&&,right,sanctity.vice,,,,,,,0,323,323,323,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43370134476572275,,,left,0,0.43370134476572275,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
improve,ronviolence,&&&&&&&&&&&,left,care.virtue,,,,,,,0,324,324,324,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337491968879476,,,right,0,0.6337491968879476,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
betrayal,lursuer,&&&&&&&,right,loyalty.vice,,,,,,,0,325,325,325,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5339560330612585,,,left,0,1.5339560330612585,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
agreement,quarterbocks,&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,326,326,326,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337787037482485,,,left,1,0.6337787037482485,1,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
charges,squets,&&&&&&,right,fairness.vice,,,,,,,0,327,327,327,,,,,,,,,,,,,,,,,,,,,AMP,left,0.45037138427142054,,,left,0,0.45037138427142054,0,,,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,14.372,,,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,13.022,,,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,8.438,,,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.1008409748319536,,,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
keyboard,,&&&&&&&,,,,,,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,LDT_prac,left,2.38421849894803,,,,,,0,,,,,,,,,left,2.38421849894803,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
bisebell,,&&&&&&&,,,,,,,,,,,,,0,1,1,1,,,,,,,,,,,,,,,,,LDT_prac,right,1.9340892625041306,,,,,,0,,,,,,,,,right,1.9340892625041306,,,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,2.9843312660232186,,,,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
yane,,&&&&,right,nonword,,,,,,,,,,,,,,,0,0,0,32,,,,,,,,,,,,,LDT,left,1.5506437125150114,,,,,,0,,,,,,,,,,,,,left,0,1.5506437125150114,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
vicissifude,,&&&&&&&&&&&,right,nonword,,,,,,,,,,,,,,,0,1,1,59,,,,,,,,,,,,,LDT,left,1.400627788505517,,,,,,0,,,,,,,,,,,,,left,0,1.400627788505517,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
troops,,&&&&&&,left,loyalty.vice,,,,,,,,,,,,,,,0,2,2,172,,,,,,,,,,,,,LDT,right,1.350619914708659,,,,,,0,,,,,,,,,,,,,right,0,1.350619914708659,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
fonderland,,&&&&&&&&&&,right,nonword,,,,,,,,,,,,,,,0,3,3,190,,,,,,,,,,,,,LDT,left,1.7507149777375162,,,,,,0,,,,,,,,,,,,,left,0,1.7507149777375162,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
fontacts,,&&&&&&&&,right,nonword,,,,,,,,,,,,,,,0,4,4,14,,,,,,,,,,,,,LDT,left,2.000832283287309,,,,,,0,,,,,,,,,,,,,left,0,2.000832283287309,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
wherever,,&&&&&&&&,left,neutral,,,,,,,,,,,,,,,0,5,5,45,,,,,,,,,,,,,LDT,right,1.0171960297739133,,,,,,0,,,,,,,,,,,,,right,0,1.0171960297739133,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
mecan,,&&&&&,right,nonword,,,,,,,,,,,,,,,0,6,6,16,,,,,,,,,,,,,LDT,left,2.1841045771725476,,,,,,0,,,,,,,,,,,,,left,0,2.1841045771725476,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
either,,&&&&&&,left,neutral,,,,,,,,,,,,,,,0,7,7,142,,,,,,,,,,,,,LDT,left,1.1338850243482739,,,,,,1,,,,,,,,,,,,,left,1,1.1338850243482739,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
gikely,,&&&&&&,right,nonword,,,,,,,,,,,,,,,0,8,8,2,,,,,,,,,,,,,LDT,right,1.484000758267939,,,,,,1,,,,,,,,,,,,,right,1,1.484000758267939,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
fifty,,&&&&&,left,neutral,,,,,,,,,,,,,,,0,9,9,164,,,,,,,,,,,,,LDT,left,1.8840839545009658,,,,,,1,,,,,,,,,,,,,left,1,1.8840839545009658,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
hereby,,&&&&&&,left,neutral,,,,,,,,,,,,,,,0,10,10,63,,,,,,,,,,,,,LDT,left,1.3839580696076155,,,,,,1,,,,,,,,,,,,,left,1,1.3839580696076155,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
wump,,&&&&,right,nonword,,,,,,,,,,,,,,,0,11,11,51,,,,,,,,,,,,,LDT,left,1.3006085128290579,,,,,,0,,,,,,,,,,,,,left,0,1.3006085128290579,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
egpeditious,,&&&&&&&&&&&,right,nonword,,,,,,,,,,,,,,,0,12,12,103,,,,,,,,,,,,,LDT,right,0.8838296189205721,,,,,,1,,,,,,,,,,,,,right,1,0.8838296189205721,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
sgrawl,,&&&&&&,right,nonword,,,,,,,,,,,,,,,0,13,13,134,,,,,,,,,,,,,LDT,left,2.2508613890968263,,,,,,0,,,,,,,,,,,,,left,0,2.2508613890968263,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
lenon,,&&&&&,right,nonword,,,,,,,,,,,,,,,0,14,14,28,,,,,,,,,,,,,LDT,right,0.6670915213180706,,,,,,1,,,,,,,,,,,,,right,1,0.6670915213180706,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
shot,,&&&&,left,care.vice,,,,,,,,,,,,,,,0,15,15,52,,,,,,,,,,,,,LDT,left,2.267552275909111,,,,,,1,,,,,,,,,,,,,left,1,2.267552275909111,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
itself,,&&&&&&,left,neutral,,,,,,,,,,,,,,,0,16,16,21,,,,,,,,,,,,,LDT,right,0.8338153306394815,,,,,,0,,,,,,,,,,,,,right,0,0.8338153306394815,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
dramens,,&&&&&&&,right,nonword,,,,,,,,,,,,,,,0,17,17,144,,,,,,,,,,,,,LDT,left,1.567335561499931,,,,,,0,,,,,,,,,,,,,left,0,1.567335561499931,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
forced,,&&&&&&,left,fairness.vice,,,,,,,,,,,,,,,0,18,18,84,,,,,,,,,,,,,LDT,right,0.7171102998545393,,,,,,0,,,,,,,,,,,,,right,0,0.7171102998545393,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
praise,,&&&&&&,left,authority.virtue,,,,,,,,,,,,,,,0,19,19,89,,,,,,,,,,,,,LDT,right,0.950502400752157,,,,,,0,,,,,,,,,,,,,right,0,0.950502400752157,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
amoungst,,&&&&&&&&,left,neutral,,,,,,,,,,,,,,,0,20,20,125,,,,,,,,,,,,,LDT,left,1.567337485961616,,,,,,1,,,,,,,,,,,,,left,1,1.567337485961616,,,,,,,1005,2019_Mar_06_0950,mf_amp_cond1,3.0.4,59.98382055749952,
