words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
saned,wump,&&&&,None,nonword,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4169943126034923,,,left,0,0.4169943126034923,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
care,fornicalion,&&&&&&&&&&&,left,care.virtue,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,right,0.25028857111465186,,,right,0,0.25028857111465186,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
pleasant,chared,&&&&&&,None,control,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,right,0.30031953696743585,,,right,0,0.30031953696743585,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
violence,tenuflect,&&&&&&&&&,right,care.vice,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,left,0.18360178437433206,,,left,0,0.18360178437433206,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
drug,greaks,&&&&&&,right,sanctity.vice,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3836724077409599,,,left,0,0.3836724077409599,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
galamitous,pafer,&&&&&,None,nonword,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3005517408892047,,,left,0,1.3005517408892047,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
clean,divility,&&&&&&&&,left,sanctity.virtue,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,right,0.20026754765422083,,,right,0,0.20026754765422083,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
credit,neutralust,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6170251662260853,,,right,0,0.6170251662260853,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
energy,juck,&&&&,left,sanctity.virtue,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6837244611815549,,,right,0,0.6837244611815549,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
ban,quarterbocks,&&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003497491416056,,,left,0,0.5003497491416056,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
critics,Oregoniuns,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670307628752198,,,left,0,0.5670307628752198,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
men,halaise,&&&&&&&,right,loyalty.vice,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504263219307177,,,right,1,0.7504263219307177,1,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
trust,precificity,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503347873920575,,,right,0,0.3503347873920575,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
sexual,synchronazers,&&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7003674530715216,,,right,1,0.7003674530715216,1,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
improve,gowlands,&&&&&&&&,left,care.virtue,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,right,0.18361717913649045,,,right,0,0.18361717913649045,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
illegal,stindig,&&&&&&&,right,fairness.vice,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7669493631983642,,,left,0,0.7669493631983642,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
strong,chonograph,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3003275550727267,,,right,0,0.3003275550727267,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
commitment,bycled,&&&&&&,left,sanctity.virtue,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3669800243806094,,,right,0,0.3669800243806094,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
fraud,cromiscuity,&&&&&&&&&&&,right,fairness.vice,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.500373161979951,,,left,0,0.500373161979951,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
ensure,supervuned,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0005003289261367,,,right,0,1.0005003289261367,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
honored,nomparisons,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5336835207999684,,,right,0,0.5336835207999684,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
injured,perified,&&&&&&&&,right,care.vice,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8837812934070826,,,left,0,0.8837812934070826,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
fonderland,imebreaker,&&&&&&&&&&,None,nonword,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,1.300558476097649,,,left,0,1.300558476097649,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
help,pullness,&&&&&&&&,left,care.virtue,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,right,0.35030528079369105,,,right,0,0.35030528079369105,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
counpy's,uller,&&&&&,None,nonword,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504683687933721,,,left,0,0.8504683687933721,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
encourage,letish,&&&&&&,left,authority.virtue,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,right,0.36699349476839416,,,right,0,0.36699349476839416,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
honstables,chressing,&&&&&&&&&,None,nonword,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003538864781149,,,right,0,0.4003538864781149,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
photocalkodes,aubos,&&&&&,None,nonword,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8170803948596586,,,right,0,0.8170803948596586,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
interests,rorroborated,&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3670008713961579,,,right,0,0.3670008713961579,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
great,brotesque,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,right,0.30030863237334415,,,right,0,0.30030863237334415,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
refused,bruthfulness,&&&&&&&&&&&&,right,authority.vice,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5668867579079233,,,right,1,0.5668867579079233,1,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
groups,vicissifude,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003323979850393,,,right,1,0.4003323979850393,1,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
scandal,feleological,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4169943126325961,,,left,0,0.4169943126325961,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
death,framatic,&&&&&&&&,right,care.vice,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38366503108409233,,,left,0,0.38366503108409233,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
perfect,ning,&&&&,left,sanctity.virtue,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,right,0.45020941650727764,,,right,0,0.45020941650727764,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
opportunity,baladroit,&&&&&&&&&,left,fairness.virtue,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4336818851297721,,,right,0,0.4336818851297721,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
values,fostet,&&&&&&,left,sanctity.virtue,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,right,0.31697022626758553,,,right,0,0.31697022626758553,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
suicide,suggists,&&&&&&&&,right,care.vice,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4003570937202312,,,left,0,0.4003570937202312,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
fighters,faspberry,&&&&&&&&&,right,authority.vice,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7003979218425229,,,left,0,0.7003979218425229,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
serial,unreflectuve,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003584086953197,,,left,0,0.5003584086953197,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
celebrated,reviked,&&&&&&&,left,authority.virtue,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,right,0.36698483521468006,,,right,0,0.36698483521468006,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
unpleasant,abointment,&&&&&&&&&&,None,control,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7170851736154873,,,left,0,0.7170851736154873,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
party,metibolic,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3669829108985141,,,right,0,0.3669829108985141,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
benefit,emassion,&&&&&&&&,left,fairness.virtue,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3503280521836132,,,right,0,0.3503280521836132,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
increase,touls,&&&&&,left,care.virtue,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837559241743293,,,right,0,0.7837559241743293,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
conspiracy,egpeditious,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337056507414673,,,left,0,0.5337056507414673,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
rebels,simplustic,&&&&&&&&&&,right,authority.vice,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,0.483672439790098,,,left,0,0.483672439790098,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
racist,laming,&&&&&&,right,sanctity.vice,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6503881237294991,,,left,0,0.6503881237294991,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
health,lursuer,&&&&&&&,left,care.virtue,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2836390204029158,,,right,0,0.2836390204029158,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
penalty,edancipation,&&&&&&&&&&&&,right,authority.vice,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6003722318564542,,,right,1,0.6003722318564542,1,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
tabin,gazily,&&&&&&,None,nonword,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170309071836527,,,right,0,0.5170309071836527,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
hate,squets,&&&&&&,right,fairness.vice,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3503229206253309,,,left,0,0.3503229206253309,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
terrorist,seachwear,&&&&&&&&&,right,loyalty.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,0.48367660920484923,,,left,0,0.48367660920484923,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
gun,ittutable,&&&&&&&&&,right,authority.vice,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,0.30033813894260675,,,left,0,0.30033813894260675,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
failure,gondensed,&&&&&&&&&,right,loyalty.vice,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671341320732608,,,left,0,0.8671341320732608,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
ebbitter,Phintoism,&&&&&&&&&,None,nonword,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8504449559550267,,,right,0,0.8504449559550267,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
good,ronviolence,&&&&&&&&&&&,left,care.virtue,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837016577133909,,,right,0,0.5837016577133909,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
promises,proached,&&&&&&&&,left,fairness.virtue,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2502853638725355,,,right,0,0.2502853638725355,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
lies,menizen,&&&&&&&,right,fairness.vice,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38365765442722477,,,left,0,0.38365765442722477,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
corruption,frojecting,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504025562899187,,,left,0,0.6504025562899187,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
voter,tislay,&&&&&&,right,fairness.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40033015291555785,,,left,0,0.40033015291555785,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
prosecution,gillipede,&&&&&&&&&,right,authority.vice,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670288064517081,,,left,0,0.4670288064517081,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
embrace,Lacedonia,&&&&&&&&&,left,authority.virtue,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337207568285521,,,left,1,0.6337207568285521,1,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
growth,rivernoat,&&&&&&&&&,left,care.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3336978892039042,,,right,0,0.3336978892039042,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
win,troubla,&&&&&&&,left,fairness.virtue,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003400953661185,,,right,0,0.4003400953661185,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
peaceful,atson,&&&&&,left,authority.virtue,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,right,0.43364275683416054,,,right,0,0.43364275683416054,0,,,,,,,,,,,,,,,,,,,,,,1053,2019_Mar_13_1241,mf_amp_cond1,3.0.4,59.9906683944439,
