words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
hand,ilportation,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0172446196665987,,,left,1,2.0172446196665987,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
promised,scalbel,&&&&&&&,left,loyalty.virtue,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671104613458738,,,left,1,0.8671104613458738,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
ensure,carvels,&&&&&&&,left,fairness.virtue,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6003907044650987,,,right,0,0.6003907044650987,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
crime,counpy's,&&&&&&&&,right,fairness.vice,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838008721359074,,,left,0,0.8838008721359074,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
victims,esquisiteness,&&&&&&&&&&&&&,right,care.vice,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671184794511646,,,left,0,0.8671184794511646,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
health,tabin,&&&&&,left,care.virtue,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,left,0.600349651882425,,,left,1,0.600349651882425,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
corruption,ronviolence,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170374328736216,,,left,0,0.5170374328736216,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
strofe,supervuned,&&&&&&&&&&,None,nonword,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337237383704633,,,left,0,0.6337237383704633,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
officers,shoirmaster,&&&&&&&&&&&,right,authority.vice,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7006832676706836,,,left,0,1.7006832676706836,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
betrayal,leact,&&&&&,right,loyalty.vice,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,1.683856870396994,,,left,0,1.683856870396994,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
charges,fostet,&&&&&&,right,fairness.vice,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5336948093026876,,,left,0,0.5336948093026876,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
promote,pumber,&&&&&&,left,sanctity.virtue,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4669222612865269,,,left,1,0.4669222612865269,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
killed,reprisols,&&&&&&&&&,right,care.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,left,0.817095996811986,,,left,0,0.817095996811986,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
drumbled,letish,&&&&&&,None,nonword,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4837005501613021,,,left,0,0.4837005501613021,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
egpeditious,thabbily,&&&&&&&&,None,nonword,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003849314292893,,,left,0,0.6003849314292893,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
troops,Oregoniuns,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,1.000504176132381,,,right,1,1.000504176132381,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
interests,Phintoism,&&&&&&&&&,left,fairness.virtue,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7006540818838403,,,left,1,1.7006540818838403,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
peaceful,halaise,&&&&&&&,left,authority.virtue,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170650790445507,,,left,1,0.6170650790445507,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
terrorists,dramens,&&&&&&&,right,fairness.vice,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170484016183764,,,left,0,0.6170484016183764,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
failure,baladroit,&&&&&&&&&,right,loyalty.vice,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,left,0.45035725296474993,,,left,0,0.45035725296474993,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
support,feleological,&&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,left,0.950472392491065,,,left,1,0.950472392491065,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
penalty,Boeinf,&&&&&&,right,authority.vice,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,0.35032672027591616,,,left,0,0.35032672027591616,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
edancipation,lenon,&&&&&,None,nonword,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670464450959116,,,left,0,0.5670464450959116,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
attacks,ablow,&&&&&,right,care.vice,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837687358260155,,,left,0,0.7837687358260155,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
riot,openet,&&&&&&,right,authority.vice,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003611338324845,,,left,0,0.5003611338324845,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
hope,grovelire,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5504188959021121,,,left,1,0.5504188959021121,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
ban,vurtain,&&&&&&&,right,loyalty.vice,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171059391461313,,,left,0,0.8171059391461313,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
embrace,unscothed,&&&&&&&&&,left,authority.virtue,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5336819803342223,,,left,1,0.5336819803342223,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
prosecution,noped,&&&&&,right,authority.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6837362786754966,,,left,0,0.6837362786754966,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
black,gationwide,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1338590834056959,,,left,0,1.1338590834056959,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
ecgagement,lachelor,&&&&&&&&,None,nonword,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,left,0.733757157693617,,,left,0,0.733757157693617,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
abuse,pistraught,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337513846578076,,,left,0,0.7337513846578076,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
good,sliptery,&&&&&&&&,left,care.virtue,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6506809905404225,,,left,1,1.6506809905404225,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
growth,touls,&&&&&,left,care.virtue,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,right,1.9507344228914008,,,right,0,1.9507344228914008,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
praised,suggists,&&&&&&&&,left,loyalty.virtue,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8004267535870895,,,right,0,0.8004267535870895,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
fear,uller,&&&&&,right,sanctity.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5670355405891314,,,left,0,0.5670355405891314,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
conspiracy,laming,&&&&&&,right,sanctity.vice,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43366652156692,,,left,0,0.43366652156692,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
sexual,quarterbocks,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7503981773043051,,,left,0,0.7503981773043051,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
useful,iptervention,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,left,3.1843806107062846,,,left,1,3.1843806107062846,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
rejected,fangsters,&&&&&&&&&,right,authority.vice,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4336825576610863,,,left,0,0.4336825576610863,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
loyalty,neputized,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,right,0.36697094701230526,,,right,0,0.36697094701230526,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
forced,Lacedonia,&&&&&&&&&,right,fairness.vice,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40035882452502847,,,left,0,0.40035882452502847,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
dumid,asn,&&&,None,nonword,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,0.567039389279671,,,right,0,0.567039389279671,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
pleasant,abointment,&&&&&&&&&&,None,control,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5336839045630768,,,right,0,0.5336839045630768,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
epigrach,sfumatoy,&&&&&&&&,None,nonword,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0338256641989574,,,left,0,1.0338256641989574,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
sharing,synchronazers,&&&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4005987251875922,,,right,0,1.4005987251875922,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
increase,crilfully,&&&&&&&&&,left,care.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8838047209428623,,,right,0,0.8838047209428623,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
hatigue,Loorish,&&&&&&&,None,nonword,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8837950992165133,,,left,0,0.8837950992165133,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
juck,sonvoy,&&&&&&,None,nonword,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3169882339425385,,,left,0,0.3169882339425385,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
dignity,nuckheap,&&&&&&&&,left,sanctity.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2505665567005053,,,left,1,1.2505665567005053,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
died,thadowed,&&&&&&&&,right,care.vice,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170412815641612,,,left,0,0.5170412815641612,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
restore,reelectiob,&&&&&&&&&&,left,care.virtue,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,1.784024351858534,,,left,1,1.784024351858534,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
voter,greaks,&&&&&&,right,fairness.vice,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,right,2.400836060056463,,,right,1,2.400836060056463,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
improve,smapper,&&&&&&&,left,care.virtue,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1171770113287494,,,right,0,1.1171770113287494,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
drug,pullness,&&&&&&&&,right,sanctity.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003467013593763,,,left,0,0.5003467013593763,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
commitment,emassion,&&&&&&&&,left,sanctity.virtue,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6837423723191023,,,right,0,0.6837423723191023,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
faith,precificity,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003161684377119,,,right,0,0.4003161684377119,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
energy,fornicalion,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6837442967807874,,,left,1,0.6837442967807874,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
opportunity,coom,&&&&,left,fairness.virtue,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0838439774233848,,,left,1,1.0838439774233848,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
gun,photocalkodes,&&&&&&&&&&&&&,right,authority.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8169728392967954,,,left,0,0.8169728392967954,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
chressing,hasks,&&&&&,None,nonword,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3839211432496086,,,left,0,1.3839211432496086,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
agreement,forepo,&&&&&&,left,fairness.virtue,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,1.083835959318094,,,left,1,1.083835959318094,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
slavery,spag,&&&&,right,loyalty.vice,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,0.21694711735472083,,,left,0,0.21694711735472083,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
clean,antral,&&&&&&,left,sanctity.virtue,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,0.3668526003602892,,,left,1,0.3668526003602892,1,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
torture,prones,&&&&&&,right,care.vice,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837256307713687,,,left,0,0.5837256307713687,0,,,,,,,,,,,,,,,,,,,,,,1029,2019_Mar_06_1505,mf_amp_cond1,3.0.4,59.968457440273916,
