words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
honored,Boeinf,&&&&&&,left,authority.virtue,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,right,4.734746462316252,,,right,0,4.734746462316252,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
failure,refuejing,&&&&&&&&&,right,loyalty.vice,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337746849516407,,,left,0,0.7337746849516407,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
shot,halaise,&&&&&&&,right,care.vice,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1672088949708268,,,left,0,1.1672088949708268,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
freedom,lachelor,&&&&&&&&,left,sanctity.virtue,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,right,1.8673976056743413,,,right,0,1.8673976056743413,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
compassion,mecan,&&&&&,left,care.virtue,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,right,3.284396590315737,,,right,0,3.284396590315737,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
praised,pharing,&&&&&&&,left,loyalty.virtue,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9172032823553309,,,right,0,0.9172032823553309,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
prosecution,neputized,&&&&&&&&&,right,authority.vice,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9838502141647041,,,left,0,0.9838502141647041,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
slavery,unscothed,&&&&&&&&&,right,loyalty.vice,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6673464832128957,,,left,0,1.6673464832128957,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
perfect,reviked,&&&&&&&,left,sanctity.virtue,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0671652130549774,,,right,0,1.0671652130549774,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
free,gaultless,&&&&&&&&&,left,fairness.virtue,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,right,2.0007469536503777,,,right,0,2.0007469536503777,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
respect,ugeasily,&&&&&&&&,left,sanctity.virtue,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,right,2.4175147000933066,,,right,0,2.4175147000933066,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
chreams,nuckheap,&&&&&&&&,None,nonword,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,left,4.934808489284478,,,left,0,4.934808489284478,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
fraud,edancipation,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,left,2.9343351086135954,,,left,0,2.9343351086135954,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
rejected,iptervention,&&&&&&&&&&&&,right,authority.vice,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838177573634312,,,left,0,0.8838177573634312,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
killed,sickyay,&&&&&&&,right,care.vice,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,0.617080575437285,,,left,0,0.617080575437285,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
support,gowlands,&&&&&&&&,left,loyalty.virtue,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8171300943940878,,,right,0,0.8171300943940878,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
useful,baladroit,&&&&&&&&&,left,authority.virtue,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2505643042968586,,,right,0,1.2505643042968586,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
sexual,troubla,&&&&&&&,right,sanctity.vice,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2339048966532573,,,left,0,1.2339048966532573,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
encourage,nackers,&&&&&&&,left,authority.virtue,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,right,3.7845187842613086,,,right,0,3.7845187842613086,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
war,frojecting,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,left,2.567603635485284,,,left,0,2.567603635485284,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
army,prones,&&&&&&,right,loyalty.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,3.084337129141204,,,left,0,3.084337129141204,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
fear,godlaness,&&&&&&&&&,right,sanctity.vice,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6173393953358755,,,left,0,1.6173393953358755,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
opportunity,saned,&&&&&,left,fairness.virtue,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7506906675407663,,,left,1,1.7506906675407663,1,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
arrests,fonderland,&&&&&&&&&&,right,authority.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,3.651152758859098,,,left,0,3.651152758859098,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
sharing,ejanulated,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3672802227083594,,,right,0,1.3672802227083594,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
black,alar,&&&&,right,loyalty.vice,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,right,1.8840579757234082,,,right,1,1.8840579757234082,1,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
critics,hasks,&&&&&,right,loyalty.vice,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,1.900725401355885,,,left,0,1.900725401355885,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
betrayal,neutralust,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337550568860024,,,left,0,0.6337550568860024,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
ensure,reelectiob,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338434470118955,,,right,0,0.9338434470118955,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
groups,Lacedonia,&&&&&&&&&,right,loyalty.vice,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3339149031089619,,,right,1,1.3339149031089619,1,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
victims,quarterbocks,&&&&&&&&&&&&,right,care.vice,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4506151062669232,,,left,0,1.4506151062669232,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
corruption,precificity,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,right,3.8345335692865774,,,right,1,3.8345335692865774,1,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
accused,ning,&&&&,right,fairness.vice,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,left,2.800944708753377,,,left,0,2.800944708753377,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
illegal,festate,&&&&&&&,right,fairness.vice,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,2.350832168594934,,,left,0,2.350832168594934,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
prison,divility,&&&&&&&&,right,fairness.vice,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4506256899330765,,,left,0,1.4506256899330765,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
violations,gournful,&&&&&&&&,right,sanctity.vice,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,1.417276085470803,,,left,0,1.417276085470803,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
baklara,synchronazers,&&&&&&&&&&&&&,None,nonword,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1839083924423903,,,left,0,1.1839083924423903,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
progress,letish,&&&&&&,left,authority.virtue,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,2.234149284195155,,,left,1,2.234149284195155,1,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
promised,ecgagement,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338344668503851,,,right,0,0.9338344668503851,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
intelligence,fegard,&&&&&&,left,loyalty.virtue,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,3.1677133853081614,,,left,1,3.1677133853081614,1,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
promises,blunderints,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,left,2.284162786556408,,,left,1,2.284162786556408,1,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
clean,glacenta,&&&&&&&&,left,sanctity.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8504694357980043,,,right,0,0.8504694357980043,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
actively,gillipede,&&&&&&&&&,left,authority.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9004989740205929,,,right,0,0.9004989740205929,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
lies,ilportation,&&&&&&&&&&&,right,fairness.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6004150740336627,,,left,0,0.6004150740336627,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
ability,fostet,&&&&&&,left,authority.virtue,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337508875876665,,,right,0,0.6337508875876665,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
safe,mightingale,&&&&&&&&&&&,left,care.virtue,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8671365408226848,,,right,0,0.8671365408226848,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
refused,ronviolence,&&&&&&&&&&&,right,authority.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6671299982117489,,,left,0,0.6671299982117489,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
rebels,nonobservalt,&&&&&&&&&&&&,right,authority.vice,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,2.100758243002929,,,left,0,2.100758243002929,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
suicide,Daptist,&&&&&&&,right,care.vice,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003957668086514,,,left,0,0.5003957668086514,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
interests,sidearbs,&&&&&&&&,left,fairness.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,right,1.133911567623727,,,right,0,1.133911567623727,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
riot,dumid,&&&&&,right,authority.vice,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,2.58430858515203,,,left,0,2.58430858515203,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
death,shoirmaster,&&&&&&&&&&&,right,care.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8170672334963456,,,left,0,0.8170672334963456,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
growth,emports,&&&&&&&,left,care.virtue,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7171034105122089,,,right,0,0.7171034105122089,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
lempestuous,laming,&&&&&&,None,nonword,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0671908705262467,,,left,0,1.0671908705262467,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
perified,pescinded,&&&&&&&&&,None,nonword,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0171776890056208,,,left,0,1.0171776890056208,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
gondensed,Oregoniuns,&&&&&&&&&&,None,nonword,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,2.3506859209155664,,,left,0,2.3506859209155664,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
serial,clamorek,&&&&&&&&,right,sanctity.vice,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,2.8843004390364513,,,left,0,2.8843004390364513,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
improve,reprisols,&&&&&&&&&,left,care.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8171223970130086,,,right,0,0.8171223970130086,0,,,,,,,,,,,,,,,,,,,,,,1009,2019_Mar_06_1149,mf_amp_cond1,3.0.4,60.11803812455499,
