words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
groups,Oregoniuns,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4504627881979104,,,left,0,1.4504627881979104,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
celebrated,nomaric,&&&&&&&,left,authority.virtue,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3339134155248757,,,left,1,1.3339134155248757,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
ammessment,chadows,&&&&&&&,None,nonword,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,AMP,right,1.467268066277029,,,right,0,1.467268066277029,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
crime,divility,&&&&&&&&,right,fairness.vice,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,AMP,left,1.283881487470353,,,left,0,1.283881487470353,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
great,atson,&&&&&,left,loyalty.virtue,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504273161524907,,,left,1,0.8504273161524907,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
emassion,pullness,&&&&&&&&,None,nonword,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1505534567986615,,,right,0,1.1505534567986615,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
growth,bluently,&&&&&&&&,left,care.virtue,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,left,2.300799339573132,,,left,1,2.300799339573132,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
violations,presentkess,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671203409612644,,,left,0,0.8671203409612644,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
police,chreams,&&&&&&&,right,authority.vice,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,left,5.668358590861317,,,left,0,5.668358590861317,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
compassion,sgrawl,&&&&&&,left,care.virtue,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,left,1.667329709365731,,,left,1,1.667329709365731,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
good,Loorish,&&&&&&&,left,care.virtue,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7670808598923031,,,left,1,0.7670808598923031,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
freedom,hefurbished,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,left,1.200533748284215,,,left,1,1.200533748284215,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
arrests,Cunday,&&&&&&,right,authority.vice,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0838368427357636,,,left,0,1.0838368427357636,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
hope,precificity,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337178703106474,,,left,1,0.6337178703106474,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
gun,thadowed,&&&&&&&&,right,authority.vice,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0341387880325783,,,left,0,2.0341387880325783,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
actively,halaise,&&&&&&&,left,authority.virtue,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,right,2.53420790398377,,,right,0,2.53420790398377,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
ability,dramens,&&&&&&&,left,authority.virtue,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5172704877622891,,,left,1,1.5172704877622891,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
praised,nackers,&&&&&&&,left,loyalty.virtue,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7003998461877927,,,right,0,0.7003998461877927,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
tabin,gedious,&&&&&&&,None,nonword,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,right,2.7509189534466714,,,right,0,2.7509189534466714,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
hate,saned,&&&&&,right,fairness.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0838509545719717,,,left,0,1.0838509545719717,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
attacks,bruthfulness,&&&&&&&&&&&&,right,care.vice,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8506989690940827,,,left,0,1.8506989690940827,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
protect,papert,&&&&&&,left,fairness.virtue,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8171272205072455,,,right,0,0.8171272205072455,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
slavery,honstables,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2672307981993072,,,right,1,1.2672307981993072,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
corruption,spag,&&&&,right,sanctity.vice,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170694581582211,,,right,1,0.7170694581582211,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
win,counpy's,&&&&&&&&,left,fairness.virtue,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004768519313075,,,left,1,0.8004768519313075,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
prison,nomparisons,&&&&&&&&&&&,right,fairness.vice,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,left,1.734006553684594,,,left,0,1.734006553684594,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
refused,gikely,&&&&&&,right,authority.vice,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8671142472303472,,,right,1,0.8671142472303472,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
fair,focomotive,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9671328812546562,,,right,0,0.9671328812546562,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
died,neutralust,&&&&&&&&&&,right,care.vice,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8171073356352281,,,right,1,0.8171073356352281,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
troops,greaks,&&&&&&,right,loyalty.vice,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8504324477398768,,,right,1,0.8504324477398768,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
threatened,grovelire,&&&&&&&&&,right,fairness.vice,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004094679141417,,,left,0,0.7004094679141417,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
restore,ronviolence,&&&&&&&&&&&,left,care.virtue,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6339532814454287,,,left,1,1.6339532814454287,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
hand,blunderints,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0838432572199963,,,right,0,1.0838432572199963,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
war,mecan,&&&&&,right,sanctity.vice,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,0.583703261334449,,,left,0,0.583703261334449,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
army,gationwide,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0171558290312532,,,left,0,1.0171558290312532,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
elduringly,strofe,&&&&&&,None,nonword,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6837565335445106,,,left,0,0.6837565335445106,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
friends,supervuned,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2838843739882577,,,left,1,1.2838843739882577,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
pleasant,totalestic,&&&&&&&&&&,None,control,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,left,1.067213414964499,,,left,0,1.067213414964499,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
violence,forepo,&&&&&&,right,care.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,0.46699609264032915,,,left,0,0.46699609264032915,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
love,asn,&&&,left,loyalty.virtue,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5836917152919341,,,left,1,0.5836917152919341,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
ensure,ugeasily,&&&&&&&&,left,fairness.virtue,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,1.383912309014704,,,left,1,1.383912309014704,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
men,fontacts,&&&&&&&&,right,loyalty.vice,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7170672130887397,,,left,0,0.7170672130887397,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
encourage,quarterbocks,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5336928217730019,,,left,1,0.5336928217730019,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
prosecution,perified,&&&&&&&&,right,authority.vice,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003635723318439,,,left,0,0.6003635723318439,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
allears,vurtain,&&&&&&&,None,nonword,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,left,0.41699591622455046,,,left,0,0.41699591622455046,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
hescribe,letish,&&&&&&,None,nonword,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43365462360088713,,,left,0,0.43365462360088713,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
black,viscs,&&&&&,right,loyalty.vice,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837196182692423,,,left,0,0.5837196182692423,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
energy,laming,&&&&&&,left,sanctity.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3839068567322101,,,right,0,1.3839068567322101,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
strong,erks,&&&&,left,loyalty.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337506161711644,,,left,1,0.7337506161711644,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
racist,neputized,&&&&&&&&&,right,sanctity.vice,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337300578015856,,,left,0,0.6337300578015856,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
trust,lempestuous,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9671357677725609,,,left,1,0.9671357677725609,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
credit,ebbitter,&&&&&&&&,left,fairness.virtue,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3338948135497048,,,left,1,1.3338948135497048,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
help,synchronazers,&&&&&&&&&&&&&,left,care.virtue,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9838159636419732,,,right,0,0.9838159636419732,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
brudent,chared,&&&&&&,None,nonword,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837681116652675,,,left,0,0.7837681116652675,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
rebels,rorroborated,&&&&&&&&&&&&,right,authority.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671155301271938,,,left,0,0.8671155301271938,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
charges,wump,&&&&,right,fairness.vice,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170437682012562,,,left,0,0.6170437682012562,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
lies,scalbel,&&&&&&&,right,fairness.vice,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,left,1.800684680842096,,,left,0,1.800684680842096,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
progress,disregord,&&&&&&&&&,left,authority.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2838741108425893,,,right,0,1.2838741108425893,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
torture,uller,&&&&&,right,care.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2672214971971698,,,right,1,1.2672214971971698,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
victim,imebreaker,&&&&&&&&&&,right,care.vice,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171018833236303,,,left,0,0.8171018833236303,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
abuse,bycled,&&&&&&,right,sanctity.vice,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8170688487880398,,,left,0,0.8170688487880398,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
embrace,tislay,&&&&&&,left,authority.virtue,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6503919723909348,,,left,1,0.6503919723909348,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
fear,oam,&&&,right,sanctity.vice,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337233226222452,,,left,0,0.6337233226222452,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
shot,brotesque,&&&&&&&&&,right,care.vice,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8170909787295386,,,left,0,0.8170909787295386,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
free,crilfully,&&&&&&&&&,left,fairness.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,right,1.8673810893087648,,,right,0,1.8673810893087648,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
chonograph,metibolic,&&&&&&&&&,None,nonword,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,right,0.933802958286833,,,right,0,0.933802958286833,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
rejected,erdest,&&&&&&,right,authority.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0504831862344872,,,left,0,1.0504831862344872,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
promises,iptervention,&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171169894107152,,,left,1,0.9171169894107152,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
improve,Lacedonia,&&&&&&&&&,left,care.virtue,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337140216201078,,,left,1,0.6337140216201078,1,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
promote,leact,&&&&&,left,sanctity.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8337868900271133,,,right,0,0.8337868900271133,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
killed,edancipation,&&&&&&&&&&&&,right,care.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5172762607689947,,,left,0,1.5172762607689947,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
failure,stindig,&&&&&&&,right,loyalty.vice,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2005282960017212,,,left,0,1.2005282960017212,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
fraud,thabbily,&&&&&&&&,right,fairness.vice,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504629164817743,,,left,0,0.8504629164817743,0,,,,,,,,,,,,,,,,,,,,,,1061,2019_Mar_13_1458,mf_amp_cond1,3.0.4,59.98155123116491,
