words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
fair,abointment,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,right,1.9507353804219747,,,right,0,1.9507353804219747,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
abuse,feleological,&&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2505591764929704,,,left,0,1.2505591764929704,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
police,ammessment,&&&&&&&&&&,right,authority.vice,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004604266025126,,,left,0,0.8004604266025126,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
powerful,gusinesslike,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0505102986644488,,,right,0,1.0505102986644488,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
drug,pulge,&&&&&,right,sanctity.vice,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171424557862338,,,left,0,0.9171424557862338,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
increase,allears,&&&&&&&,left,care.virtue,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,2.6509349969710456,,,left,1,2.6509349969710456,1,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
violence,forepo,&&&&&&,right,care.vice,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4503559678851161,,,left,0,0.4503559678851161,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
conspiracy,fornicalion,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,left,1.400454717775574,,,left,0,1.400454717775574,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
ensure,blunderints,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,right,0.68374824966304,,,right,0,0.68374824966304,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
credit,dormandi,&&&&&&&&,left,fairness.virtue,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,left,2.3174955051072175,,,left,1,2.3174955051072175,1,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
health,synchronazers,&&&&&&&&&&&&&,left,care.virtue,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,4.701405526284361,,,left,1,4.701405526284361,1,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
friends,ilportation,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8504598172294209,,,right,0,0.8504598172294209,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
protect,unscothed,&&&&&&&&&,left,fairness.virtue,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504254359664628,,,right,0,0.7504254359664628,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
rebels,tabin,&&&&&,right,authority.vice,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,0.650424088948057,,,left,0,0.650424088948057,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
fonderland,frojecting,&&&&&&&&&&,None,nonword,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,right,3.184362429761677,,,right,0,3.184362429761677,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
praise,metibolic,&&&&&&&&&,left,authority.virtue,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3836701221152907,,,right,0,0.3836701221152907,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
actively,touls,&&&&&,left,authority.virtue,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8169990294991294,,,right,0,0.8169990294991294,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
pleasant,elduringly,&&&&&&&&&&,None,control,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,right,2.067281103329151,,,right,0,2.067281103329151,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
fear,lachelor,&&&&&&&&,right,sanctity.vice,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0671823213633616,,,left,0,1.0671823213633616,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
commitment,juck,&&&&,left,sanctity.virtue,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6170649696578039,,,right,0,0.6170649696578039,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
ban,erks,&&&&,right,loyalty.vice,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,1.86738360565505,,,left,0,1.86738360565505,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
opportunity,precificity,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6004070586786838,,,right,0,0.6004070586786838,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
faspberry,sgrawl,&&&&&&,None,nonword,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1005529865797143,,,left,0,1.1005529865797143,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
victims,rivernoat,&&&&&&&&&,right,care.vice,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,left,1.583966596313985,,,left,0,1.583966596313985,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
racist,discovars,&&&&&&&&&,right,sanctity.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.43371216859668493,,,left,0,0.43371216859668493,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
torture,vurtain,&&&&&&&,right,care.vice,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1005626082042,,,left,0,1.1005626082042,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
safety,gillipede,&&&&&&&&&,left,care.virtue,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9671466572326608,,,right,0,0.9671466572326608,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
black,ugeasily,&&&&&&&&,right,loyalty.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3005899977433728,,,right,1,1.3005899977433728,1,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
injured,Boeinf,&&&&&&,right,care.vice,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003746658971068,,,left,0,0.6003746658971068,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
crime,bycled,&&&&&&,right,fairness.vice,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503848968801321,,,left,0,0.5503848968801321,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
threatened,fostet,&&&&&&,right,fairness.vice,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,1.48394985467894,,,left,0,1.48394985467894,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
slavery,neputized,&&&&&&&&&,right,loyalty.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40034471057879273,,,left,0,0.40034471057879273,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
killed,emassion,&&&&&&&&,right,care.vice,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3837759599264245,,,left,0,1.3837759599264245,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
slending,neutralust,&&&&&&&&&&,None,nonword,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8673855299857678,,,left,0,1.8673855299857678,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
died,gationwide,&&&&&&&&&&,right,care.vice,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5503768788621528,,,left,0,0.5503768788621528,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
intelligence,pumber,&&&&&&,left,loyalty.virtue,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7004128957923967,,,right,0,0.7004128957923967,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
restore,strofe,&&&&&&,left,care.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,right,1.217232770723058,,,right,0,1.217232770723058,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
loyalty,seachwear,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,right,0.43371569651935715,,,right,0,0.43371569651935715,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
lies,gournful,&&&&&&&&,right,fairness.vice,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6837569091294426,,,left,0,0.6837569091294426,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
protesters,gikely,&&&&&&,right,authority.vice,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,2.934333725250326,,,left,0,2.934333725250326,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
respect,pafer,&&&&&,left,sanctity.virtue,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,right,0.48369808895222377,,,right,0,0.48369808895222377,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
betrayal,ebbitter,&&&&&&&&,right,loyalty.vice,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4837166907527717,,,left,0,0.4837166907527717,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
faith,proached,&&&&&&&&,left,sanctity.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7171089725452475,,,right,0,0.7171089725452475,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
promote,spag,&&&&,left,sanctity.virtue,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,right,0.817117054699338,,,right,0,0.817117054699338,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
prosecution,imebreaker,&&&&&&&&&&,right,authority.vice,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170421343500493,,,left,0,0.5170421343500493,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
embrace,tove,&&&&,left,authority.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170402100338833,,,right,0,0.5170402100338833,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
useful,edancipation,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3839177184709115,,,right,0,1.3839177184709115,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
love,sonvoy,&&&&&&,left,loyalty.virtue,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337530284072272,,,right,0,0.6337530284072272,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
honored,mecan,&&&&&,left,authority.virtue,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503826518397545,,,right,0,0.5503826518397545,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
charges,divility,&&&&&&&&,right,fairness.vice,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8840860968193738,,,left,0,1.8840860968193738,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
suicide,emports,&&&&&&&,right,care.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003662630042527,,,left,0,0.5003662630042527,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
sexual,coom,&&&&,right,sanctity.vice,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7006630579126067,,,left,0,1.7006630579126067,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
agreement,frocessing,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,right,1.5006154629663797,,,right,0,1.5006154629663797,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
promises,papert,&&&&&&,left,fairness.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,2.5508791274332907,,,left,1,2.5508791274332907,1,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
peace,stindig,&&&&&&&,left,care.virtue,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4336781721940497,,,right,0,0.4336781721940497,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
clean,reprisols,&&&&&&&&&,left,sanctity.virtue,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,right,0.43369292534771375,,,right,0,0.43369292534771375,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
tenuflect,tracious,&&&&&&&&,None,nonword,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4506093372037867,,,left,0,1.4506093372037867,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
critics,menizen,&&&&&&&,right,loyalty.vice,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504376233555377,,,left,0,0.7504376233555377,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
penalty,grovelire,&&&&&&&&&,right,authority.vice,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6837514568760525,,,left,0,0.6837514568760525,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
rejected,nomparisons,&&&&&&&&&&&,right,authority.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,1.250604077387834,,,left,0,1.250604077387834,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
ability,antral,&&&&&&,left,authority.virtue,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,right,3.9679029165708926,,,right,0,3.9679029165708926,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
unpleasant,chadows,&&&&&&&,None,control,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170373235450825,,,left,0,0.5170373235450825,0,,,,,,,,,,,,,,,,,,,,,,1039,2019_Mar_08_1459,mf_amp_cond1,3.0.4,60.00173194327287,
