words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
drumbled,clattening,&&&&&&&&&&,None,nonword,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5006459455325967,,,left,0,1.5006459455325967,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
peaceful,unscothed,&&&&&&&&&,left,authority.virtue,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2005994400096824,,,left,1,1.2005994400096824,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
illegal,mih,&&&,right,fairness.vice,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,AMP,right,0.883768293497269,,,right,1,0.883768293497269,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
progress,smapper,&&&&&&&,left,authority.virtue,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7671327908756211,,,right,0,0.7671327908756211,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
strong,Cunday,&&&&&&,left,loyalty.virtue,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,AMP,right,0.800455433287425,,,right,0,0.800455433287425,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
suicide,menizen,&&&&&&&,right,care.vice,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7170963882817887,,,left,0,0.7170963882817887,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
free,baladroit,&&&&&&&&&,left,fairness.virtue,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3506012040161295,,,left,1,1.3506012040161295,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
nomparisons,rivernoat,&&&&&&&&&,None,nonword,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837901029852219,,,right,0,0.7837901029852219,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
improve,gationwide,&&&&&&&&&&,left,care.virtue,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8838099881104426,,,right,0,0.8838099881104426,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
scandal,baklara,&&&&&&&,right,sanctity.vice,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9670186118310085,,,right,1,0.9670186118310085,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
win,lorthwhile,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337161752540851,,,right,0,0.5337161752540851,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
faith,chadows,&&&&&&&,left,sanctity.virtue,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7170995955530088,,,left,1,0.7170995955530088,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
peace,divility,&&&&&&&&,left,care.virtue,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8838106295588659,,,right,0,0.8838106295588659,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
prison,wump,&&&&,right,fairness.vice,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004278507083654,,,left,0,0.7004278507083654,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
war,erdest,&&&&&&,right,sanctity.vice,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,right,1.483967144653434,,,right,1,1.483967144653434,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
fair,metibolic,&&&&&&&&&,left,fairness.virtue,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0005061082629254,,,left,1,1.0005061082629254,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
freedom,pullness,&&&&&&&&,left,sanctity.virtue,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0171746458363486,,,left,1,1.0171746458363486,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
police,hasks,&&&&&,right,authority.vice,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9504950431582984,,,left,0,0.9504950431582984,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
bruthfulness,thadowed,&&&&&&&&,None,nonword,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170431474834913,,,left,0,0.5170431474834913,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
penalty,carvels,&&&&&&&,right,authority.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7169398731784895,,,left,0,0.7169398731784895,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
emassion,esquisiteness,&&&&&&&&&&&&&,None,nonword,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,right,0.41705244859622326,,,right,0,0.41705244859622326,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
neneficence,dormandi,&&&&&&&&,None,nonword,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1338678794418229,,,left,0,1.1338678794418229,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
drug,atson,&&&&&,right,sanctity.vice,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9671639014559332,,,left,0,0.9671639014559332,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
violations,gaultless,&&&&&&&&&,right,sanctity.vice,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0171746458363486,,,left,0,1.0171746458363486,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
hand,alar,&&&&,left,sanctity.virtue,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003662709932541,,,right,0,0.5003662709932541,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
ability,sfumatoy,&&&&&&&&,left,authority.virtue,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838215342984768,,,left,1,0.8838215342984768,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
great,ugeasily,&&&&&&&&,left,loyalty.virtue,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8338008473656373,,,left,1,0.8338008473656373,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
love,fornicalion,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,0.983831156117958,,,right,0,0.983831156117958,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
serial,totalestic,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7504421230842127,,,right,1,0.7504421230842127,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
blamed,frojecting,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9671642221946968,,,right,1,0.9671642221946968,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
crime,crinking,&&&&&&&&,right,fairness.vice,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,right,0.683742956010974,,,right,1,0.683742956010974,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
rejected,antral,&&&&&&,right,authority.vice,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6837612374947639,,,left,0,0.6837612374947639,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
actively,quarterbocks,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504071637813468,,,left,1,0.7504071637813468,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
refused,chressing,&&&&&&&&&,right,authority.vice,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7504267281474313,,,left,0,0.7504267281474313,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
fighters,brudent,&&&&&&&,right,authority.vice,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,left,1.117207360061002,,,left,0,1.117207360061002,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
simplustic,nonobservalt,&&&&&&&&&&&&,None,nonword,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9671645429189084,,,left,0,0.9671645429189084,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
ensure,asn,&&&,left,fairness.virtue,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0838564935984323,,,left,1,1.0838564935984323,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
growth,uller,&&&&&,left,care.virtue,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337376640149159,,,left,1,0.6337376640149159,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
unpleasant,sliptery,&&&&&&&&,None,control,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2172285280830692,,,left,0,1.2172285280830692,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
increase,reprisols,&&&&&&&&&,left,care.virtue,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003717233630596,,,right,0,0.5003717233630596,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
corruption,ilportation,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,0.600407644873485,,,left,0,0.600407644873485,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
killed,unreflectuve,&&&&&&&&&&&&,right,care.vice,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,0.650407163775526,,,left,0,0.650407163775526,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
support,frocessing,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503757324622711,,,right,0,0.5503757324622711,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
hope,lempestuous,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004708282242063,,,left,1,0.8004708282242063,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
voter,proached,&&&&&&&&,right,fairness.vice,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9838359670393402,,,right,1,0.9838359670393402,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
abuse,nackers,&&&&&&&,right,sanctity.vice,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504337841615779,,,left,0,0.6504337841615779,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
shot,gusinesslike,&&&&&&&&&&&&,right,care.vice,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7337649258697638,,,right,1,0.7337649258697638,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
promote,lursuer,&&&&&&&,left,sanctity.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0505322475655703,,,left,1,1.0505322475655703,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
protect,framo,&&&&&,left,fairness.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9504972882568836,,,left,1,0.9504972882568836,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
strength,mightingale,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,0.43369019631063566,,,right,0,0.43369019631063566,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
sharing,imebreaker,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503917688474758,,,right,0,0.5503917688474758,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
help,papert,&&&&&&,left,care.virtue,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503840713790851,,,right,0,0.5503840713790851,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
victim,Daptist,&&&&&&&,right,care.vice,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004134179587709,,,left,0,0.7004134179587709,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
health,gournful,&&&&&&&&,left,care.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8338348444958683,,,right,0,0.8338348444958683,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
pleasant,abointment,&&&&&&&&&&,None,control,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6837609167705523,,,right,0,0.6837609167705523,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
black,tenuflect,&&&&&&&&&,right,loyalty.vice,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,left,0.767118037401815,,,left,0,0.767118037401815,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
credit,aubos,&&&&&,left,fairness.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,1.300597194902366,,,right,0,1.300597194902366,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
groups,juck,&&&&,right,loyalty.vice,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,1.2172432815568754,,,right,1,1.2172432815568754,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
ban,idexpressible,&&&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9505223050073255,,,left,0,0.9505223050073255,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
clean,Loorish,&&&&&&&,left,sanctity.virtue,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,right,1.133882632915629,,,right,0,1.133882632915629,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
trust,hatigue,&&&&&&&,left,authority.virtue,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9171400072518736,,,left,1,0.9171400072518736,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
slending,glacenta,&&&&&&&&,None,nonword,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7837827262555948,,,right,0,0.7837827262555948,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
attacks,sowntrodden,&&&&&&&&&&&,right,care.vice,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9671610149234766,,,left,0,0.9671610149234766,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
arrests,bycled,&&&&&&,right,authority.vice,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8504658569290768,,,right,1,0.8504658569290768,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
perfect,precificity,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171329512406373,,,left,1,0.8171329512406373,1,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
edancipation,ronviolence,&&&&&&&&&&&,None,nonword,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337206654512556,,,left,0,0.5337206654512556,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
officers,fangsters,&&&&&&&&&,right,authority.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2172298109944677,,,left,0,1.2172298109944677,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
thabbily,ecgagement,&&&&&&&&&&,None,nonword,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5337431163934525,,,right,0,0.5337431163934525,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
safety,reelectiob,&&&&&&&&&&,left,care.virtue,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9338309957674937,,,right,0,0.9338309957674937,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
interests,infet,&&&&&,left,fairness.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7337395883805584,,,right,0,0.7337395883805584,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
terrorist,blunderints,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4503706008254085,,,left,0,0.4503706008254085,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
terrorists,tracious,&&&&&&&&,right,fairness.vice,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,2.067492326590582,,,left,0,2.067492326590582,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
embrace,tomedians,&&&&&&&&&,left,authority.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9504963260696968,,,right,0,0.9504963260696968,0,,,,,,,,,,,,,,,,,,,,,,1077,2019_Mar_15_1435,mf_amp_cond1,3.0.4,59.98772505447097,
