words,nonwords,mask,corr_ans,category,tweets,topic,AMP_pracloop.thisRepN,AMP_pracloop.thisTrialN,AMP_pracloop.thisN,AMP_pracloop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_pracloop.thisRepN,LDT_pracloop.thisTrialN,LDT_pracloop.thisN,LDT_pracloop.thisIndex,LDT_trials.thisRepN,LDT_trials.thisTrialN,LDT_trials.thisN,LDT_trials.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
friends,pistraught,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,right,0.33364261299720965,,,right,0,0.33364261299720965,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
blamed,lachelor,&&&&&&&&,right,loyalty.vice,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1838477766723372,,,left,0,1.1838477766723372,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
coom,sliptery,&&&&&&&&,None,nonword,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,right,2.7675758611876518,,,right,0,2.7675758611876518,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
agreement,Boeinf,&&&&&&,left,fairness.virtue,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,right,0.13359084900002927,,,right,0,0.13359084900002927,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
protesters,fonderland,&&&&&&&&&&,right,authority.vice,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,left,1.633970259106718,,,left,0,1.633970259106718,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
accused,imebreaker,&&&&&&&&&&,right,fairness.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6503820720827207,,,left,0,0.6503820720827207,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
sharing,chonograph,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003334832377732,,,right,0,0.4003334832377732,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
failure,dormandi,&&&&&&&&,right,loyalty.vice,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5336805860570166,,,left,0,0.5336805860570166,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
Lacedonia,lempestuous,&&&&&&&&&&&,None,nonword,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6173082856403198,,,right,0,1.6173082856403198,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
voter,bruthfulness,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,right,1.4505817515018862,,,right,1,1.4505817515018862,1,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
serial,smapper,&&&&&&&,right,sanctity.vice,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7006745995313395,,,left,0,1.7006745995313395,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
critics,troubla,&&&&&&&,right,loyalty.vice,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5170179711421952,,,left,0,0.5170179711421952,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
gun,taxpayung,&&&&&&&&&,right,authority.vice,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,right,1.233879239181988,,,right,1,1.233879239181988,1,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
harassment,tabin,&&&&&,right,sanctity.vice,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,4.401304298458854,,,right,1,4.401304298458854,1,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
crime,gournful,&&&&&&&&,right,fairness.vice,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4170275285723619,,,left,0,0.4170275285723619,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
mecan,lorthwhile,&&&&&&&&&&,None,nonword,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,right,1.8840252623776905,,,right,0,1.8840252623776905,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
gandbrake,gazily,&&&&&&,None,nonword,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5339349159330595,,,left,0,1.5339349159330595,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
praised,hescribe,&&&&&&&&,left,loyalty.virtue,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170086061640177,,,right,0,0.4170086061640177,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
values,prones,&&&&&&,left,sanctity.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7502612253301777,,,right,0,0.7502612253301777,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
injured,dramens,&&&&&&&,right,care.vice,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,0.917117650504224,,,left,0,0.917117650504224,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
energy,elduringly,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1505260747508146,,,right,0,1.1505260747508146,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
strength,oam,&&&,left,sanctity.virtue,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,right,0.917125347739784,,,right,0,0.917125347739784,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
peaceful,menizen,&&&&&&&,left,authority.virtue,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4503601349424571,,,right,0,0.4503601349424571,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
pafer,blunderints,&&&&&&&&&&&,None,nonword,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,left,3.2343593549448997,,,left,0,3.2343593549448997,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
clean,wonderfujnoss,&&&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003373318410013,,,right,0,0.4003373318410013,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
arrests,mightingale,&&&&&&&&&&&,right,authority.vice,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337145822413731,,,left,0,0.5337145822413731,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
increase,lenon,&&&&&,left,care.virtue,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8169569063466042,,,right,0,0.8169569063466042,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
slavery,egpeditious,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670221084088553,,,left,0,0.4670221084088553,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
fraud,glacenta,&&&&&&&&,right,fairness.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.35030458646360785,,,left,0,0.35030458646360785,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
peace,suggists,&&&&&&&&,left,care.virtue,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003563184000086,,,right,0,0.5003563184000086,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
black,ittutable,&&&&&&&&&,right,loyalty.vice,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1171748666965868,,,right,1,1.1171748666965868,1,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
care,sgrawl,&&&&&&,left,care.virtue,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6504721940145828,,,right,0,0.6504721940145828,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
corruption,dumid,&&&&&,right,sanctity.vice,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,left,0.81709930539364,,,left,0,0.81709930539364,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
commitment,allears,&&&&&&&,left,sanctity.virtue,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4336667310271878,,,right,0,0.4336667310271878,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
intelligence,faspberry,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,right,2.834277956542792,,,right,0,2.834277956542792,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
actively,nomparisons,&&&&&&&&&&&,left,authority.virtue,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,1.1338438959792256,,,right,0,1.1338438959792256,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
integrity,feleological,&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4003466326976195,,,right,0,0.4003466326976195,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
violence,ejanulated,&&&&&&&&&&,right,care.vice,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,2.25078111019684,,,left,0,2.25078111019684,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
army,galamitous,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670806074980646,,,right,1,0.6670806074980646,1,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
promote,saned,&&&&&,left,sanctity.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0671748346067034,,,right,0,1.0671748346067034,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
drug,counpy's,&&&&&&&&,right,sanctity.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0340539025200997,,,left,0,2.0340539025200997,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
conspiracy,metibolic,&&&&&&&&&,right,sanctity.vice,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,0.933789245551452,,,right,1,0.933789245551452,1,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
support,ecgagement,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0171536351263057,,,right,0,1.0171536351263057,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
unpleasant,nuckheap,&&&&&&&&,None,control,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337030363734812,,,left,0,0.5337030363734812,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
opportunity,simplustic,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,right,1.7673122304840945,,,right,0,1.7673122304840945,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
prison,pharing,&&&&&&&,right,fairness.vice,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,1.2505482684937306,,,left,0,1.2505482684937306,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
nomaric,shoirmaster,&&&&&&&&&&&,None,nonword,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,3.1676845206529833,,,right,0,3.1676845206529833,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
pleasant,mih,&&&,None,control,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,right,1.367223776265746,,,right,0,1.367223776265746,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
refused,erdest,&&&&&&,right,authority.vice,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004007058276329,,,left,0,0.7004007058276329,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
hand,crinking,&&&&&&&&,left,sanctity.virtue,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4670121661329176,,,right,0,0.4670121661329176,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
improve,alar,&&&&,left,care.virtue,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6003711356024724,,,right,0,0.6003711356024724,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
tomedians,hasks,&&&&&,None,nonword,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,3.201010071206838,,,left,0,3.201010071206838,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
sickyay,bycled,&&&&&&,None,nonword,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6504006737668533,,,left,0,0.6504006737668533,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
powerful,honstables,&&&&&&&&&&,left,authority.virtue,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,right,0.35032447101548314,,,right,0,0.35032447101548314,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
safe,refuejing,&&&&&&&&&,left,care.virtue,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,right,0.25030676735332236,,,right,0,0.25030676735332236,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
died,asn,&&&,right,care.vice,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,0.41701213404303417,,,left,0,0.41701213404303417,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
death,fangsters,&&&&&&&&&,right,care.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4003354075248353,,,left,0,0.4003354075248353,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
festate,neneficence,&&&&&&&&&&&,None,nonword,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6006578580418136,,,right,0,1.6006578580418136,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
illegal,sowntrodden,&&&&&&&&&&&,right,fairness.vice,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003508661466185,,,left,0,0.5003508661466185,0,,,,,,,,,,,,,,,,,,,,,,1063,2019_Mar_13_1500,mf_amp_cond1,3.0.4,59.9986530095063,
