words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
powerful,atson,&&&&&,left,authority.virtue,,,,,,,0,2,2,2,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8837871851865202,,,left,1,0.8837871851865202,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
honored,gournful,&&&&&&&&,left,authority.virtue,,,,,,,0,3,3,3,,,,,,,,,,,,,,,,,,,,,AMP,right,0.28369731921702623,,,right,0,0.28369731921702623,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
abuse,pumber,&&&&&&,right,sanctity.vice,,,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,AMP,left,0.050231592380441725,,,left,0,0.050231592380441725,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
riot,ebbitter,&&&&&&&&,right,authority.vice,,,,,,,0,5,5,5,,,,,,,,,,,,,,,,,,,,,AMP,left,0.11695656611118466,,,left,0,0.11695656611118466,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
interests,blunderints,&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,6,6,6,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4336884352378547,,,right,0,0.4336884352378547,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
health,mecan,&&&&&,left,care.virtue,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,right,0.46704210224561393,,,right,0,0.46704210224561393,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
war,vurtain,&&&&&&&,right,sanctity.vice,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,left,0.30032412020955235,,,left,0,0.30032412020955235,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
growth,hasks,&&&&&,left,care.virtue,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2002903805114329,,,right,0,0.2002903805114329,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
illegal,gandbrake,&&&&&&&&&,right,fairness.vice,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,right,2.784120670519769,,,right,1,2.784120670519769,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
perfect,lempestuous,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,right,0.15028425480704755,,,right,0,0.15028425480704755,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
civilians,viscs,&&&&&,right,care.vice,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4170350143685937,,,right,1,0.4170350143685937,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
improve,sowntrodden,&&&&&&&&&&&,left,care.virtue,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,right,0.48369937180541456,,,right,0,0.48369937180541456,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
killed,synchronazers,&&&&&&&&&&&&&,right,care.vice,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,left,0.26698937581386417,,,left,0,0.26698937581386417,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
rejected,clattening,&&&&&&&&&&,right,authority.vice,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5837276594247669,,,left,0,0.5837276594247669,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
celebrated,openet,&&&&&&,left,authority.virtue,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337373130954802,,,right,0,0.6337373130954802,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
actively,smapper,&&&&&&&,left,authority.virtue,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4672884157625958,,,left,1,1.4672884157625958,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
injured,neutralust,&&&&&&&&&&,right,care.vice,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4670299148419872,,,left,0,0.4670299148419872,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
coom,nuckheap,&&&&&&&&,None,nonword,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0339335300959647,,,left,0,2.0339335300959647,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
crilfully,papert,&&&&&&,None,nonword,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,left,1.834035390871577,,,left,0,1.834035390871577,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
ensure,frojecting,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,left,1.400605135713704,,,left,1,1.400605135713704,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
rebels,focomotive,&&&&&&&&&&,right,authority.vice,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40035401144996285,,,left,0,0.40035401144996285,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
progress,Cunday,&&&&&&,left,authority.virtue,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,right,0.31698203121777624,,,right,0,0.31698203121777624,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
promises,Lacedonia,&&&&&&&&&,left,fairness.virtue,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8337557223858312,,,right,0,0.8337557223858312,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
terrorist,taxpayung,&&&&&&&&&,right,loyalty.vice,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,left,1.100564853171818,,,left,0,1.100564853171818,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
party,gaultless,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6338502067374066,,,right,0,1.6338502067374066,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
voter,chressing,&&&&&&&&&,right,fairness.vice,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,right,1.0671845664037392,,,right,1,1.0671845664037392,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
accused,bruthfulness,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,left,0.36700419313274324,,,left,0,0.36700419313274324,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
values,rorroborated,&&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337462932569906,,,right,0,0.6337462932569906,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
arrests,gazily,&&&&&&,right,authority.vice,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6004016064107418,,,left,0,0.6004016064107418,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
loyalty,allears,&&&&&&&,left,loyalty.virtue,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170971059240401,,,right,0,0.7170971059240401,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
black,sonvoy,&&&&&&,right,loyalty.vice,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,right,0.717094540130347,,,right,1,0.717094540130347,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
praised,squets,&&&&&&,left,loyalty.virtue,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7170955023029819,,,right,0,0.7170955023029819,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
juck,ronviolence,&&&&&&&&&&&,None,nonword,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0504798302426934,,,left,0,1.0504798302426934,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
noped,sliptery,&&&&&&&&,None,nonword,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,0.61706336599309,,,left,0,0.61706336599309,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
free,metibolic,&&&&&&&&&,left,fairness.virtue,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670791135402396,,,right,0,0.6670791135402396,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
sexual,hescribe,&&&&&&&&,right,sanctity.vice,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,left,0.2669819991569966,,,left,0,0.2669819991569966,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
edancipation,erdest,&&&&&&,None,nonword,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0174212261335924,,,left,0,2.0174212261335924,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
commitment,tracious,&&&&&&&&,left,sanctity.virtue,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,right,1.5506696968805045,,,right,0,1.5506696968805045,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
death,carvels,&&&&&&&,right,care.vice,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,0.40036170883104205,,,left,0,0.40036170883104205,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
support,tislay,&&&&&&,left,loyalty.virtue,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,right,0.38366242486517876,,,right,0,0.38366242486517876,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
men,honstables,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1672102882293984,,,left,0,1.1672102882293984,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
fear,supervuned,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,2.6509176780236885,,,left,0,2.6509176780236885,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
hate,gusinesslike,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4003492007032037,,,left,0,0.4003492007032037,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
trust,faspberry,&&&&&&&&&,left,authority.virtue,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,right,0.2836132904049009,,,right,0,0.2836132904049009,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
promote,ablow,&&&&&,left,sanctity.virtue,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9671607689233497,,,right,0,0.9671607689233497,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
victims,Oregoniuns,&&&&&&&&&&,right,care.vice,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,right,0.8838061076821759,,,right,1,0.8838061076821759,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
godlaness,asn,&&&,None,nonword,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337591862305999,,,left,0,0.7337591862305999,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
pleasant,rivernoat,&&&&&&&&&,None,control,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,right,1.9173833170207217,,,right,0,1.9173833170207217,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
love,tomedians,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,right,0.9838449789676815,,,right,0,0.9838449789676815,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
fighters,idexpressible,&&&&&&&&&&&&&,right,authority.vice,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,right,2.750936985365115,,,right,1,2.750936985365115,1,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
ban,sfumatoy,&&&&&&&&,right,loyalty.vice,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,0.20030609576497227,,,left,0,0.20030609576497227,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
divility,epigrach,&&&&&&&&,None,nonword,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1839002713095397,,,left,0,1.1839002713095397,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
blamed,wump,&&&&,right,loyalty.vice,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,0.36704684898722917,,,left,0,0.36704684898722917,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
faith,neneficence,&&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,right,1.7506839368725196,,,right,0,1.7506839368725196,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
dignity,framo,&&&&&,left,sanctity.virtue,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,right,0.40033412689808756,,,right,0,0.40033412689808756,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
benefit,sgrawl,&&&&&&,left,fairness.virtue,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170565667795017,,,right,0,0.5170565667795017,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
opportunity,gikely,&&&&&&,left,fairness.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003697909414768,,,right,0,0.5003697909414768,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
clean,gationwide,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4336977362399921,,,right,0,0.4336977362399921,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
officers,menizen,&&&&&&&,right,authority.vice,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003662629751489,,,left,0,0.5003662629751489,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
hope,ejanulated,&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3836768572218716,,,right,0,0.3836768572218716,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
compassion,bycled,&&&&&&,left,care.virtue,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5003810160560533,,,right,0,0.5003810160560533,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
army,lursuer,&&&&&&&,right,loyalty.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,0.4170132053550333,,,left,0,0.4170132053550333,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
promised,pullness,&&&&&&&&,left,loyalty.virtue,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670585231855512,,,right,0,0.5670585231855512,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
suicide,oam,&&&,right,care.vice,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837739714886993,,,left,0,0.7837739714886993,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
crime,feleological,&&&&&&&&&&&&,right,fairness.vice,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5337154399603605,,,left,0,0.5337154399603605,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
praise,festate,&&&&&&&,left,authority.virtue,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337774031562731,,,right,0,0.6337774031562731,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
imebreaker,fornicalion,&&&&&&&&&&&,None,nonword,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,left,2.100806997390464,,,left,0,2.100806997390464,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
terrorists,chreams,&&&&&&&,right,fairness.vice,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,0.567056919564493,,,left,0,0.567056919564493,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
cromiscuity,pharing,&&&&&&&,None,nonword,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5006853800732642,,,left,0,1.5006853800732642,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
attacks,galamitous,&&&&&&&&&&,right,care.vice,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,0.38367108430247754,,,left,0,0.38367108430247754,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
care,lachelor,&&&&&&&&,left,care.virtue,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,right,0.3336697693448514,,,right,0,0.3336697693448514,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
conspiracy,simplustic,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837752542691305,,,left,0,0.7837752542691305,0,,,,,,,,,,,,,,,,,,,,,,1025,2019_Mar_06_1503,mf_amp_cond1,3.0.4,59.98545565785454,
