words,nonwords,mask,corr_ans,category,tweets,topic,AMP_prac_loop.thisRepN,AMP_prac_loop.thisTrialN,AMP_prac_loop.thisN,AMP_prac_loop.thisIndex,AMP_trials.thisRepN,AMP_trials.thisTrialN,AMP_trials.thisN,AMP_trials.thisIndex,LDT_prac_loop.thisRepN,LDT_prac_loop.thisTrialN,LDT_prac_loop.thisN,LDT_prac_loop.thisIndex,LDT_loop.thisRepN,LDT_loop.thisTrialN,LDT_loop.thisN,LDT_loop.thisIndex,tweet_loop.thisRepN,tweet_loop.thisTrialN,tweet_loop.thisN,tweet_loop.thisIndex,begin_key.keys,begin_key.rt,key_resp_AMP_instr1.keys,key_resp_AMP_instr1.rt,resp_AMP_ready1.keys,resp_AMP_ready1.rt,resp_AMP_prac.keys,resp_AMP_prac.rt,task,keypress,RT,resp_AMP_ready.keys,resp_AMP_ready.rt,resp_AMP.keys,resp_AMP.corr,resp_AMP.rt,corr,AMP_nonword_rating.response,AMP_nonword_rating.rt,AMP_word_rating.response,AMP_word_rating.rt,AMP_random_rating.response,AMP_random_rating.rt,key_resp_LDT_instr.keys,key_resp_LDT_instr.rt,resp_LDT_prac.keys,resp_LDT_prac.rt,resp_LDT_ready.keys,resp_LDT_ready.rt,resp_LDT.keys,resp_LDT.corr,resp_LDT.rt,LDT_rating.response,LDT_rating.rt,key_resp_LDT_instr_2.keys,key_resp_LDT_instr_2.rt,resp_tweets.keys,resp_tweets.rt,participant,date,expName,psychopyVersion,frameRate,
blamed,galamitous,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0004887814396852,,,left,0,1.0004887814396852,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
officers,ammessment,&&&&&&&&&&,right,authority.vice,,,,,,,0,8,8,8,,,,,,,,,,,,,,,,,,,,,AMP,left,1.8674003947454594,,,left,0,1.8674003947454594,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
care,gazily,&&&&&&,left,care.virtue,,,,,,,0,9,9,9,,,,,,,,,,,,,,,,,,,,,AMP,left,3.2010690971462736,,,left,1,3.2010690971462736,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
charges,tabin,&&&&&,right,fairness.vice,,,,,,,0,10,10,10,,,,,,,,,,,,,,,,,,,,,AMP,right,1.5506228756128166,,,right,1,1.5506228756128166,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
violations,honstables,&&&&&&&&&&,right,sanctity.vice,,,,,,,0,11,11,11,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8838044001875005,,,left,0,0.8838044001875005,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
praised,Phintoism,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,12,12,12,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7670911538898508,,,right,0,0.7670911538898508,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
promised,vicissifude,&&&&&&&&&&&,left,loyalty.virtue,,,,,,,0,13,13,13,,,,,,,,,,,,,,,,,,,,,AMP,left,2.03408512879264,,,left,1,2.03408512879264,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
useful,suggists,&&&&&&&&,left,authority.virtue,,,,,,,0,14,14,14,,,,,,,,,,,,,,,,,,,,,AMP,right,2.367514892759914,,,right,0,2.367514892759914,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
faith,juck,&&&&,left,sanctity.virtue,,,,,,,0,15,15,15,,,,,,,,,,,,,,,,,,,,,AMP,right,1.6004926942569,,,right,0,1.6004926942569,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
energy,ugeasily,&&&&&&&&,left,sanctity.virtue,,,,,,,0,16,16,16,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1671956453550365,,,left,1,1.1671956453550365,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
promote,neutralust,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,17,17,17,,,,,,,,,,,,,,,,,,,,,AMP,left,1.4672660760663803,,,left,1,1.4672660760663803,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
respect,focomotive,&&&&&&&&&&,left,sanctity.virtue,,,,,,,0,18,18,18,,,,,,,,,,,,,,,,,,,,,AMP,right,2.517546419804262,,,right,0,2.517546419804262,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
intelligence,counpy's,&&&&&&&&,left,loyalty.virtue,,,,,,,0,19,19,19,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7671075107490424,,,right,0,0.7671075107490424,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
integrity,quarterbocks,&&&&&&&&&&&&,left,fairness.virtue,,,,,,,0,20,20,20,,,,,,,,,,,,,,,,,,,,,AMP,right,0.767095644008009,,,right,0,0.767095644008009,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
scandal,yane,&&&&,right,sanctity.vice,,,,,,,0,21,21,21,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004205957873637,,,left,0,0.7004205957873637,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
abuse,Cunday,&&&&&&,right,sanctity.vice,,,,,,,0,22,22,22,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6837317885616585,,,right,1,0.6837317885616585,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
honored,sidearbs,&&&&&&&&,left,authority.virtue,,,,,,,0,23,23,23,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6840072893861588,,,left,1,1.6840072893861588,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
rejected,discovars,&&&&&&&&&,right,authority.vice,,,,,,,0,24,24,24,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171203717305389,,,left,0,0.8171203717305389,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
prosecution,Loorish,&&&&&&&,right,authority.vice,,,,,,,0,25,25,25,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8337764652377473,,,left,0,0.8337764652377473,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
scalbel,bruthfulness,&&&&&&&&&&&&,None,nonword,,,,,,,0,26,26,26,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1005228421935271,,,left,0,1.1005228421935271,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
embrace,totalestic,&&&&&&&&&&,left,authority.virtue,,,,,,,0,27,27,27,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5670445208048704,,,right,0,0.5670445208048704,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
metibolic,forepo,&&&&&&,None,nonword,,,,,,,0,28,28,28,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671332327119217,,,left,0,0.8671332327119217,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
hescribe,Oregoniuns,&&&&&&&&&&,None,nonword,,,,,,,0,29,29,29,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8837983064557875,,,left,0,0.8837983064557875,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
prones,simplustic,&&&&&&&&&&,None,nonword,,,,,,,0,30,30,30,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3839067107383016,,,right,0,1.3839067107383016,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
iptervention,drumbled,&&&&&&&&,None,nonword,,,,,,,0,31,31,31,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8504655931862999,,,left,0,0.8504655931862999,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
restore,squets,&&&&&&,left,care.virtue,,,,,,,0,32,32,32,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9838147274593894,,,left,1,0.9838147274593894,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
interests,baladroit,&&&&&&&&&,left,fairness.virtue,,,,,,,0,33,33,33,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7337462531567098,,,left,1,0.7337462531567098,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
hand,viscs,&&&&&,left,sanctity.virtue,,,,,,,0,34,34,34,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337317564893965,,,left,1,0.6337317564893965,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
drug,framatic,&&&&&&&&,right,sanctity.vice,,,,,,,0,35,35,35,,,,,,,,,,,,,,,,,,,,,AMP,left,1.6339950698502435,,,left,0,1.6339950698502435,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
strong,brotesque,&&&&&&&&&,left,loyalty.virtue,,,,,,,0,36,36,36,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5170409607826514,,,right,0,0.5170409607826514,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
praise,lachelor,&&&&&&&&,left,authority.virtue,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5503800885065857,,,right,0,0.5503800885065857,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
strength,thabbily,&&&&&&&&,left,sanctity.virtue,,,,,,,0,38,38,38,,,,,,,,,,,,,,,,,,,,,AMP,right,0.5837458362171901,,,right,0,0.5837458362171901,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
fear,ilportation,&&&&&&&&&&&,right,sanctity.vice,,,,,,,0,39,39,39,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7004125777191348,,,left,0,0.7004125777191348,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
carvels,vurtain,&&&&&&&,None,nonword,,,,,,,0,40,40,40,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3672470892809088,,,left,0,1.3672470892809088,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
riot,saned,&&&&&,right,authority.vice,,,,,,,0,41,41,41,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0007405487822325,,,left,0,2.0007405487822325,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
slavery,gationwide,&&&&&&&&&&,right,loyalty.vice,,,,,,,0,42,42,42,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8671284218710298,,,left,0,0.8671284218710298,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
sharing,letish,&&&&&&,left,loyalty.virtue,,,,,,,0,43,43,43,,,,,,,,,,,,,,,,,,,,,AMP,left,1.5839713042959147,,,left,1,1.5839713042959147,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
injured,Daptist,&&&&&&&,right,care.vice,,,,,,,0,44,44,44,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3672586352990947,,,left,0,1.3672586352990947,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
fair,sonvoy,&&&&&&,left,fairness.virtue,,,,,,,0,45,45,45,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7502791891359948,,,right,0,0.7502791891359948,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
critics,refuejing,&&&&&&&&&,right,loyalty.vice,,,,,,,0,46,46,46,,,,,,,,,,,,,,,,,,,,,AMP,right,2.7342661447011096,,,right,1,2.7342661447011096,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
opportunity,chared,&&&&&&,left,fairness.virtue,,,,,,,0,47,47,47,,,,,,,,,,,,,,,,,,,,,AMP,right,0.4670101393284085,,,right,0,0.4670101393284085,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
good,nomaric,&&&&&&&,left,care.virtue,,,,,,,0,48,48,48,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6670702427678634,,,right,0,0.6670702427678634,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
groups,bluently,&&&&&&&&,right,loyalty.vice,,,,,,,0,49,49,49,,,,,,,,,,,,,,,,,,,,,AMP,right,1.167072808549733,,,right,1,1.167072808549733,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
died,brudent,&&&&&&&,right,care.vice,,,,,,,0,50,50,50,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6170670034683781,,,left,0,0.6170670034683781,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
growth,nuckheap,&&&&&&&&,left,care.virtue,,,,,,,0,51,51,51,,,,,,,,,,,,,,,,,,,,,AMP,left,2.0339003925005272,,,left,1,2.0339003925005272,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
mecan,pafer,&&&&&,None,nonword,,,,,,,0,52,52,52,,,,,,,,,,,,,,,,,,,,,AMP,left,0.483692852822287,,,left,0,0.483692852822287,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
touls,grovelire,&&&&&&&&&,None,nonword,,,,,,,0,53,53,53,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6337442646757836,,,left,0,0.6337442646757836,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
lursuer,shoirmaster,&&&&&&&&&&&,None,nonword,,,,,,,0,54,54,54,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7670972476216775,,,left,0,0.7670972476216775,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
victim,divility,&&&&&&&&,right,care.vice,,,,,,,0,55,55,55,,,,,,,,,,,,,,,,,,,,,AMP,left,0.31697829156132684,,,left,0,0.31697829156132684,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
prison,chonograph,&&&&&&&&&&,right,fairness.vice,,,,,,,0,56,56,56,,,,,,,,,,,,,,,,,,,,,AMP,left,0.7837664907609678,,,left,0,0.7837664907609678,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
compassion,reprisols,&&&&&&&&&,left,care.virtue,,,,,,,0,57,57,57,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6504096591423831,,,right,0,0.6504096591423831,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
great,strofe,&&&&&&,left,loyalty.virtue,,,,,,,0,58,58,58,,,,,,,,,,,,,,,,,,,,,AMP,right,0.6337173239664935,,,right,0,0.6337173239664935,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
increase,dramens,&&&&&&&,left,care.virtue,,,,,,,0,59,59,59,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6670721671042656,,,left,1,0.6670721671042656,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
progress,aubos,&&&&&,left,authority.virtue,,,,,,,0,60,60,60,,,,,,,,,,,,,,,,,,,,,AMP,left,1.033814759531765,,,left,1,1.033814759531765,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
commitment,gikely,&&&&&&,left,sanctity.virtue,,,,,,,0,61,61,61,,,,,,,,,,,,,,,,,,,,,AMP,left,1.1005119376206949,,,left,1,1.1005119376206949,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
racist,disregord,&&&&&&&&&,right,sanctity.vice,,,,,,,0,62,62,62,,,,,,,,,,,,,,,,,,,,,AMP,left,0.583585795575118,,,left,0,0.583585795575118,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
shot,taxpayung,&&&&&&&&&,right,care.vice,,,,,,,0,63,63,63,,,,,,,,,,,,,,,,,,,,,AMP,left,1.3506182572056105,,,left,0,1.3506182572056105,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
win,fonderland,&&&&&&&&&&,left,fairness.virtue,,,,,,,0,64,64,64,,,,,,,,,,,,,,,,,,,,,AMP,left,0.9004752469404593,,,left,1,0.9004752469404593,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
forced,sliptery,&&&&&&&&,right,fairness.vice,,,,,,,0,65,65,65,,,,,,,,,,,,,,,,,,,,,AMP,left,1.0004852534896145,,,left,0,1.0004852534896145,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
penalty,edancipation,&&&&&&&&&&&&,right,authority.vice,,,,,,,0,66,66,66,,,,,,,,,,,,,,,,,,,,,AMP,right,0.7337597235114117,,,right,1,0.7337597235114117,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
conspiracy,gondensed,&&&&&&&&&,right,sanctity.vice,,,,,,,0,67,67,67,,,,,,,,,,,,,,,,,,,,,AMP,left,1.7840211446081184,,,left,0,1.7840211446081184,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
black,egpeditious,&&&&&&&&&&&,right,loyalty.vice,,,,,,,0,68,68,68,,,,,,,,,,,,,,,,,,,,,AMP,right,1.9173936916404273,,,right,1,1.9173936916404273,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
threatened,sickyay,&&&&&&&,right,fairness.vice,,,,,,,0,69,69,69,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8171129951077774,,,left,0,0.8171129951077774,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
civilians,emassion,&&&&&&&&,right,care.vice,,,,,,,0,70,70,70,,,,,,,,,,,,,,,,,,,,,AMP,right,1.3005723617828835,,,right,1,1.3005723617828835,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
ability,feleological,&&&&&&&&&&&&,left,authority.virtue,,,,,,,0,71,71,71,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8837986271784075,,,left,1,0.8837986271784075,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
killed,leact,&&&&&,right,care.vice,,,,,,,0,72,72,72,,,,,,,,,,,,,,,,,,,,,AMP,left,0.5003595301797077,,,left,0,0.5003595301797077,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
pleasant,supervuned,&&&&&&&&&&,None,control,,,,,,,0,73,73,73,,,,,,,,,,,,,,,,,,,,,AMP,left,0.6003781962425592,,,left,0,0.6003781962425592,0,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
peace,coom,&&&&,left,care.virtue,,,,,,,0,74,74,74,,,,,,,,,,,,,,,,,,,,,AMP,left,0.8004302816137852,,,left,1,0.8004302816137852,1,,,,,,,,,,,,,,,,,,,,,,1031,2019_Mar_07_1359,mf_amp_cond1,3.0.4,59.985070865292094,
